"","hid","pid","NR_ITW","NR_INTVWR","NR_BLS_SSN","NR_BLS_SSN_SQ","TX_BLS_PTH","FL_BLS_ITM_MDF","TM_BLS_ITM_STRT","TM_BLS_ITM_STRT_chr","MS_BLS_ITM_TM"
"166",20,2001,20,"NR_INTVWR_20","SSN_20",7,"F_HH_COMPOSITION.NB_PERSONS",0,2026-02-18 12:08:04,"18FÉVR.2026:12:08:04",62
"167",20,2001,20,"NR_INTVWR_20","SSN_20",8,"F_MODULES.CONSENT",0,2026-02-18 12:09:06,"18FÉVR.2026:12:09:06",6
"168",20,2001,20,"NR_INTVWR_20","SSN_20",9,"F_INCOME.HY020",0,2026-02-18 12:09:12,"18FÉVR.2026:12:09:12",43
"169",20,2001,20,"NR_INTVWR_20","SSN_20",10,"F_INCOME.HY020",0,2026-02-18 12:09:55,"18FÉVR.2026:12:09:55",37
"170",20,2001,20,"NR_INTVWR_20","SSN_20",11,"F_ADMINISTRATION.TX_WELCOME",0,2026-02-18 12:10:32,"18FÉVR.2026:12:10:32",24
"171",20,2001,20,"NR_INTVWR_20","SSN_20",12,"F_ADMINISTRATION.DT_TIME_STRT_INTRVW",0,2026-02-18 12:10:56,"18FÉVR.2026:12:10:56",50
"172",21,2101,21,"NR_INTVWR_21","SSN_21",1,"F_MODULES.CONSENT",0,2026-02-19 13:07:57,"19FÉVR.2026:13:07:57",88
"173",21,2101,21,"NR_INTVWR_21","SSN_21",2,"F_INCOME.HY020",0,2026-02-19 13:09:25,"19FÉVR.2026:13:09:25",54
"174",21,2101,21,"NR_INTVWR_21","SSN_21",3,"F_ADMINISTRATION.DT_STRT_INTRVW",0,2026-02-19 13:10:19,"19FÉVR.2026:13:10:19",7
"175",21,2101,21,"NR_INTVWR_21","SSN_21",4,"F_HH_COMPOSITION.NB_PERSONS",0,2026-02-19 13:10:26,"19FÉVR.2026:13:10:26",66
"176",21,2101,21,"NR_INTVWR_21","SSN_21",5,"F_ADMINISTRATION.TX_END",0,2026-02-19 13:11:32,"19FÉVR.2026:13:11:32",108
"177",21,2101,21,"NR_INTVWR_21","SSN_21",6,"F_ADMINISTRATION.TX_END",0,2026-02-19 13:13:20,"19FÉVR.2026:13:13:20",102
"178",21,2101,21,"NR_INTVWR_21","SSN_21",7,"F_ADMINISTRATION.TX_WELCOME",0,2026-02-19 13:15:02,"19FÉVR.2026:13:15:02",21
"179",21,2101,21,"NR_INTVWR_21","SSN_21",8,"F_INCOME.HY010",0,2026-02-19 13:15:23,"19FÉVR.2026:13:15:23",50
"180",21,2101,21,"NR_INTVWR_21","SSN_21",9,"F_INCOME.HY020",0,2026-02-19 13:16:13,"19FÉVR.2026:13:16:13",108
"181",21,2101,21,"NR_INTVWR_21","SSN_21",10,"F_ADMINISTRATION.DT_TIME_STRT_INTRVW",0,2026-02-19 13:18:01,"19FÉVR.2026:13:18:01",36
"182",21,2101,21,"NR_INTVWR_21","SSN_21",11,"F_HH_COMPOSITION.NB_PERSONS",0,2026-02-19 13:18:37,"19FÉVR.2026:13:18:37",110
"183",22,2201,22,"NR_INTVWR_22","SSN_22",1,"F_ADMINISTRATION.TX_WELCOME",0,2026-02-11 12:24:27,"11FÉVR.2026:12:24:27",71
"184",22,2201,22,"NR_INTVWR_22","SSN_22",2,"F_MODULES.CONSENT",0,2026-02-11 12:25:38,"11FÉVR.2026:12:25:38",73
"185",22,2201,22,"NR_INTVWR_22","SSN_22",3,"F_ADMINISTRATION.DT_STRT_INTRVW",0,2026-02-11 12:26:51,"11FÉVR.2026:12:26:51",59
"186",22,2201,22,"NR_INTVWR_22","SSN_22",4,"F_INCOME.HY010",0,2026-02-11 12:27:50,"11FÉVR.2026:12:27:50",97
"187",22,2201,22,"NR_INTVWR_22","SSN_22",5,"F_HH_COMPOSITION.NB_PERSONS",0,2026-02-11 12:29:27,"11FÉVR.2026:12:29:27",55
"188",23,2301,23,"NR_INTVWR_23","SSN_23",1,"F_ADMINISTRATION.DT_STRT_INTRVW",0,2026-02-13 12:40:37,"13FÉVR.2026:12:40:37",57
"189",23,2301,23,"NR_INTVWR_23","SSN_23",2,"F_INCOME.HY010",0,2026-02-13 12:41:34,"13FÉVR.2026:12:41:34",101
"190",23,2301,23,"NR_INTVWR_23","SSN_23",3,"F_INCOME.HY010",0,2026-02-13 12:43:15,"13FÉVR.2026:12:43:15",32
"191",23,2301,23,"NR_INTVWR_23","SSN_23",4,"F_ADMINISTRATION.DT_STRT_INTRVW",0,2026-02-13 12:43:47,"13FÉVR.2026:12:43:47",104
"192",23,2301,23,"NR_INTVWR_23","SSN_23",5,"F_HH_COMPOSITION.NB_PERSONS",0,2026-02-13 12:45:31,"13FÉVR.2026:12:45:31",73
"193",23,2301,23,"NR_INTVWR_23","SSN_23",6,"F_ADMINISTRATION.DT_STRT_INTRVW",0,2026-02-13 12:46:44,"13FÉVR.2026:12:46:44",95
"194",24,2401,24,"NR_INTVWR_24","SSN_24",1,"F_INCOME.HY010",0,2026-02-14 13:12:35,"14FÉVR.2026:13:12:35",93
"195",24,2401,24,"NR_INTVWR_24","SSN_24",2,"F_ADMINISTRATION.TX_END",0,2026-02-14 13:14:08,"14FÉVR.2026:13:14:08",49
"196",24,2401,24,"NR_INTVWR_24","SSN_24",3,"F_INCOME.HY020",0,2026-02-14 13:14:57,"14FÉVR.2026:13:14:57",100
"197",25,2501,25,"NR_INTVWR_25","SSN_25",1,"F_MODULES.CONSENT",0,2026-02-14 16:50:40,"14FÉVR.2026:16:50:40",102
"198",25,2501,25,"NR_INTVWR_25","SSN_25",2,"F_INCOME.HY020",0,2026-02-14 16:52:22,"14FÉVR.2026:16:52:22",68
"199",25,2501,25,"NR_INTVWR_25","SSN_25",3,"F_MODULES.CONSENT",0,2026-02-14 16:53:30,"14FÉVR.2026:16:53:30",27
"200",25,2501,25,"NR_INTVWR_25","SSN_25",4,"F_HH_COMPOSITION.NB_PERSONS",0,2026-02-14 16:53:57,"14FÉVR.2026:16:53:57",111
"201",25,2501,25,"NR_INTVWR_25","SSN_25",5,"F_ADMINISTRATION.DT_STRT_INTRVW",0,2026-02-14 16:55:48,"14FÉVR.2026:16:55:48",120
"202",25,2501,25,"NR_INTVWR_25","SSN_25",6,"F_ADMINISTRATION.TX_WELCOME",0,2026-02-14 16:57:48,"14FÉVR.2026:16:57:48",13
"203",25,2501,25,"NR_INTVWR_25","SSN_25",7,"F_ADMINISTRATION.TX_END",0,2026-02-14 16:58:01,"14FÉVR.2026:16:58:01",61
"204",25,2501,25,"NR_INTVWR_25","SSN_25",8,"F_ADMINISTRATION.TX_END",0,2026-02-14 16:59:02,"14FÉVR.2026:16:59:02",97
"205",25,2501,25,"NR_INTVWR_25","SSN_25",9,"F_ADMINISTRATION.DT_STRT_INTRVW",0,2026-02-14 17:00:39,"14FÉVR.2026:17:00:39",55
"206",26,2601,26,"NR_INTVWR_26","SSN_26",1,"F_ADMINISTRATION.TX_WELCOME",0,2026-02-20 14:41:30,"20FÉVR.2026:14:41:30",41
"207",26,2601,26,"NR_INTVWR_26","SSN_26",2,"F_ADMINISTRATION.TX_END",0,2026-02-20 14:42:11,"20FÉVR.2026:14:42:11",96
"208",26,2601,26,"NR_INTVWR_26","SSN_26",3,"F_INCOME.HY010",0,2026-02-20 14:43:47,"20FÉVR.2026:14:43:47",70
"209",26,2601,26,"NR_INTVWR_26","SSN_26",4,"F_MODULES.CONSENT",0,2026-02-20 14:44:57,"20FÉVR.2026:14:44:57",110
"210",26,2601,26,"NR_INTVWR_26","SSN_26",5,"F_ADMINISTRATION.TX_END",0,2026-02-20 14:46:47,"20FÉVR.2026:14:46:47",91
"211",26,2601,26,"NR_INTVWR_26","SSN_26",6,"F_INCOME.HY020",0,2026-02-20 14:48:18,"20FÉVR.2026:14:48:18",35
"212",26,2601,26,"NR_INTVWR_26","SSN_26",7,"F_ADMINISTRATION.TX_END",0,2026-02-20 14:48:53,"20FÉVR.2026:14:48:53",65
"213",27,2701,27,"NR_INTVWR_27","SSN_27",1,"F_ADMINISTRATION.DT_TIME_STRT_INTRVW",0,2026-02-18 13:47:42,"18FÉVR.2026:13:47:42",29
"214",27,2701,27,"NR_INTVWR_27","SSN_27",2,"F_ADMINISTRATION.TX_WELCOME",0,2026-02-18 13:48:11,"18FÉVR.2026:13:48:11",53
"215",27,2701,27,"NR_INTVWR_27","SSN_27",3,"F_ADMINISTRATION.TX_WELCOME",0,2026-02-18 13:49:04,"18FÉVR.2026:13:49:04",117
"216",27,2701,27,"NR_INTVWR_27","SSN_27",4,"F_INCOME.HY020",0,2026-02-18 13:51:01,"18FÉVR.2026:13:51:01",105
"217",27,2701,27,"NR_INTVWR_27","SSN_27",5,"F_ADMINISTRATION.TX_END",0,2026-02-18 13:52:46,"18FÉVR.2026:13:52:46",6
"218",27,2701,27,"NR_INTVWR_27","SSN_27",6,"F_MODULES.CONSENT",0,2026-02-18 13:52:52,"18FÉVR.2026:13:52:52",55
"219",27,2701,27,"NR_INTVWR_27","SSN_27",7,"F_ADMINISTRATION.TX_WELCOME",0,2026-02-18 13:53:47,"18FÉVR.2026:13:53:47",109
"220",27,2701,27,"NR_INTVWR_27","SSN_27",8,"F_ADMINISTRATION.TX_END",0,2026-02-18 13:55:36,"18FÉVR.2026:13:55:36",72
"221",27,2701,27,"NR_INTVWR_27","SSN_27",9,"F_ADMINISTRATION.TX_END",0,2026-02-18 13:56:48,"18FÉVR.2026:13:56:48",88
"222",27,2701,27,"NR_INTVWR_27","SSN_27",10,"F_HH_COMPOSITION.NB_PERSONS",0,2026-02-18 13:58:16,"18FÉVR.2026:13:58:16",85
"223",27,2701,27,"NR_INTVWR_27","SSN_27",11,"F_MODULES.CONSENT",0,2026-02-18 13:59:41,"18FÉVR.2026:13:59:41",106
"224",27,2701,27,"NR_INTVWR_27","SSN_27",12,"F_ADMINISTRATION.TX_WELCOME",0,2026-02-18 14:01:27,"18FÉVR.2026:14:01:27",90
"225",28,2801,28,"NR_INTVWR_28","SSN_28",1,"F_HH_COMPOSITION.NB_PERSONS",0,2026-02-11 17:31:03,"11FÉVR.2026:17:31:03",36
"226",28,2801,28,"NR_INTVWR_28","SSN_28",2,"F_MODULES.CONSENT",0,2026-02-11 17:31:39,"11FÉVR.2026:17:31:39",90
"227",28,2801,28,"NR_INTVWR_28","SSN_28",3,"F_ADMINISTRATION.DT_TIME_STRT_INTRVW",0,2026-02-11 17:33:09,"11FÉVR.2026:17:33:09",6
"228",28,2801,28,"NR_INTVWR_28","SSN_28",4,"F_ADMINISTRATION.TX_END",0,2026-02-11 17:33:15,"11FÉVR.2026:17:33:15",31
"229",28,2801,28,"NR_INTVWR_28","SSN_28",5,"F_ADMINISTRATION.TX_WELCOME",0,2026-02-11 17:33:46,"11FÉVR.2026:17:33:46",106
"230",28,2801,28,"NR_INTVWR_28","SSN_28",6,"F_ADMINISTRATION.DT_STRT_INTRVW",0,2026-02-11 17:35:32,"11FÉVR.2026:17:35:32",27
"231",28,2801,28,"NR_INTVWR_28","SSN_28",7,"F_MODULES.CONSENT",0,2026-02-11 17:35:59,"11FÉVR.2026:17:35:59",11
"232",28,2801,28,"NR_INTVWR_28","SSN_28",8,"F_ADMINISTRATION.TX_WELCOME",0,2026-02-11 17:36:10,"11FÉVR.2026:17:36:10",61
"233",28,2801,28,"NR_INTVWR_28","SSN_28",9,"F_INCOME.HY010",0,2026-02-11 17:37:11,"11FÉVR.2026:17:37:11",95
"234",29,2901,29,"NR_INTVWR_29","SSN_29",1,"F_MODULES.CONSENT",0,2026-02-15 13:20:14,"15FÉVR.2026:13:20:14",9
"235",29,2901,29,"NR_INTVWR_29","SSN_29",2,"F_ADMINISTRATION.TX_WELCOME",0,2026-02-15 13:20:23,"15FÉVR.2026:13:20:23",87
"236",29,2901,29,"NR_INTVWR_29","SSN_29",3,"F_ADMINISTRATION.TX_WELCOME",0,2026-02-15 13:21:50,"15FÉVR.2026:13:21:50",41
"237",29,2901,29,"NR_INTVWR_29","SSN_29",4,"F_HH_COMPOSITION.NB_PERSONS",0,2026-02-15 13:22:31,"15FÉVR.2026:13:22:31",51
"238",29,2901,29,"NR_INTVWR_29","SSN_29",5,"F_ADMINISTRATION.TX_WELCOME",0,2026-02-15 13:23:22,"15FÉVR.2026:13:23:22",45
"239",29,2901,29,"NR_INTVWR_29","SSN_29",6,"F_ADMINISTRATION.DT_STRT_INTRVW",0,2026-02-15 13:24:07,"15FÉVR.2026:13:24:07",101
"240",29,2901,29,"NR_INTVWR_29","SSN_29",7,"F_ADMINISTRATION.DT_STRT_INTRVW",0,2026-02-15 13:25:48,"15FÉVR.2026:13:25:48",59
"241",29,2901,29,"NR_INTVWR_29","SSN_29",8,"F_MODULES.CONSENT",0,2026-02-15 13:26:47,"15FÉVR.2026:13:26:47",41
"242",29,2901,29,"NR_INTVWR_29","SSN_29",9,"F_ADMINISTRATION.DT_TIME_STRT_INTRVW",0,2026-02-15 13:27:28,"15FÉVR.2026:13:27:28",12
"243",29,2901,29,"NR_INTVWR_29","SSN_29",10,"F_HH_COMPOSITION.NB_PERSONS",0,2026-02-15 13:27:40,"15FÉVR.2026:13:27:40",49
"244",29,2901,29,"NR_INTVWR_29","SSN_29",11,"F_HH_COMPOSITION.NB_PERSONS",0,2026-02-15 13:28:29,"15FÉVR.2026:13:28:29",55
"245",30,3001,30,"NR_INTVWR_30","SSN_30",1,"F_INCOME.HY020",0,2026-02-12 10:56:57,"12FÉVR.2026:10:56:57",80
"246",30,3001,30,"NR_INTVWR_30","SSN_30",2,"F_INCOME.HY020",0,2026-02-12 10:58:17,"12FÉVR.2026:10:58:17",40
"247",30,3001,30,"NR_INTVWR_30","SSN_30",3,"F_INCOME.HY020",0,2026-02-12 10:58:57,"12FÉVR.2026:10:58:57",60
"248",30,3001,30,"NR_INTVWR_30","SSN_30",4,"F_ADMINISTRATION.TX_WELCOME",0,2026-02-12 10:59:57,"12FÉVR.2026:10:59:57",64
"249",30,3001,30,"NR_INTVWR_30","SSN_30",5,"F_INCOME.HY010",0,2026-02-12 11:01:01,"12FÉVR.2026:11:01:01",60
"250",30,3001,30,"NR_INTVWR_30","SSN_30",6,"F_ADMINISTRATION.TX_WELCOME",0,2026-02-12 11:02:01,"12FÉVR.2026:11:02:01",92
"251",30,3001,30,"NR_INTVWR_30","SSN_30",7,"F_ADMINISTRATION.DT_TIME_STRT_INTRVW",0,2026-02-12 11:03:33,"12FÉVR.2026:11:03:33",64
"252",30,3001,30,"NR_INTVWR_30","SSN_30",8,"F_INCOME.HY010",0,2026-02-12 11:04:37,"12FÉVR.2026:11:04:37",32
"253",30,3001,30,"NR_INTVWR_30","SSN_30",9,"F_INCOME.HY010",0,2026-02-12 11:05:09,"12FÉVR.2026:11:05:09",81
"254",30,3001,30,"NR_INTVWR_30","SSN_30",10,"F_MODULES.CONSENT",0,2026-02-12 11:06:30,"12FÉVR.2026:11:06:30",77
"255",30,3001,30,"NR_INTVWR_30","SSN_30",11,"F_MODULES.CONSENT",0,2026-02-12 11:07:47,"12FÉVR.2026:11:07:47",50
"256",31,3101,31,"NR_INTVWR_31","SSN_31",1,"F_ADMINISTRATION.TX_END",0,2026-02-20 08:42:25,"20FÉVR.2026:08:42:25",28
"257",31,3101,31,"NR_INTVWR_31","SSN_31",2,"F_ADMINISTRATION.TX_WELCOME",0,2026-02-20 08:42:53,"20FÉVR.2026:08:42:53",17
"258",31,3101,31,"NR_INTVWR_31","SSN_31",3,"F_INCOME.HY020",0,2026-02-20 08:43:10,"20FÉVR.2026:08:43:10",68
"259",31,3101,31,"NR_INTVWR_31","SSN_31",4,"F_INCOME.HY010",0,2026-02-20 08:44:18,"20FÉVR.2026:08:44:18",101
"260",31,3101,31,"NR_INTVWR_31","SSN_31",5,"F_INCOME.HY020",0,2026-02-20 08:45:59,"20FÉVR.2026:08:45:59",81
"261",31,3101,31,"NR_INTVWR_31","SSN_31",6,"F_ADMINISTRATION.DT_TIME_STRT_INTRVW",0,2026-02-20 08:47:20,"20FÉVR.2026:08:47:20",82
"262",31,3101,31,"NR_INTVWR_31","SSN_31",7,"F_ADMINISTRATION.TX_WELCOME",0,2026-02-20 08:48:42,"20FÉVR.2026:08:48:42",44
"263",31,3101,31,"NR_INTVWR_31","SSN_31",8,"F_MODULES.CONSENT",0,2026-02-20 08:49:26,"20FÉVR.2026:08:49:26",103
"264",31,3101,31,"NR_INTVWR_31","SSN_31",9,"F_HH_COMPOSITION.NB_PERSONS",0,2026-02-20 08:51:09,"20FÉVR.2026:08:51:09",89
"265",31,3101,31,"NR_INTVWR_31","SSN_31",10,"F_ADMINISTRATION.DT_STRT_INTRVW",0,2026-02-20 08:52:38,"20FÉVR.2026:08:52:38",105
"266",31,3101,31,"NR_INTVWR_31","SSN_31",11,"F_ADMINISTRATION.DT_TIME_STRT_INTRVW",0,2026-02-20 08:54:23,"20FÉVR.2026:08:54:23",56
"267",31,3101,31,"NR_INTVWR_31","SSN_31",12,"F_ADMINISTRATION.TX_WELCOME",0,2026-02-20 08:55:19,"20FÉVR.2026:08:55:19",85
"268",32,3201,32,"NR_INTVWR_32","SSN_32",1,"F_ADMINISTRATION.DT_STRT_INTRVW",0,2026-02-16 17:21:48,"16FÉVR.2026:17:21:48",91
"269",32,3201,32,"NR_INTVWR_32","SSN_32",2,"F_ADMINISTRATION.DT_TIME_STRT_INTRVW",0,2026-02-16 17:23:19,"16FÉVR.2026:17:23:19",82
"270",32,3201,32,"NR_INTVWR_32","SSN_32",3,"F_ADMINISTRATION.TX_WELCOME",0,2026-02-16 17:24:41,"16FÉVR.2026:17:24:41",25
"271",32,3201,32,"NR_INTVWR_32","SSN_32",4,"F_HH_COMPOSITION.NB_PERSONS",0,2026-02-16 17:25:06,"16FÉVR.2026:17:25:06",115
"272",32,3201,32,"NR_INTVWR_32","SSN_32",5,"F_ADMINISTRATION.DT_STRT_INTRVW",0,2026-02-16 17:27:01,"16FÉVR.2026:17:27:01",8
"273",32,3201,32,"NR_INTVWR_32","SSN_32",6,"F_ADMINISTRATION.DT_STRT_INTRVW",0,2026-02-16 17:27:09,"16FÉVR.2026:17:27:09",110
"274",32,3201,32,"NR_INTVWR_32","SSN_32",7,"F_HH_COMPOSITION.NB_PERSONS",0,2026-02-16 17:28:59,"16FÉVR.2026:17:28:59",46
"275",32,3201,32,"NR_INTVWR_32","SSN_32",8,"F_HH_COMPOSITION.NB_PERSONS",0,2026-02-16 17:29:45,"16FÉVR.2026:17:29:45",75
"276",32,3201,32,"NR_INTVWR_32","SSN_32",9,"F_ADMINISTRATION.DT_STRT_INTRVW",0,2026-02-16 17:31:00,"16FÉVR.2026:17:31:00",120
"277",33,3301,33,"NR_INTVWR_33","SSN_33",1,"F_ADMINISTRATION.DT_STRT_INTRVW",0,2026-02-12 16:16:40,"12FÉVR.2026:16:16:40",79
"278",33,3301,33,"NR_INTVWR_33","SSN_33",2,"F_ADMINISTRATION.DT_TIME_STRT_INTRVW",0,2026-02-12 16:17:59,"12FÉVR.2026:16:17:59",16
"279",33,3301,33,"NR_INTVWR_33","SSN_33",3,"F_HH_COMPOSITION.NB_PERSONS",0,2026-02-12 16:18:15,"12FÉVR.2026:16:18:15",42
"280",33,3301,33,"NR_INTVWR_33","SSN_33",4,"F_MODULES.CONSENT",0,2026-02-12 16:18:57,"12FÉVR.2026:16:18:57",78
"281",33,3301,33,"NR_INTVWR_33","SSN_33",5,"F_HH_COMPOSITION.NB_PERSONS",0,2026-02-12 16:20:15,"12FÉVR.2026:16:20:15",18
"282",33,3301,33,"NR_INTVWR_33","SSN_33",6,"F_ADMINISTRATION.TX_END",0,2026-02-12 16:20:33,"12FÉVR.2026:16:20:33",100
"283",33,3301,33,"NR_INTVWR_33","SSN_33",7,"F_INCOME.HY010",0,2026-02-12 16:22:13,"12FÉVR.2026:16:22:13",105
"284",34,3401,34,"NR_INTVWR_34","SSN_34",1,"F_HH_COMPOSITION.NB_PERSONS",0,2026-02-12 10:25:13,"12FÉVR.2026:10:25:13",93
"285",34,3401,34,"NR_INTVWR_34","SSN_34",2,"F_ADMINISTRATION.TX_WELCOME",0,2026-02-12 10:26:46,"12FÉVR.2026:10:26:46",98
"286",34,3401,34,"NR_INTVWR_34","SSN_34",3,"F_ADMINISTRATION.DT_TIME_STRT_INTRVW",0,2026-02-12 10:28:24,"12FÉVR.2026:10:28:24",95
"287",34,3401,34,"NR_INTVWR_34","SSN_34",4,"F_ADMINISTRATION.DT_STRT_INTRVW",0,2026-02-12 10:29:59,"12FÉVR.2026:10:29:59",102
"288",34,3401,34,"NR_INTVWR_34","SSN_34",5,"F_ADMINISTRATION.DT_STRT_INTRVW",0,2026-02-12 10:31:41,"12FÉVR.2026:10:31:41",73
"289",34,3401,34,"NR_INTVWR_34","SSN_34",6,"F_ADMINISTRATION.TX_WELCOME",0,2026-02-12 10:32:54,"12FÉVR.2026:10:32:54",110
"290",34,3401,34,"NR_INTVWR_34","SSN_34",7,"F_ADMINISTRATION.DT_STRT_INTRVW",0,2026-02-12 10:34:44,"12FÉVR.2026:10:34:44",84
"291",34,3401,34,"NR_INTVWR_34","SSN_34",8,"F_ADMINISTRATION.DT_TIME_STRT_INTRVW",0,2026-02-12 10:36:08,"12FÉVR.2026:10:36:08",36
"292",34,3401,34,"NR_INTVWR_34","SSN_34",9,"F_ADMINISTRATION.DT_STRT_INTRVW",0,2026-02-12 10:36:44,"12FÉVR.2026:10:36:44",35
"293",35,3501,35,"NR_INTVWR_35","SSN_35",1,"F_ADMINISTRATION.DT_TIME_STRT_INTRVW",0,2026-02-15 08:26:34,"15FÉVR.2026:08:26:34",52
"294",35,3501,35,"NR_INTVWR_35","SSN_35",2,"F_MODULES.CONSENT",0,2026-02-15 08:27:26,"15FÉVR.2026:08:27:26",100
"295",35,3501,35,"NR_INTVWR_35","SSN_35",3,"F_ADMINISTRATION.TX_WELCOME",0,2026-02-15 08:29:06,"15FÉVR.2026:08:29:06",38
"296",35,3501,35,"NR_INTVWR_35","SSN_35",4,"F_HH_COMPOSITION.NB_PERSONS",0,2026-02-15 08:29:44,"15FÉVR.2026:08:29:44",81
"297",35,3501,35,"NR_INTVWR_35","SSN_35",5,"F_INCOME.HY010",0,2026-02-15 08:31:05,"15FÉVR.2026:08:31:05",42
"298",35,3501,35,"NR_INTVWR_35","SSN_35",6,"F_MODULES.CONSENT",0,2026-02-15 08:31:47,"15FÉVR.2026:08:31:47",72
"299",35,3501,35,"NR_INTVWR_35","SSN_35",7,"F_ADMINISTRATION.TX_END",0,2026-02-15 08:32:59,"15FÉVR.2026:08:32:59",85
"300",36,3601,36,"NR_INTVWR_36","SSN_36",1,"F_ADMINISTRATION.DT_TIME_STRT_INTRVW",0,2026-02-12 10:20:33,"12FÉVR.2026:10:20:33",69
"301",36,3601,36,"NR_INTVWR_36","SSN_36",2,"F_INCOME.HY010",0,2026-02-12 10:21:42,"12FÉVR.2026:10:21:42",51
"302",36,3601,36,"NR_INTVWR_36","SSN_36",3,"F_ADMINISTRATION.TX_WELCOME",0,2026-02-12 10:22:33,"12FÉVR.2026:10:22:33",98
"303",36,3601,36,"NR_INTVWR_36","SSN_36",4,"F_MODULES.CONSENT",0,2026-02-12 10:24:11,"12FÉVR.2026:10:24:11",79
"304",36,3601,36,"NR_INTVWR_36","SSN_36",5,"F_HH_COMPOSITION.NB_PERSONS",0,2026-02-12 10:25:30,"12FÉVR.2026:10:25:30",55
"305",36,3601,36,"NR_INTVWR_36","SSN_36",6,"F_INCOME.HY010",0,2026-02-12 10:26:25,"12FÉVR.2026:10:26:25",17
"306",36,3601,36,"NR_INTVWR_36","SSN_36",7,"F_INCOME.HY020",0,2026-02-12 10:26:42,"12FÉVR.2026:10:26:42",88
"307",36,3601,36,"NR_INTVWR_36","SSN_36",8,"F_ADMINISTRATION.TX_WELCOME",0,2026-02-12 10:28:10,"12FÉVR.2026:10:28:10",85
"308",37,3701,37,"NR_INTVWR_37","SSN_37",1,"F_ADMINISTRATION.TX_WELCOME",0,2026-02-12 11:14:48,"12FÉVR.2026:11:14:48",5
"309",37,3701,37,"NR_INTVWR_37","SSN_37",2,"F_INCOME.HY010",0,2026-02-12 11:14:53,"12FÉVR.2026:11:14:53",103
"310",37,3701,37,"NR_INTVWR_37","SSN_37",3,"F_INCOME.HY010",0,2026-02-12 11:16:36,"12FÉVR.2026:11:16:36",75
"311",37,3701,37,"NR_INTVWR_37","SSN_37",4,"F_ADMINISTRATION.TX_WELCOME",0,2026-02-12 11:17:51,"12FÉVR.2026:11:17:51",36
"312",37,3701,37,"NR_INTVWR_37","SSN_37",5,"F_MODULES.CONSENT",0,2026-02-12 11:18:27,"12FÉVR.2026:11:18:27",47
"313",37,3701,37,"NR_INTVWR_37","SSN_37",6,"F_HH_COMPOSITION.NB_PERSONS",0,2026-02-12 11:19:14,"12FÉVR.2026:11:19:14",106
"314",37,3701,37,"NR_INTVWR_37","SSN_37",7,"F_ADMINISTRATION.TX_WELCOME",0,2026-02-12 11:21:00,"12FÉVR.2026:11:21:00",51
"315",37,3701,37,"NR_INTVWR_37","SSN_37",8,"F_INCOME.HY010",0,2026-02-12 11:21:51,"12FÉVR.2026:11:21:51",21
"316",37,3701,37,"NR_INTVWR_37","SSN_37",9,"F_HH_COMPOSITION.NB_PERSONS",0,2026-02-12 11:22:12,"12FÉVR.2026:11:22:12",76
"317",37,3701,37,"NR_INTVWR_37","SSN_37",10,"F_ADMINISTRATION.DT_STRT_INTRVW",0,2026-02-12 11:23:28,"12FÉVR.2026:11:23:28",18
"318",37,3701,37,"NR_INTVWR_37","SSN_37",11,"F_ADMINISTRATION.DT_TIME_STRT_INTRVW",0,2026-02-12 11:23:46,"12FÉVR.2026:11:23:46",65
"319",38,3801,38,"NR_INTVWR_38","SSN_38",1,"F_ADMINISTRATION.TX_WELCOME",0,2026-02-14 15:16:47,"14FÉVR.2026:15:16:47",100
"320",38,3801,38,"NR_INTVWR_38","SSN_38",2,"F_INCOME.HY020",0,2026-02-14 15:18:27,"14FÉVR.2026:15:18:27",14
"321",38,3801,38,"NR_INTVWR_38","SSN_38",3,"F_INCOME.HY020",0,2026-02-14 15:18:41,"14FÉVR.2026:15:18:41",16
"322",38,3801,38,"NR_INTVWR_38","SSN_38",4,"F_MODULES.CONSENT",0,2026-02-14 15:18:57,"14FÉVR.2026:15:18:57",100
"323",39,3901,39,"NR_INTVWR_39","SSN_39",1,"F_HH_COMPOSITION.NB_PERSONS",0,2026-02-12 12:11:06,"12FÉVR.2026:12:11:06",6
"324",39,3901,39,"NR_INTVWR_39","SSN_39",2,"F_INCOME.HY010",0,2026-02-12 12:11:12,"12FÉVR.2026:12:11:12",44
"325",39,3901,39,"NR_INTVWR_39","SSN_39",3,"F_ADMINISTRATION.DT_TIME_STRT_INTRVW",0,2026-02-12 12:11:56,"12FÉVR.2026:12:11:56",6
"326",39,3901,39,"NR_INTVWR_39","SSN_39",4,"F_ADMINISTRATION.DT_TIME_STRT_INTRVW",0,2026-02-12 12:12:02,"12FÉVR.2026:12:12:02",103
"327",39,3901,39,"NR_INTVWR_39","SSN_39",5,"F_ADMINISTRATION.TX_WELCOME",0,2026-02-12 12:13:45,"12FÉVR.2026:12:13:45",23
"328",39,3901,39,"NR_INTVWR_39","SSN_39",6,"F_ADMINISTRATION.DT_TIME_STRT_INTRVW",0,2026-02-12 12:14:08,"12FÉVR.2026:12:14:08",68
"329",39,3901,39,"NR_INTVWR_39","SSN_39",7,"F_ADMINISTRATION.TX_WELCOME",0,2026-02-12 12:15:16,"12FÉVR.2026:12:15:16",40
"330",40,4001,40,"NR_INTVWR_40","SSN_40",1,"F_MODULES.CONSENT",0,2026-02-12 13:08:28,"12FÉVR.2026:13:08:28",114
