HB010,HB020,HB030,HB050,HB060,HB100,HY010,HY020,HY022,HY023,HY025,HY030N,HY100N,HY145N,HY030G,HY040G,HY050G,HY060G,HY070G,HY080G,HY090G,HY100G,HY110G,HY120G,HY130G,HY140G,HS010,HS020,HS030,HS040,HS050,HS060,HS070,HS080,HS090,HS100,HS110,HS120,HS130,HS140,HS150,HS160,HS170,HS180,HS190,HH010,HH020,HH030,HH040,HH050,HH060,HH061,HH070,HH080,HH090,HX040,HX050,HX090,HX080,HX060,HX070,HX020,HX010,DB040,NR_ITW
2004,BE,1320,3,2004,19,14860,11174,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,931,NA,0,0,0,3686,2,2,2,1,1,2,1,1,1,3,1,4,2500,1,NA,2,2,2,1,2,1,4,2,1,NA,600,150,1,1,1,1,NA,NA,NA,NA,NA,NA,BE10,BE10-4
2004,BE,1337,4,2004,14,641,633,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,8,NA,2,NA,1,1,1,1,1,1,1,1,5,1100,1,NA,2,1,2,2,2,1,6,1,1,NA,750,1114.24,1,1,1,1,NA,NA,NA,NA,NA,NA,BE10,BE10-1
2004,BE,1347,3,2004,13,14667,14606,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,12,NA,0,0,0,61,2,2,NA,2,1,1,1,1,1,1,1,1,2600,3,3,1,2,2,2,1,1,4,2,1,NA,NA,180,1,1,1,1,NA,NA,NA,NA,NA,NA,BE10,BE10-2
2004,BE,1362,3,2004,12,7293,7220,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,14,NA,0,0,0,72,2,2,NA,1,1,1,1,1,1,1,1,4,1500,3,NA,2,2,2,2,3,1,5,2,1,NA,NA,475.67,1,1,1,1,NA,NA,NA,NA,NA,NA,BE10,BE10-4
2004,BE,1365,4,2004,16,8116,8073,596,596,NA,NA,NA,NA,NA,596,0,0,0,0,30,NA,0,0,0,44,NA,2,NA,2,1,1,1,1,1,1,2,5,2000,2,NA,2,2,1,2,2,1,5,2,1,NA,500,767,1,1,1,1,NA,NA,NA,NA,NA,NA,BE10,BE10-4
2004,BE,1375,4,2004,20,5630,5615,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,1254,NA,0,0,3,12,2,2,2,1,1,1,1,1,1,1,1,3,1700,3,NA,1,2,1,2,1,1,6,2,1,NA,1500,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,BE10,BE10-2
2004,BE,1380,4,2004,25,12544,12524,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,1054,NA,0,0,0,20,2,2,2,2,1,1,1,3,1,1,1,1,NA,2,NA,2,2,1,2,2,1,6,2,1,NA,500,600,1,1,1,1,NA,NA,NA,NA,NA,NA,BE10,BE10-2
2004,BE,1425,4,2004,22,7,-256,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,7,NA,0,0,0,263,2,1,NA,1,1,1,1,3,3,1,1,3,2250,2,NA,2,1,2,1,2,1,6,1,1,NA,500,295,1,1,1,1,NA,NA,NA,NA,NA,NA,BE10,BE10-2
2004,BE,1432,4,2004,9,24209,4673,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,166,NA,0,0,0,19536,NA,2,NA,1,1,1,1,1,1,1,1,6,1100,1,NA,2,1,2,2,3,1,6,2,1,NA,1250,415,1,1,1,1,NA,NA,NA,NA,NA,NA,BE10,BE10-5
2004,BE,1477,4,2004,10,14273,12014,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,5,NA,0,0,3872,-1613,NA,2,2,2,1,1,1,1,3,1,1,5,850,1,3,2,2,2,2,2,1,3,2,1,NA,400,274,1,1,1,1,NA,NA,NA,NA,NA,NA,BE10,BE10-2
2004,BE,1535,3,2004,12,9023,9027,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,-4,2,2,2,1,1,2,1,1,2,1,1,3,750,2,3,2,2,2,2,1,1,6,2,1,420,620,408.15,1,1,1,1,NA,NA,NA,NA,NA,NA,BE10,BE10-3
2004,BE,1537,4,2004,20,14340,11889,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,1085,1365,1,2,NA,1,1,1,1,1,1,1,1,1,1500,3,NA,2,2,2,2,3,2,4,2,1,NA,NA,668,1,1,1,1,NA,NA,NA,NA,NA,NA,BE10,BE10-4
2004,BE,1541,4,2004,13,15315,14612,8996,8996,NA,NA,NA,NA,NA,8996,0,0,0,0,6319,NA,0,0,0,703,2,2,NA,2,1,1,1,1,1,1,2,3,3000,3,NA,2,1,2,2,2,1,6,2,1,NA,500,979.61,1,1,1,1,NA,NA,NA,NA,NA,NA,BE10,BE10-1
2004,BE,1547,3,2004,13,35439,35417,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,22,2,2,2,1,1,1,1,1,3,1,1,4,1500,1,NA,2,1,2,2,1,2,6,2,1,NA,750,646.18,1,1,1,1,NA,NA,NA,NA,NA,NA,BE10,BE10-1
2004,BE,1569,3,2004,15,39476,36922,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,2554,0,2,2,2,1,1,2,1,1,1,1,1,5,1250,3,NA,2,2,2,2,1,1,6,1,1,NA,800,720.25,1,1,1,1,NA,NA,NA,NA,NA,NA,BE10,BE10-5
2004,BE,1577,3,2004,7,23458,20996,0,0,NA,NA,NA,NA,NA,0,0,17134,0,0,0,NA,0,0,0,2461,1,2,2,1,1,1,1,1,3,1,1,1,2500,1,NA,2,1,1,2,3,1,4,2,2,NA,600,155,1,1,1,1,NA,NA,NA,NA,NA,NA,BE10,BE10-3
2004,BE,1598,3,2004,9,58428,58074,127,127,NA,NA,NA,NA,NA,127,0,0,0,0,693,NA,0,0,0,354,NA,2,2,1,1,2,1,1,3,1,1,4,2500,1,NA,2,2,2,1,3,1,6,2,1,NA,743,150,1,1,1,1,NA,NA,NA,NA,NA,NA,BE10,BE10-3
2004,BE,1605,4,2004,28,25610,23705,0,0,NA,NA,NA,NA,NA,0,0,19184,0,0,0,NA,0,0,0,1905,2,1,NA,2,1,1,1,1,1,1,1,6,1500,3,NA,2,1,1,2,2,1,5,2,1,NA,750,696.58,1,1,1,1,NA,NA,NA,NA,NA,NA,BE10,BE10-2
2004,BE,1627,4,2004,24,37269,12269,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,25000,1,2,NA,1,1,2,1,1,3,1,1,2,1500,3,NA,2,1,2,2,2,2,6,1,2,NA,900,365.49,1,1,1,1,NA,NA,NA,NA,NA,NA,BE10,BE10-5
2004,BE,1637,3,2004,9,263,-6086,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,263,NA,0,0,0,6349,NA,2,NA,1,1,1,1,1,1,1,3,4,2500,3,NA,1,2,2,2,3,1,4,2,1,NA,NA,353.29,1,2,1,1,NA,NA,NA,NA,NA,NA,BE10,BE10-3
2004,BE,1651,4,2004,10,29817,26478,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,9,NA,0,0,0,3339,NA,2,NA,1,1,1,1,1,1,1,1,3,2000,1,1,2,2,2,1,3,2,6,2,1,NA,NA,428.8,1,1,1,1,NA,NA,NA,NA,NA,NA,BE10,BE10-2
2004,BE,1669,3,2004,12,0,-604,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,604,NA,2,2,1,1,1,2,1,1,1,1,2,1860,1,NA,2,2,2,1,2,2,3,2,1,NA,NA,666.42,1,1,1,1,NA,NA,NA,NA,NA,NA,BE10,BE10-3
2004,BE,1677,3,2004,21,0,-1378,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,1378,NA,2,NA,2,1,2,1,1,3,1,1,1,1300,2,NA,2,2,2,2,3,1,6,2,1,625,900,150,1,1,1,1,NA,NA,NA,NA,NA,NA,BE10,BE10-3
2004,BE,1687,4,2004,15,14594,-1370,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,731,15233,1,2,NA,1,1,2,1,1,2,3,1,5,3222,1,NA,2,1,2,1,1,1,6,2,1,NA,1000,560,1,2,1,1,NA,NA,NA,NA,NA,NA,BE10,BE10-3
2004,BE,1693,4,2004,15,14044,5113,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,234,NA,0,0,0,8931,1,2,2,2,1,2,1,1,1,1,1,4,2000,3,NA,1,2,2,2,2,1,5,2,1,NA,750,429.08,1,1,1,1,NA,NA,NA,NA,NA,NA,BE10,BE10-4
2004,BE,1710,3,2004,7,732,-5848,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,732,NA,0,0,0,6580,2,1,NA,2,1,1,1,1,1,1,1,4,2500,2,3,2,2,1,2,2,1,3,2,1,NA,700,620,1,1,1,1,NA,NA,NA,NA,NA,NA,BE10,BE10-2
2004,BE,1721,4,2004,35,4477,4472,3078,3078,NA,NA,NA,NA,NA,3078,0,0,0,0,1399,NA,0,0,0,4,2,2,NA,1,1,1,1,1,3,3,3,3,3750,2,3,2,2,2,2,1,1,6,2,1,270,545,959.22,1,1,1,1,NA,NA,NA,NA,NA,NA,BE10,BE10-4
2004,BE,1734,4,2004,24,13417,13408,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,8,0,1,2,NA,2,1,1,1,1,3,1,3,5,2500,2,1,2,1,1,1,3,1,6,2,1,NA,743,535,1,1,1,1,NA,NA,NA,NA,NA,NA,BE10,BE10-2
2004,BE,1738,3,2004,12,19543,-1408,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,20951,2,2,2,2,1,1,1,1,1,1,1,3,1200,3,NA,2,2,2,2,3,1,4,2,1,NA,600,286,1,1,1,1,NA,NA,NA,NA,NA,NA,BE10,BE10-4
2004,BE,1750,4,2004,12,22726,20077,0,0,NA,NA,NA,NA,NA,0,0,9197,0,0,0,NA,0,0,0,2650,NA,2,NA,1,1,1,1,1,1,1,1,3,1700,3,NA,2,2,1,2,1,1,6,2,1,NA,550,415,1,1,1,1,NA,NA,NA,NA,NA,NA,BE10,BE10-3
2004,BE,1752,4,2004,20,96452,93324,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,11,NA,0,0,341,2787,2,2,2,1,1,1,1,1,1,1,3,4,NA,2,NA,2,2,2,2,2,1,3,2,1,NA,400,140,1,1,1,1,NA,NA,NA,NA,NA,NA,BE10,BE10-5
2004,BE,1793,3,2004,10,36162,35760,0,0,NA,NA,NA,NA,NA,0,0,0,0,11126,0,NA,0,0,21,380,NA,2,2,1,1,1,1,1,3,1,1,5,2000,3,NA,2,2,2,1,2,1,2,2,1,NA,500,230,1,1,1,1,NA,NA,NA,NA,NA,NA,BE10,BE10-4
2004,BE,1805,3,2004,10,32604,19147,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,38,NA,0,0,23070,-9612,2,2,NA,1,1,1,1,1,1,1,1,5,NA,3,NA,2,2,2,2,2,2,4,2,1,NA,600,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,BE10,BE10-5
2004,BE,1806,3,2004,15,0,-36,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,15,21,NA,2,NA,1,1,1,1,1,1,2,1,4,2000,1,2,2,2,2,2,NA,2,5,2,1,NA,700,577,1,1,1,1,NA,NA,NA,NA,NA,NA,BE10,BE10-3
2004,BE,1816,3,2004,12,11295,11282,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,14,NA,2,2,1,1,1,1,1,3,1,1,5,2000,3,2,2,1,2,2,2,2,4,2,1,NA,744,403,1,1,1,1,NA,NA,NA,NA,NA,NA,BE10,BE10-2
2004,BE,1836,4,2004,28,78945,70214,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,168,NA,0,0,0,8730,2,1,2,2,1,1,1,1,1,1,1,3,1000,2,NA,2,2,2,2,2,1,4,2,1,NA,600,429.08,1,1,1,1,NA,NA,NA,NA,NA,NA,BE10,BE10-3
2004,BE,1855,4,2004,11,32162,-477,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,15414,NA,0,0,5053,27585,NA,2,NA,1,1,1,1,1,1,3,1,5,1200,3,NA,2,1,2,2,1,1,6,2,1,NA,2500,775,1,2,1,1,NA,NA,NA,NA,NA,NA,BE10,BE10-3
2004,BE,1874,3,2004,15,18764,18746,0,0,NA,NA,NA,NA,NA,0,0,9824,0,0,0,NA,0,0,0,18,1,2,NA,2,1,2,1,1,1,1,1,4,700,1,1,2,2,2,2,4,2,4,1,1,NA,2500,300,1,1,1,1,NA,NA,NA,NA,NA,NA,BE10,BE10-2
2004,BE,1879,4,2004,24,8723,3476,0,0,NA,NA,NA,NA,NA,0,0,1705,0,0,51,NA,0,0,0,5247,NA,2,2,1,1,2,1,1,1,1,1,4,2500,2,NA,2,2,2,2,4,1,5,2,1,NA,NA,609.27,1,1,1,1,NA,NA,NA,NA,NA,NA,BE10,BE10-1
2004,BE,1898,4,2004,10,8981,8726,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,254,1,2,2,1,1,1,1,1,1,1,1,5,3000,3,NA,2,1,2,2,3,1,4,1,1,NA,867,333.52,1,2,1,1,NA,NA,NA,NA,NA,NA,BE10,BE10-3
2004,BE,1903,4,2004,23,0,-25,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,25,NA,2,NA,2,1,1,1,1,3,1,2,3,1700,1,NA,2,1,2,1,1,1,6,1,1,NA,2000,375,1,1,1,1,NA,NA,NA,NA,NA,NA,BE10,BE10-3
2004,BE,1906,4,2004,15,25950,20667,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,3788,NA,0,0,3833,1449,2,2,NA,1,1,1,1,1,1,1,1,5,5000,3,NA,2,2,2,2,1,2,6,2,1,992,NA,1223.67,1,1,1,1,NA,NA,NA,NA,NA,NA,BE10,BE10-2
2004,BE,1930,4,2004,26,14468,14440,649,649,NA,NA,NA,NA,NA,649,0,0,0,0,120,NA,0,0,0,29,NA,2,NA,1,1,2,1,1,3,3,1,3,1300,3,NA,2,2,1,1,2,1,6,1,1,NA,NA,199.3,1,1,1,1,NA,NA,NA,NA,NA,NA,BE10,BE10-3
2004,BE,1931,3,2004,13,12217,-1254,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,1776,NA,0,0,0,13470,2,2,NA,1,1,1,1,1,1,1,1,5,5000,3,NA,2,2,2,2,1,2,6,2,1,992,NA,1223.67,1,1,1,1,NA,NA,NA,NA,NA,NA,BE10,BE10-1
2004,BE,1956,4,2004,23,0,-103,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,103,NA,2,2,1,1,2,1,1,3,1,1,1,1250,1,NA,2,2,2,2,2,1,6,1,1,NA,2500,180,1,1,1,1,NA,NA,NA,NA,NA,NA,BE10,BE10-3
2004,BE,1977,3,2004,15,12381,11190,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,143,NA,0,0,1191,0,2,2,NA,2,1,1,1,1,2,1,3,5,NA,2,NA,2,2,2,2,2,4,6,2,1,480,NA,25,1,1,1,1,NA,NA,NA,NA,NA,NA,BE10,BE10-4
2004,BE,1984,4,2004,18,5312,4665,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,58,589,NA,2,NA,2,1,1,1,1,1,1,1,6,1611,3,NA,2,2,2,2,1,2,6,2,1,400,NA,353.29,1,1,1,1,NA,NA,NA,NA,NA,NA,BE10,BE10-3
2004,BE,1992,4,2004,17,24596,12555,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,5,NA,0,0,0,12041,2,2,NA,NA,1,1,1,1,3,1,2,4,1300,3,NA,2,2,2,2,1,1,6,2,1,NA,868,500,1,1,1,1,NA,NA,NA,NA,NA,NA,BE10,BE10-1
2004,BE,1993,4,2004,12,0,-47,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,47,NA,1,2,1,1,1,1,1,2,3,1,2,1250,3,NA,2,1,2,2,3,1,6,2,1,NA,750,291.62,1,1,1,1,NA,NA,NA,NA,NA,NA,BE10,BE10-3
2004,BE,2024,3,2004,15,525,524,520,520,NA,NA,NA,NA,NA,520,0,0,0,0,5,NA,0,0,0,1,2,2,NA,1,1,2,1,1,1,1,1,4,3500,2,2,2,2,2,2,2,1,5,2,2,425,1000,490,1,1,1,1,NA,NA,NA,NA,NA,NA,BE10,BE10-1
2004,BE,2028,4,2004,22,8837,5865,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,68,NA,0,0,0,2972,NA,2,2,1,1,2,1,1,2,1,3,4,1000,1,NA,1,1,2,2,2,1,4,2,1,NA,NA,858.5,1,1,1,1,NA,NA,NA,NA,NA,NA,BE10,BE10-4
2004,BE,2055,3,2004,16,5337,71,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,313,NA,0,0,0,5265,2,2,2,1,1,1,1,1,1,1,2,4,2000,3,NA,2,1,2,1,2,1,6,2,1,250,500,767,1,1,1,1,NA,NA,NA,NA,NA,NA,BE10,BE10-4
2004,BE,2060,3,2004,11,23786,19171,0,0,NA,NA,NA,NA,NA,0,0,0,0,4351,0,NA,0,0,0,4615,NA,2,NA,1,1,1,1,1,1,1,1,6,NA,3,NA,2,2,2,2,3,1,4,1,1,NA,750,775,1,1,1,1,NA,NA,NA,NA,NA,NA,BE10,BE10-2
2004,BE,2066,4,2004,9,0,-773,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,773,2,2,NA,2,1,1,1,1,3,1,1,3,1750,2,NA,2,2,1,2,1,1,5,2,1,NA,NA,148.75,1,1,1,1,NA,NA,NA,NA,NA,NA,BE10,BE10-5
2004,BE,2078,4,2004,17,13038,11898,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,3,NA,0,0,0,1140,NA,2,2,1,1,2,1,1,1,1,1,4,700,2,NA,2,1,2,1,2,2,2,2,1,570,550,305.56,1,1,1,1,NA,NA,NA,NA,NA,NA,BE10,BE10-4
2004,BE,2095,3,2004,25,13968,13961,1846,1846,NA,NA,NA,NA,NA,1846,0,0,0,0,0,NA,0,0,5,3,2,2,NA,1,1,2,1,1,1,1,1,5,1500,2,NA,2,2,2,2,3,1,4,2,1,NA,NA,772.35,1,1,1,1,NA,NA,NA,NA,NA,NA,BE10,BE10-2
2004,BE,2102,4,2004,24,0,-39,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,39,2,1,NA,1,1,1,1,1,1,1,3,2,1000,3,NA,2,2,1,2,3,1,6,2,1,NA,860,220,1,1,1,1,NA,NA,NA,NA,NA,NA,BE10,BE10-4
2004,BE,2134,3,2004,12,13643,13579,838,838,NA,NA,NA,NA,NA,838,0,0,0,0,0,NA,0,0,0,64,NA,2,NA,1,1,1,1,1,3,1,1,2,3000,2,NA,2,1,2,1,2,1,6,2,1,NA,700,400,1,1,1,1,NA,NA,NA,NA,NA,NA,BE10,BE10-2
2004,BE,2151,4,2004,10,22959,21867,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,1092,2,2,NA,2,2,1,1,1,1,1,1,5,4000,3,NA,2,1,2,1,1,1,6,2,1,NA,750,637.06,1,1,1,1,NA,NA,NA,NA,NA,NA,BE10,BE10-2
2004,BE,2155,4,2004,25,44070,41996,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,2074,NA,2,2,2,1,2,1,1,1,1,1,5,3400,1,NA,2,2,2,2,2,1,6,2,1,NA,1000,512.1,1,1,1,1,NA,NA,NA,NA,NA,NA,BE10,BE10-5
2004,BE,2168,4,2004,11,8363,8349,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,815,NA,0,0,0,14,2,2,NA,1,1,1,1,1,1,1,1,4,1500,3,NA,2,2,2,2,1,3,6,2,1,652,500,512.36,1,1,1,1,NA,NA,NA,NA,NA,NA,BE10,BE10-1
2004,BE,2178,4,2004,15,14445,13852,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,30,NA,0,0,0,593,2,2,NA,2,1,1,1,1,3,1,1,1,2500,3,NA,2,2,2,2,2,1,5,2,1,NA,500,411,1,1,1,1,NA,NA,NA,NA,NA,NA,BE10,BE10-3
2004,BE,2184,4,2004,20,10437,7776,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,2661,2,1,NA,1,1,1,1,1,1,1,1,1,2000,1,NA,2,2,2,2,1,1,4,2,1,NA,NA,367.15,1,1,1,1,NA,NA,NA,NA,NA,NA,BE10,BE10-3
2004,BE,2186,3,2004,10,64811,64782,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,423,NA,0,0,0,29,2,2,NA,1,1,1,1,1,1,1,1,3,NA,1,NA,2,1,2,1,2,1,6,2,1,NA,NA,230,1,1,1,1,NA,NA,NA,NA,NA,NA,BE10,BE10-1
2004,BE,2189,4,2004,25,9240,9148,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,92,NA,2,NA,1,1,1,1,1,1,2,1,3,1650,3,NA,2,2,1,2,1,1,6,2,1,NA,750,155,1,1,1,1,NA,NA,NA,NA,NA,NA,BE10,BE10-2
2004,BE,2191,4,2004,14,96812,83063,0,0,NA,NA,NA,NA,NA,0,0,62699,0,0,23,NA,0,0,0,13750,2,2,NA,1,1,1,1,1,1,1,1,5,5000,3,NA,2,2,2,2,1,2,6,2,1,992,NA,1223.67,1,1,1,1,NA,NA,NA,NA,NA,NA,BE10,BE10-5
2004,BE,2214,4,2004,19,7030,-56,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,7086,2,2,NA,1,1,2,1,1,1,3,1,3,1200,3,3,2,2,1,2,3,1,3,2,1,NA,NA,629,1,1,1,1,NA,NA,NA,NA,NA,NA,BE10,BE10-3
2004,BE,2223,3,2004,39,13437,11527,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,21,NA,0,0,0,1910,2,2,2,1,1,1,1,1,1,3,2,5,1250,3,NA,2,1,2,2,NA,1,2,2,1,NA,NA,970,1,1,1,1,NA,NA,NA,NA,NA,NA,BE10,BE10-4
2004,BE,2228,4,2004,62,9581,9536,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,45,NA,2,NA,1,1,2,3,2,3,1,2,4,1240,1,NA,2,2,2,2,2,1,4,2,1,NA,1000,185.2,1,1,1,1,NA,NA,NA,NA,NA,NA,BE10,BE10-3
2004,BE,2231,4,2004,13,0,-3988,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,3988,2,2,2,1,1,1,1,1,1,1,1,4,4000,1,NA,2,2,2,2,2,1,3,2,1,550,740,378.81,1,1,1,1,NA,NA,NA,NA,NA,NA,BE10,BE10-4
2004,BE,2265,4,2004,49,31530,31495,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,15,NA,0,0,60,-25,2,2,NA,1,1,1,1,1,1,1,1,5,5000,3,NA,2,2,2,2,1,2,6,2,1,992,NA,1223.67,1,1,1,1,NA,NA,NA,NA,NA,NA,BE10,BE10-2
2004,BE,2271,4,2004,10,25808,22907,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,11,NA,0,0,1285,1616,1,2,NA,1,1,1,1,1,3,1,3,3,1250,1,NA,1,2,1,2,1,1,6,2,1,NA,350,330,1,1,1,1,NA,NA,NA,NA,NA,NA,BE10,BE10-4
2004,BE,2274,4,2004,12,28742,13107,2504,2504,NA,NA,NA,NA,NA,2504,0,0,0,0,5,NA,0,0,0,15635,NA,NA,NA,1,1,1,1,1,3,2,1,6,2000,1,NA,2,2,2,2,4,1,6,2,1,NA,NA,1775,1,1,1,1,NA,NA,NA,NA,NA,NA,BE10,BE10-5
2004,BE,2282,3,2004,23,14099,13979,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,119,NA,2,NA,1,1,1,1,1,1,1,1,6,2500,1,NA,2,2,2,1,2,1,5,2,1,NA,694,640.64,1,1,1,1,NA,NA,NA,NA,NA,NA,BE10,BE10-3
2004,BE,2285,4,2004,21,36541,7470,0,0,NA,NA,NA,NA,NA,0,0,19355,0,0,7,NA,0,0,1528,27543,2,2,NA,1,1,1,1,1,1,1,1,5,1500,3,NA,2,2,2,2,2,1,5,1,1,NA,750,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,BE10,BE10-2
2004,BE,2303,4,2004,11,9651,7488,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,14,2149,NA,2,2,1,1,2,1,1,1,2,3,3,2500,NA,NA,2,1,1,2,2,4,6,2,1,NA,500,140.41,1,1,1,1,NA,NA,NA,NA,NA,NA,BE10,BE10-5
2004,BE,2315,4,2004,35,19578,14190,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,158,NA,0,0,0,5389,NA,2,2,1,1,2,1,1,3,1,1,3,5000,3,NA,2,2,2,2,2,1,6,2,1,NA,900,696.04,1,1,1,1,NA,NA,NA,NA,NA,NA,BE10,BE10-5
2004,BE,2328,3,2004,44,24065,22903,0,0,NA,NA,NA,NA,NA,0,0,0,0,13561,0,NA,0,0,0,1161,NA,2,NA,1,2,1,1,1,1,1,1,5,NA,1,NA,1,1,2,2,1,1,6,2,1,NA,NA,2763.72,1,1,1,1,NA,NA,NA,NA,NA,NA,BE10,BE10-1
2004,BE,2338,4,2004,15,8045,8013,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,14,NA,0,0,0,32,2,1,NA,1,1,1,1,1,1,3,3,1,1500,2,NA,2,1,1,2,3,1,6,2,2,NA,NA,242,1,1,1,1,NA,NA,NA,NA,NA,NA,BE10,BE10-2
2004,BE,2410,4,2004,25,12286,10435,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,1851,2,1,NA,1,1,2,1,3,1,1,1,4,1900,2,NA,2,2,2,2,4,1,6,2,1,580,950,236.27,1,1,1,1,NA,NA,NA,NA,NA,NA,BE10,BE10-5
2004,BE,2420,4,2004,21,9664,7226,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,94,NA,0,0,0,2438,2,2,NA,1,1,1,1,1,3,1,1,5,1500,2,1,2,2,2,1,2,2,6,2,1,NA,500,1860.21,1,1,1,1,NA,NA,NA,NA,NA,NA,BE10,BE10-2
2004,BE,2426,4,2004,13,16870,15026,0,0,NA,NA,NA,NA,NA,0,0,0,0,920,704,NA,0,0,0,1844,2,2,2,2,1,2,1,1,1,1,1,5,1200,3,NA,2,2,2,2,2,1,6,2,1,NA,NA,551.25,1,1,1,1,NA,NA,NA,NA,NA,NA,BE10,BE10-5
2004,BE,2437,4,2004,27,24458,22118,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,1982,NA,0,0,0,2340,2,2,2,1,1,1,1,1,2,1,1,1,2600,3,NA,1,1,2,1,2,2,4,2,1,NA,1000,668,1,1,1,1,NA,NA,NA,NA,NA,NA,BE10,BE10-4
2004,BE,2451,4,2004,NA,38916,35337,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,678,NA,0,0,0,3579,NA,2,NA,1,1,2,1,1,3,1,1,5,1500,1,NA,2,2,1,2,2,3,6,2,1,NA,1500,620,1,1,1,1,NA,NA,NA,NA,NA,NA,BE10,BE10-4
2004,BE,2452,4,2004,15,17222,9269,2415,2415,NA,NA,NA,NA,NA,2415,0,0,0,0,201,NA,0,0,7952,0,NA,2,2,1,1,2,1,1,1,1,3,4,NA,2,NA,2,1,2,2,1,1,5,2,1,NA,500,500,1,1,1,1,NA,NA,NA,NA,NA,NA,BE10,BE10-5
