HB010,HB020,HB030,HB050,HB060,HB100,HY010,HY020,HY022,HY023,HY025,HY030N,HY081N,HY100N,HY131N,HY145N,HY170N,HY030G,HY040G,HY050G,HY060G,HY070G,HY080G,HY081G,HY090G,HY100G,HY110G,HY120G,HY130G,HY131G,HY140G,HY170G,HS011,HS021,HS031,HS040,HS050,HS060,HS070,HS080,HS090,HS100,HS110,HS120,HS130,HS140,HS150,HS160,HS170,HS180,HS190,HH010,HH021,HH030,HH040,HH050,HH060,HH061,HH070,HH071,HH081,HH091,HX010,HX040,HX050,HX060,HX070,HX080,HX090,HX120,HC010,HC020,HC030,HC040,HC050,HC060,HC070,HC080,HC090,HC100,HC110,HC120,HC130,HC140,HC150,HC160,DB040,NR_ITW
2012,BE,861,2,2012,27,27640,27203,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,437,NA,3,1,3,1,1,1,1,1,3,1,1,5,2000,3,3,2,2,2,2,3,1,4,1,1,NA,NA,335,NA,1,2,NA,1,1,NA,NA,NA,NA,NA,2,90,1,1,NA,1,1,3,3,3,3,2,1,NA,3,NA,BE10,BE10-5
2012,BE,881,2,2012,19,29423,17997,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,25402,0,0,NA,2841,NA,0,0,0,NA,11426,NA,3,3,3,1,1,2,1,1,1,1,1,4,3000,3,NA,2,2,2,1,4,4,4,2,1,NA,NA,384,438.37,1,1,NA,1,1,NA,NA,NA,NA,NA,2,150,1,1,1,1,1,1,4,3,1,3,3,NA,3,NA,BE10,BE10-3
2012,BE,902,2,2012,23,21985,15750,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,27,NA,0,0,0,NA,6235,NA,3,3,NA,1,1,1,1,1,1,1,1,6,2344,2,NA,2,2,2,2,1,1,NA,2,1,NA,NA,353.17,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,140,1,2,1,1,1,4,4,3,3,3,3,NA,3,NA,BE10,BE10-4
2012,BE,906,2,2012,12,25081,9879,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,433,NA,0,0,0,NA,15202,NA,3,3,3,1,1,1,1,1,1,1,2,5,2000,3,1,2,2,2,2,1,2,6,1,1,NA,NA,436.92,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,250,1,1,NA,1,1,4,4,3,2,3,3,NA,2,NA,BE10,BE10-3
2012,BE,911,2,2012,20,52231,49684,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,2547,NA,NA,3,3,2,1,2,1,1,1,1,1,4,3500,3,2,2,1,2,2,1,1,5,2,1,NA,NA,875.38,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,1,400,1,1,1,1,1,4,2,3,2,4,3,NA,3,NA,BE10,BE10-4
2012,BE,933,2,2012,22,10,-18,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,10,NA,0,0,28,NA,0,NA,3,3,NA,2,1,1,1,1,3,1,1,5,2500,2,NA,2,1,2,1,1,1,4,2,1,NA,NA,793.32,NA,1,3,NA,1,1,NA,NA,NA,NA,NA,2,70,1,1,1,1,2,3,3,2,4,3,3,4,3,NA,BE10,BE10-3
2012,BE,951,2,2012,16,34142,32441,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,1702,NA,3,3,3,1,1,1,1,1,3,1,1,5,1200,3,NA,2,2,2,2,2,2,6,1,1,NA,NA,573.83,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,110,1,1,1,1,1,3,4,3,2,3,3,NA,3,NA,BE10,BE10-3
2012,BE,963,1,2012,37,10322,9806,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,139,NA,0,0,317,NA,199,NA,NA,3,NA,2,1,2,1,1,1,1,1,5,3200,1,2,2,2,2,2,2,4,1,2,1,NA,NA,215.95,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,150,1,1,1,1,1,4,2,3,3,4,3,NA,3,NA,BE10,BE10-2
2012,BE,973,2,2012,24,40022,11670,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4317,NA,0,0,0,NA,28352,NA,3,3,NA,1,1,1,1,1,1,1,2,5,3000,2,NA,2,2,2,2,2,1,6,2,1,NA,NA,548.92,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,130,1,1,1,1,2,4,4,4,3,4,3,NA,3,NA,BE10,BE10-5
2012,BE,981,2,2012,6,16019,14445,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,54,NA,0,0,0,NA,1574,NA,NA,3,NA,2,1,1,1,1,1,1,1,5,2500,1,NA,2,2,2,2,1,2,6,2,2,NA,NA,809,861.41,1,1,NA,1,1,NA,NA,NA,NA,NA,2,400,1,1,1,1,1,4,3,2,3,3,3,NA,3,NA,BE10,BE10-5
2012,BE,986,2,2012,12,62840,48847,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,264,NA,0,0,0,NA,13994,NA,3,3,NA,2,1,1,1,1,1,1,1,3,5000,2,NA,2,2,2,2,2,1,5,2,1,NA,NA,565.75,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,60,1,1,1,1,1,3,3,4,3,3,3,2,2,NA,BE10,BE10-3
2012,BE,991,2,2012,12,4844,4836,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,8,NA,2,3,NA,1,2,1,1,1,1,1,3,3,2000,2,NA,2,2,1,2,2,4,2,2,1,535,NA,1034,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,1,90,1,1,1,1,1,3,3,3,4,3,3,1,3,NA,BE10,BE10-1
2012,BE,1017,2,2012,15,20717,19565,8458,8458,NA,NA,NA,NA,NA,NA,NA,NA,8458,0,0,0,0,NA,389,NA,0,0,0,NA,1152,NA,3,3,NA,1,1,2,1,1,1,1,1,2,2900,1,NA,2,2,2,2,3,2,6,2,1,NA,NA,1146,438.9,1,1,NA,1,1,NA,NA,NA,NA,NA,2,120,1,2,1,1,1,2,3,2,1,3,3,4,3,NA,BE10,BE10-3
2012,BE,1023,1,2012,24,19432,19400,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,343,NA,0,NA,0,0,12,NA,20,NA,3,3,NA,2,1,1,1,1,1,1,1,5,NA,1,1,2,2,1,2,3,3,3,2,1,295,NA,803.73,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,NA,1,1,1,1,1,3,3,3,3,4,3,NA,3,NA,BE10,BE10-2
2012,BE,1024,2,2012,6,59770,8087,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,168,NA,0,0,0,NA,51684,NA,NA,3,NA,1,1,2,1,1,3,1,1,3,2500,2,NA,2,2,2,2,1,1,4,2,1,NA,NA,1046,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,70,1,1,1,1,1,4,4,3,4,3,3,3,2,NA,BE10,BE10-4
2012,BE,1049,3,2012,23,23665,9498,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,4798,NA,9369,NA,3,3,NA,1,1,1,1,2,1,1,1,5,3500,3,NA,2,2,2,1,1,4,6,1,2,250,NA,422.79,283.29,1,1,NA,1,1,NA,NA,NA,NA,NA,2,160,1,1,1,1,1,4,2,3,2,4,3,3,3,NA,BE10,BE10-3
2012,BE,1055,3,2012,12,177540,194110,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,-16571,NA,2,3,3,1,1,1,1,1,1,1,1,4,3000,2,1,2,2,1,2,2,2,4,2,1,NA,NA,359.33,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,100,1,2,2,1,1,4,2,3,2,2,4,4,3,NA,BE10,BE10-1
2012,BE,1062,2,2012,36,29414,29379,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,1761,NA,0,0,0,NA,35,NA,3,3,3,1,1,1,1,1,1,1,1,3,3000,2,3,2,2,2,2,1,1,6,2,1,NA,NA,800,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,80,1,1,1,1,1,3,3,3,3,4,3,NA,3,NA,BE10,BE10-4
2012,BE,1064,1,2012,42,7359,10016,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,-2657,NA,3,NA,3,1,1,2,1,1,1,1,1,5,1400,1,NA,2,1,2,1,1,1,4,2,1,390,NA,737,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,70,1,1,1,1,1,3,4,3,2,3,4,NA,3,NA,BE10,BE10-5
2012,BE,1084,1,2012,22,29848,18546,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,14,NA,0,0,0,NA,11302,NA,3,3,NA,2,1,2,1,1,1,1,1,5,2000,1,NA,2,2,1,2,1,1,6,2,2,NA,NA,673,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,120,1,1,1,1,1,3,2,3,3,3,3,3,3,NA,BE10,BE10-5
2012,BE,1096,1,2012,50,25351,18499,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,45,NA,0,0,0,NA,6852,NA,3,3,NA,1,1,1,1,1,1,1,1,4,3000,2,NA,2,2,1,2,2,3,6,2,1,NA,NA,436.92,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,250,1,1,1,1,1,4,3,3,3,4,3,3,3,NA,BE10,BE10-5
2012,BE,1169,1,2012,22,17362,16843,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,263,NA,0,0,368,NA,151,NA,3,3,3,1,1,1,1,1,1,1,2,4,4000,3,1,2,2,2,1,3,2,4,2,1,256,NA,587.16,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,80,1,1,1,1,1,2,3,3,1,1,3,NA,3,NA,BE10,BE10-4
2012,BE,1220,2,2012,31,3840,3786,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,390,NA,0,0,0,NA,54,NA,NA,3,3,1,1,1,1,1,1,1,1,5,1600,3,3,2,2,2,2,1,1,4,2,1,NA,NA,529.62,482.65,1,1,NA,1,1,NA,NA,NA,NA,NA,2,220,1,1,1,1,1,4,1,3,3,3,4,NA,3,NA,BE10,BE10-4
2012,BE,1225,2,2012,25,3233,3126,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,106,NA,3,3,3,1,1,1,1,1,3,1,1,5,NA,3,NA,2,1,2,2,3,1,6,2,1,NA,NA,405,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,80,1,1,1,2,1,3,3,3,4,3,4,NA,3,NA,BE10,BE10-2
2012,BE,1240,2,2012,28,54194,46747,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,7447,NA,3,3,NA,1,1,1,1,1,1,1,1,5,5280,3,2,1,1,2,2,2,1,6,2,1,NA,NA,875.38,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,180,1,1,1,1,1,4,4,4,3,4,3,NA,3,NA,BE10,BE10-4
2012,BE,1262,1,2012,11,23180,21519,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,2624,NA,0,0,803,NA,858,NA,NA,3,3,1,1,1,1,1,1,1,1,6,2000,1,NA,2,2,2,2,2,1,6,1,1,700,NA,875.38,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,NA,1,1,1,1,1,4,4,4,2,3,3,3,3,NA,BE10,BE10-2
2012,BE,1301,4,2012,14,21017,14175,2615,2615,NA,NA,NA,NA,NA,NA,NA,NA,2615,0,0,0,1635,NA,545,NA,0,0,0,NA,6842,NA,NA,3,NA,1,1,1,1,1,1,1,1,6,3500,3,2,2,2,2,1,2,4,6,2,2,650,NA,422.79,462.04,1,1,NA,1,1,NA,NA,NA,NA,NA,2,NA,1,1,1,1,1,4,3,3,4,2,4,4,3,NA,BE10,BE10-2
2012,BE,1312,2,2012,26,40036,21534,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,111,NA,0,0,18502,NA,0,NA,NA,3,NA,1,1,1,1,1,3,3,3,6,2500,2,NA,2,1,2,2,1,1,2,2,1,NA,NA,577.53,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,110,1,1,1,1,1,4,2,4,2,4,4,NA,3,NA,BE10,BE10-4
2012,BE,1357,2,2012,14,101564,115738,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,-14174,NA,3,1,NA,1,1,1,1,1,1,1,1,4,2800,3,2,2,1,2,2,1,2,6,2,1,1200,NA,1146,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,90,1,1,1,1,1,4,4,4,4,3,3,3,2,NA,BE10,BE10-1
2012,BE,1361,2,2012,17,42385,28131,4699,4699,NA,NA,NA,NA,NA,NA,NA,NA,4699,0,0,0,2937,NA,979,NA,0,0,8752,NA,5501,NA,3,3,NA,1,1,1,1,1,1,1,1,5,5280,2,NA,2,2,2,1,1,1,6,2,2,NA,NA,647.67,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,80,1,1,1,1,1,3,3,3,1,3,4,3,3,NA,BE10,BE10-4
2012,BE,1375,4,2012,43,13509,15352,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,123,NA,0,0,0,NA,-1842,NA,3,3,NA,1,1,2,1,1,1,1,1,5,2900,1,2,2,2,2,2,1,4,6,2,1,226,NA,688.26,680.48,1,1,NA,1,1,NA,NA,NA,NA,NA,2,123,1,1,2,1,1,3,4,3,2,2,4,NA,3,NA,BE10,BE10-2
2012,BE,1377,2,2012,25,16403,-2464,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,18867,NA,NA,3,3,1,1,1,1,1,3,1,3,6,2500,3,NA,2,2,2,2,4,3,2,2,1,NA,NA,367.01,646.92,1,1,NA,1,1,NA,NA,NA,NA,NA,2,250,1,1,1,1,1,4,4,4,1,4,3,NA,3,NA,BE10,BE10-5
2012,BE,1410,2,2012,38,22,-108,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,22,NA,0,0,9,NA,121,NA,NA,3,NA,1,1,1,1,1,1,1,2,5,20000,3,NA,2,1,2,2,1,3,6,2,1,NA,NA,875.38,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,80,1,1,1,1,1,3,4,2,1,3,2,2,2,NA,BE10,BE10-1
2012,BE,1423,2,2012,11,32753,20380,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,131,NA,0,0,0,NA,12373,NA,3,3,NA,1,1,1,1,1,2,3,1,5,1600,3,1,1,2,2,2,2,1,5,2,1,519.8,NA,375.33,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,1,170,NA,1,1,1,1,3,1,3,3,2,3,3,3,NA,BE10,BE10-4
2012,BE,1427,2,2012,17,0,-54,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,54,NA,3,3,3,1,1,1,1,1,1,1,2,6,1800,1,NA,2,2,2,2,1,2,5,2,1,NA,NA,429.09,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,2,200,1,1,1,2,1,3,4,2,3,3,3,3,3,NA,BE10,BE10-4
2012,BE,1442,1,2012,34,14883,14825,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,3722,NA,0,0,0,NA,58,NA,NA,3,3,1,1,1,1,1,1,1,1,3,2300,1,NA,2,2,2,2,4,1,5,2,2,NA,NA,386.33,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,1,60,1,1,1,2,1,4,4,4,3,4,4,3,3,NA,BE10,BE10-2
2012,BE,1445,3,2012,24,13811,13719,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,712,NA,0,0,0,NA,91,NA,1,3,NA,1,1,2,1,1,1,2,1,2,1200,1,NA,2,1,2,2,2,3,4,2,1,200,NA,462.27,366.2,1,3,NA,1,1,NA,NA,NA,NA,NA,2,NA,1,1,1,1,1,4,3,4,3,4,3,NA,3,NA,BE10,BE10-5
2012,BE,1449,2,2012,8,0,-6172,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,6172,NA,3,3,NA,1,2,1,1,1,1,1,1,5,4000,3,NA,2,2,2,2,3,3,5,2,1,NA,NA,883.23,363.3,1,1,NA,1,1,NA,NA,NA,NA,NA,1,123,1,1,1,1,1,4,4,3,3,3,4,NA,3,NA,BE10,BE10-3
2012,BE,1451,2,2012,16,20,108,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,20,NA,0,0,0,NA,-89,NA,3,3,NA,2,1,1,1,3,3,1,1,4,2859,2,NA,2,1,2,2,1,1,4,1,1,NA,NA,148,779.01,1,1,NA,1,1,NA,NA,NA,NA,NA,2,80,1,1,2,1,1,4,4,3,2,2,3,NA,3,NA,BE10,BE10-3
2012,BE,1470,2,2012,17,11960,11934,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,54,NA,0,0,0,NA,25,NA,NA,3,3,1,1,1,1,1,1,1,1,1,1500,3,3,1,2,1,1,3,2,4,2,1,NA,NA,792.57,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,60,1,1,1,1,2,3,4,3,1,3,4,3,3,NA,BE10,BE10-4
2012,BE,1484,4,2012,9,97628,83182,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,77853,0,0,NA,0,NA,0,0,0,NA,14446,NA,NA,3,3,1,1,1,1,1,1,1,1,6,3500,2,NA,NA,NA,2,2,2,1,4,2,1,NA,NA,445.67,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,280,1,1,NA,1,1,4,3,3,3,3,3,3,3,NA,BE10,BE10-2
2012,BE,1492,2,2012,12,19573,17953,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,1620,NA,3,3,NA,1,1,1,1,1,1,1,1,2,3500,3,NA,2,2,2,2,2,3,NA,2,1,NA,NA,875.38,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,180,1,1,1,1,1,4,3,4,2,1,3,3,3,NA,BE10,BE10-2
2012,BE,1498,2,2012,13,1221,1097,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,458,NA,0,0,0,NA,124,NA,3,3,NA,2,1,1,1,1,3,1,1,5,3700,1,NA,2,1,2,1,3,1,6,1,1,NA,NA,381.29,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,120,1,1,1,1,1,4,1,3,2,4,3,NA,3,NA,BE10,BE10-2
2012,BE,1501,2,2012,40,25916,22052,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,56,NA,0,0,0,NA,3865,NA,NA,3,NA,1,1,2,1,1,1,1,1,5,5216,1,NA,2,2,1,2,1,1,5,1,1,NA,NA,809,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,230,1,1,1,2,1,3,3,3,3,4,3,NA,3,NA,BE10,BE10-3
2012,BE,1514,2,2012,35,28811,28750,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,25913,0,0,NA,2898,NA,0,0,0,NA,61,NA,3,3,NA,1,1,1,1,1,1,1,1,1,4500,2,NA,2,2,2,2,2,2,6,2,1,NA,NA,941.43,462.04,1,1,NA,1,1,NA,NA,NA,NA,NA,2,500,1,1,1,2,1,4,3,4,1,NA,3,NA,3,NA,BE10,BE10-4
2012,BE,1517,2,2012,19,91649,62155,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,63701,0,0,NA,0,NA,0,0,0,NA,29495,NA,3,3,NA,2,1,2,1,1,1,3,3,5,1800,3,NA,2,2,2,2,1,2,2,2,1,NA,NA,577.53,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,250,1,1,1,2,1,4,4,3,1,4,3,NA,3,NA,BE10,BE10-2
2012,BE,1521,2,2012,13,13879,12341,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,33,NA,0,0,107,NA,1431,NA,3,3,NA,1,1,1,1,1,3,1,1,4,1000,1,NA,2,2,1,1,1,2,4,2,1,435,NA,600.53,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,130,1,1,1,1,1,4,2,3,3,2,4,NA,3,NA,BE10,BE10-1
2012,BE,1546,4,2012,7,16811,9201,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,46,NA,0,0,0,NA,7610,NA,3,3,3,1,1,1,1,1,3,1,1,1,2500,1,NA,2,2,1,2,4,2,6,2,1,NA,NA,753.62,513.63,1,1,NA,1,1,NA,NA,NA,NA,NA,2,400,1,1,1,1,1,4,3,2,3,4,3,NA,3,NA,BE10,BE10-2
2012,BE,1565,2,2012,9,111928,105674,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,6253,NA,3,3,3,1,1,1,1,2,1,1,2,5,3500,3,NA,2,2,2,2,2,1,6,2,1,NA,NA,548.92,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,150,1,1,1,1,2,4,4,2,2,3,3,3,3,NA,BE10,BE10-4
2012,BE,1569,2,2012,39,61916,61907,3523,3523,NA,NA,NA,NA,NA,NA,NA,NA,3523,0,0,0,0,NA,0,NA,0,0,0,NA,9,NA,NA,3,3,1,1,1,1,1,1,1,1,6,8000,1,NA,2,1,2,2,2,2,6,2,1,NA,NA,353.17,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,200,1,2,1,2,1,4,3,3,3,3,3,NA,3,NA,BE10,BE10-1
2012,BE,1571,2,2012,10,19012,6556,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,12456,NA,NA,3,NA,1,1,1,1,1,3,1,1,6,3500,2,NA,2,2,2,2,1,1,6,2,1,NA,NA,190.32,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,280,1,2,1,1,1,4,3,3,3,3,3,3,3,NA,BE10,BE10-4
2012,BE,1619,3,2012,24,1255,1248,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,1255,NA,0,0,0,NA,7,NA,3,3,3,1,1,1,1,1,1,2,1,4,1800,1,NA,1,2,2,2,3,3,6,2,1,NA,NA,185,142.39,1,1,NA,1,1,NA,NA,NA,NA,NA,1,170,1,1,3,1,1,4,4,3,3,4,3,NA,3,NA,BE10,BE10-1
2012,BE,1687,2,2012,24,23,-31,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,23,NA,0,0,53,NA,2,NA,NA,3,NA,1,1,1,1,1,1,1,1,1,3000,1,NA,2,2,2,2,1,3,4,2,1,339,NA,559,149.8,1,1,NA,1,1,NA,NA,NA,NA,NA,2,85,1,1,1,1,1,4,3,3,3,3,4,NA,3,NA,BE10,BE10-1
2012,BE,1689,2,2012,37,25650,20702,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,59,NA,0,0,0,NA,4948,NA,3,3,NA,2,1,2,1,1,1,1,1,4,3500,3,NA,2,2,2,2,1,1,5,1,1,NA,NA,422.79,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,125,1,1,1,1,1,4,2,3,3,3,3,3,3,NA,BE10,BE10-3
2012,BE,1699,2,2012,18,33785,29194,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,4590,NA,NA,3,NA,1,1,1,1,1,1,1,1,2,5216,2,NA,2,2,2,2,1,1,5,2,1,700,NA,1696.41,4771.17,1,1,NA,1,1,NA,NA,NA,NA,NA,2,230,1,1,1,1,1,3,2,4,3,3,4,2,3,NA,BE10,BE10-2
2012,BE,1728,2,2012,19,21964,18918,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,3046,NA,3,3,NA,1,1,2,1,1,1,1,1,5,3000,2,NA,2,2,1,1,2,2,6,2,1,NA,NA,599.25,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,56,1,1,1,2,1,3,3,4,1,3,2,NA,3,NA,BE10,BE10-1
2012,BE,1753,2,2012,28,34784,24340,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,10444,NA,NA,3,NA,1,1,1,1,1,1,1,1,6,1800,1,NA,2,2,2,2,4,1,2,2,1,NA,NA,425.14,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,250,1,1,1,1,1,4,4,3,3,4,3,NA,3,NA,BE10,BE10-4
2012,BE,1760,4,2012,13,14284,27602,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,9456,NA,60,NA,0,0,0,NA,-13318,NA,1,3,3,1,1,2,1,1,1,1,1,4,2000,1,NA,2,2,2,1,2,1,6,2,1,NA,NA,457.58,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,184,1,1,2,1,1,4,3,4,4,4,3,NA,3,NA,BE10,BE10-4
2012,BE,1793,3,2012,21,26323,26197,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,364,NA,0,NA,0,0,127,NA,0,NA,3,3,NA,1,1,1,1,1,1,1,1,5,1375,1,NA,1,1,2,2,2,1,6,2,1,NA,NA,474.55,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,140,1,1,1,1,1,3,3,4,2,3,4,NA,3,NA,BE10,BE10-4
2012,BE,1797,3,2012,14,10966,10935,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,31,NA,3,3,NA,1,1,1,1,1,1,1,1,5,2000,2,NA,2,2,2,1,2,2,4,2,1,NA,NA,581.79,4771.17,1,1,NA,1,1,NA,NA,NA,NA,NA,1,250,1,1,1,2,1,3,3,2,1,4,3,NA,3,NA,BE10,BE10-4
2012,BE,1801,3,2012,19,63132,57413,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,10808,NA,57,NA,0,0,0,NA,5719,NA,3,3,NA,2,1,1,1,1,1,1,1,5,3000,1,NA,2,2,2,1,3,1,5,2,1,NA,NA,428.62,438.37,1,1,NA,1,1,NA,NA,NA,NA,NA,2,NA,1,1,1,1,1,4,3,4,4,4,4,NA,3,NA,BE10,BE10-5
2012,BE,1807,2,2012,17,8576,8567,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,10,NA,3,2,3,1,1,2,1,1,1,1,3,4,1300,2,3,NA,2,2,2,2,3,6,2,1,NA,NA,410.08,881.21,1,1,NA,1,1,NA,NA,NA,NA,NA,2,135,1,1,1,1,1,4,3,4,2,4,4,NA,3,NA,BE10,BE10-5
