PB010,PB020,PB030,PB040,PB060,PB100,PB110,PB120,PB130,PB140,PB150,PB190,PB200,PB220A,PE010,PE020,PE040,PL031,PL035,PL015,PL020,PL025,PL040,PL051,PL060,PL100,PL111,PL120,PL130,PL140,PL150,PL160,PL170,PL180,PL190,PH010,PH020,PH030,PH040,PH050,PH060,PH070,PY020N,PY035N,PY010G,PY020G,PY021G,PY030G,PY031G,PY035G,PY050G,PY080G,PY090G,PY100G,PY110G,PY120G,PY130G,PY140G,PY200G,PX010,PX020,PX030,PX040,PX050,PC170,PC180,DB040,NR_ITW
2012,RO,16561,943.655589123867,NA,2,2012,20,4,1940,2,2,3,RO,2,NA,3,7,NA,NA,NA,NA,3,4,NA,NA,NA,NA,NA,1,2,NA,NA,NA,30,3,1,3,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,2314,0,0,0,0,1,4.2391,71,1656,1,7,2,NA,RO11,RO11-4
2012,RO,16891,943.655589123867,NA,2,2012,16,3,1934,2,4,3,RO,2,NA,1,7,NA,NA,NA,NA,3,9,NA,NA,NA,NA,2,1,1,2,NA,NA,17,2,2,3,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,1987,0,0,0,0,1,4.2391,77,1689,1,2,2,NA,RO11,RO11-1
2012,RO,17121,943.655589123867,NA,2,2012,30,3,1984,1,1,3,RO,2,NA,3,1,NA,NA,NA,NA,3,8,40,NA,b-e,NA,NA,1,2,NA,NA,NA,21,3,2,1,2,NA,2,NA,0,0,1432,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,27,1712,1,2,2,NA,RO11,RO11-2
2012,RO,17221,943.655589123867,NA,2,2012,20,1,1937,2,4,3,RO,2,NA,3,7,NA,2,NA,NA,3,7,NA,NA,NA,NA,2,NA,2,2,NA,NA,NA,1,2,3,2,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,1671,0,0,0,0,1,4.2391,74,1722,1,2,2,NA,RO11,RO11-3
2012,RO,17241,943.655589123867,NA,2,2012,20,3,1935,2,2,3,RO,2,NA,1,3,NA,NA,NA,NA,3,6,30,NA,a,NA,14,1,1,NA,NA,NA,20,1,1,3,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,2391,0,0,0,0,1,4.2391,76,1724,1,7,2,NA,RO11,RO11-3
2012,RO,17331,943.655589123867,NA,2,2012,21,3,1936,1,2,3,RO,1,NA,3,7,NA,NA,NA,NA,3,3,40,20,NA,NA,13,1,1,2,NA,NA,23,2,2,3,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,4732,0,0,0,0,1,4.2391,75,1733,1,6,2,NA,RO11,RO11-4
2012,RO,17621,943.655589123867,NA,2,2012,30,1,1931,2,2,3,RO,2,NA,2,7,NA,NA,NA,NA,3,9,40,NA,NA,NA,11,1,2,NA,NA,NA,22,3,2,3,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,3529,0,0,0,0,1,4.2391,80,1762,1,7,2,NA,RO11,RO11-3
2012,RO,17911,943.655589123867,NA,2,2012,10,4,1982,1,1,3,RO,2,NA,5,1,NA,NA,NA,NA,3,2,40,NA,f,NA,13,1,2,2,NA,NA,20,2,1,3,2,NA,2,NA,0,0,4119,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,29,1791,1,2,2,NA,RO11,RO11-5
2012,RO,18141,943.655589123867,NA,2,2012,20,2,1939,2,4,3,RO,2,NA,1,7,NA,1,NA,NA,3,9,NA,NA,NA,NA,NA,1,2,2,NA,NA,20,3,2,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2054,0,0,0,0,1,4.2391,72,1814,1,2,2,2,RO11,RO11-4
2012,RO,18661,943.655589123867,NA,2,2012,30,3,1979,2,5,3,RO,2,NA,2,4,NA,NA,NA,NA,2,9,NA,NA,a,NA,13,NA,NA,NA,NA,NA,16,2,1,2,1,NA,2,NA,0,0,0,0,0,0,0,0,328,0,0,0,0,0,0,0,1,4.2391,32,1866,1,3,2,NA,RO11,RO11-3
2012,RO,18781,943.655589123867,NA,2,2012,30,4,1937,1,2,3,RO,2,NA,3,7,NA,NA,NA,NA,3,8,48,NA,NA,NA,11,1,1,2,NA,NA,23,3,2,3,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,3946,0,0,0,0,1,4.2391,74,1878,1,7,2,NA,RO11,RO11-3
2012,RO,18931,943.655589123867,NA,2,2012,10,4,1937,2,4,3,RO,2,NA,2,3,NA,NA,NA,NA,3,6,NA,12,a,NA,3,NA,NA,2,NA,NA,17,2,2,3,2,3,2,NA,0,0,0,0,0,0,0,0,51,0,0,141,0,0,0,0,1,4.2391,74,1893,1,7,2,NA,RO11,RO11-3
2012,RO,18951,943.655589123867,NA,2,2012,20,1,1931,2,2,3,RO,2,NA,1,7,NA,NA,NA,NA,4,6,NA,NA,NA,NA,3,NA,NA,2,NA,NA,18,4,2,1,1,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,298,901,0,0,0,1,4.2391,80,1895,1,6,2,NA,RO11,RO11-2
2012,RO,19431,943.655589123867,NA,2,2012,20,4,1951,1,2,3,RO,2,NA,3,7,NA,NA,NA,NA,3,9,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,17,3,1,3,1,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,194,0,1295,777,1,4.2391,60,1943,1,2,2,NA,RO11,RO11-2
2012,RO,19471,943.655589123867,NA,2,2012,20,3,1948,2,2,3,RO,2,NA,3,7,NA,1,2,NA,3,3,NA,NA,NA,NA,NA,1,2,NA,NA,NA,18,2,2,1,2,NA,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1657,0,0,0,1,4.2391,63,1947,1,6,2,NA,RO11,RO11-3
2012,RO,20041,943.655589123867,NA,2,2012,1,2,1946,1,4,3,RO,2,NA,2,7,NA,NA,2,NA,3,8,NA,NA,NA,NA,12,1,2,2,NA,NA,18,2,1,3,2,1,2,NA,0,0,0,0,0,0,0,0,0,0,0,2476,0,0,0,0,1,4.2391,65,2004,1,2,2,NA,RO11,RO11-4
2012,RO,20291,943.655589123867,NA,2,2012,10,1,1931,2,4,3,RO,2,NA,3,7,NA,1,NA,NA,3,7,40,NA,NA,NA,15,1,2,NA,NA,NA,17,3,2,3,2,6,2,NA,0,0,0,0,0,0,0,0,0,0,0,3517,0,0,0,0,1,4.2391,80,2029,1,7,2,NA,RO11,RO11-1
2012,RO,21351,943.655589123867,NA,2,2012,30,1,1937,2,4,3,RO,2,NA,3,7,NA,1,2,NA,2,7,50,NA,NA,NA,NA,1,2,NA,NA,NA,18,1,2,3,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,1624,133,0,0,0,1,4.2391,74,2135,1,7,2,NA,RO11,RO11-2
2012,RO,21461,943.655589123867,NA,2,2012,25,2,1932,2,4,3,RO,2,NA,2,7,NA,1,2,NA,3,9,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,20,1,1,3,2,6,2,1,0,0,0,0,0,0,0,0,0,0,0,2138,0,0,0,0,1,4.2391,79,2146,1,2,2,NA,RO11,RO11-2
2012,RO,22061,943.655589123867,NA,2,2012,10,4,1962,2,1,3,RO,2,NA,3,5,NA,NA,2,NA,3,NA,30,NA,NA,NA,1,NA,2,2,NA,NA,18,3,2,3,1,1,2,1,0,0,777,0,0,0,0,0,0,0,0,0,352,0,0,0,1,4.2391,49,2206,1,NA,2,NA,RO11,RO11-2
2012,RO,22091,943.655589123867,NA,2,2012,10,3,1947,2,2,3,RO,2,NA,3,3,NA,NA,NA,NA,3,5,45,NA,i,NA,13,1,2,NA,NA,NA,22,1,2,3,1,NA,2,NA,0,0,0,0,0,0,0,0,710,0,0,2901,0,0,0,0,1,4.2391,64,2209,1,6,2,NA,RO11,RO11-4
2012,RO,22621,943.655589123867,NA,2,2012,30,2,1939,1,2,3,RO,2,NA,3,7,NA,NA,2,NA,3,8,NA,NA,NA,NA,NA,1,2,2,NA,NA,16,3,1,3,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,2041,0,0,0,0,1,4.2391,72,2262,1,6,2,NA,RO11,RO11-2
2012,RO,22801,943.655589123867,NA,2,2012,20,4,1939,1,2,3,RO,2,NA,3,7,NA,1,NA,NA,3,7,48,NA,NA,NA,2,1,2,2,NA,NA,27,4,2,3,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,2320,0,0,0,0,1,4.2391,72,2280,1,2,2,NA,RO11,RO11-3
2012,RO,22971,943.655589123867,NA,2,2012,20,3,1937,1,2,3,RO,2,NA,3,7,NA,NA,NA,NA,3,7,40,NA,NA,NA,13,1,2,NA,NA,NA,17,1,2,3,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,1564,1207,0,0,0,1,4.2391,74,2297,1,6,2,NA,RO11,RO11-2
2012,RO,23671,943.655589123867,NA,2,2012,15,2,1935,1,2,3,RO,2,NA,NA,7,NA,NA,2,NA,3,7,40,NA,NA,NA,NA,NA,2,NA,NA,NA,18,2,2,3,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,2024,0,0,0,0,1,4.2391,76,2367,1,7,2,NA,RO11,RO11-4
2012,RO,23781,943.655589123867,NA,2,2012,25,4,1939,1,2,3,RO,2,NA,2,7,NA,NA,NA,NA,1,6,40,NA,NA,NA,13,1,2,2,NA,NA,22,2,2,3,2,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,4707,0,0,0,0,1,4.2391,72,2378,1,2,2,NA,RO11,RO11-2
2012,RO,23901,943.655589123867,NA,2,2012,15,3,1942,2,2,3,RO,2,NA,2,7,NA,1,NA,NA,3,6,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,18,2,2,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1439,0,0,0,0,1,4.2391,69,2390,1,7,2,NA,RO11,RO11-2
2012,RO,24131,943.655589123867,NA,2,2012,23,4,1945,2,2,3,RO,2,NA,3,7,NA,1,NA,NA,3,7,NA,NA,NA,NA,NA,1,2,2,NA,NA,20,4,2,3,2,NA,2,2,0,0,0,0,0,0,0,0,0,0,0,2537,0,0,0,0,1,4.2391,66,2413,1,2,2,NA,RO11,RO11-2
2012,RO,24531,943.655589123867,NA,2,2012,5,2,1931,1,4,3,RO,2,NA,5,7,NA,NA,NA,NA,3,3,40,20,NA,NA,NA,NA,2,2,NA,NA,16,1,2,3,1,NA,2,1,0,0,0,0,0,0,0,0,0,0,0,1554,0,0,0,0,1,4.2391,80,2453,1,2,2,NA,RO11,RO11-4
2012,RO,24701,943.655589123867,NA,2,2012,15,2,1932,2,2,3,RO,2,NA,1,7,NA,NA,2,NA,3,6,40,NA,NA,NA,11,1,2,2,NA,NA,20,1,2,1,2,NA,2,NA,0,0,1588,0,0,0,0,0,0,0,0,786,0,0,0,0,1,4.2391,79,2470,1,6,2,NA,RO11,RO11-2
2012,RO,24941,943.655589123867,NA,2,2012,28,1,1940,1,2,3,RO,2,NA,3,7,NA,NA,NA,NA,3,7,40,NA,NA,NA,13,1,2,2,NA,NA,22,1,2,3,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,1552,946,0,0,0,1,4.2391,71,2494,1,2,2,NA,RO11,RO11-3
2012,RO,25121,943.655589123867,NA,2,2012,12,1,1954,1,NA,3,NA,2,NA,NA,NA,NA,2,2,NA,NA,NA,25,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,2,3,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,57,2512,1,6,2,NA,RO11,RO11-2
2012,RO,25261,943.655589123867,NA,2,2012,25,4,1940,2,4,3,RO,2,NA,3,7,NA,NA,2,NA,3,8,NA,NA,NA,NA,15,NA,2,2,NA,NA,20,5,2,3,2,4,2,NA,0,0,0,0,0,0,0,0,0,0,0,1962,0,0,0,0,1,4.2391,71,2526,1,3,2,NA,RO11,RO11-1
2012,RO,25331,943.655589123867,NA,2,2012,18,1,1937,2,4,3,RO,2,NA,2,7,NA,NA,NA,NA,3,6,40,NA,NA,NA,9,1,1,2,NA,NA,18,2,2,3,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,4872,0,0,0,0,1,4.2391,74,2533,1,2,2,NA,RO11,RO11-2
2012,RO,25431,943.655589123867,NA,2,2012,25,2,1936,2,2,3,RO,2,NA,2,7,NA,NA,2,NA,3,6,40,NA,NA,NA,NA,1,2,2,NA,NA,20,2,2,3,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,9146,0,0,0,0,1,4.2391,75,2543,1,6,2,NA,RO11,RO11-2
2012,RO,25471,943.655589123867,NA,2,2012,20,1,1939,1,2,3,RO,2,NA,2,7,NA,NA,NA,NA,3,6,50,NA,NA,NA,13,1,2,NA,NA,NA,23,3,2,3,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,3869,0,0,0,0,1,4.2391,72,2547,1,7,2,NA,RO11,RO11-3
2012,RO,25771,943.655589123867,NA,2,2012,20,2,1936,1,4,3,RO,2,NA,3,7,NA,NA,2,NA,3,3,48,NA,NA,NA,11,1,2,2,NA,NA,20,2,2,3,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,4219,0,0,0,0,1,4.2391,75,2577,1,2,2,NA,RO11,RO11-5
2012,RO,25781,943.655589123867,NA,2,2012,10,1,1974,2,2,2,RO,2,NA,5,5,NA,2,1,NA,NA,0 - 1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,3,2,3,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,37,2578,1,2,2,NA,RO11,RO11-1
2012,RO,25841,943.655589123867,NA,2,2012,19,3,1934,2,4,3,RO,2,NA,2,7,NA,2,2,NA,3,9,NA,NA,NA,NA,13,1,2,NA,NA,NA,16,2,1,2,2,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,2283,0,0,0,0,1,4.2391,77,2584,1,6,2,NA,RO11,RO11-3
2012,RO,26321,943.655589123867,NA,2,2012,30,3,1938,2,2,3,RO,2,NA,1,7,NA,1,2,NA,2,6,NA,NA,NA,NA,NA,1,2,NA,NA,NA,18,3,2,1,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,1298,91,0,0,0,1,4.2391,73,2632,1,2,2,NA,RO11,RO11-2
2012,RO,26401,943.655589123867,NA,2,2012,15,3,1979,1,2,3,RO,2,NA,5,1,NA,NA,NA,NA,3,7,40,NA,b-e,NA,NA,1,NA,2,NA,NA,20,3,2,2,2,NA,2,NA,0,0,2292,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,32,2640,1,6,2,NA,RO11,RO11-1
2012,RO,26671,943.655589123867,NA,2,2012,20,2,1948,2,2,3,RO,2,NA,2,7,NA,1,2,NA,3,3,40,NA,NA,NA,NA,1,2,2,NA,NA,20,1,2,2,2,1,2,NA,0,0,0,0,0,0,0,0,0,0,0,1381,0,0,0,0,1,4.2391,63,2667,1,2,2,NA,RO11,RO11-2
2012,RO,26801,943.655589123867,NA,2,2012,33,1,1972,2,5,3,RO,2,NA,3,1,NA,NA,NA,NA,3,9,NA,NA,p,NA,13,1,NA,2,NA,NA,22,1,2,2,2,NA,2,NA,0,0,3101,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,39,2680,1,6,2,NA,RO11,RO11-5
2012,RO,26821,943.655589123867,NA,2,2012,8,2,1939,2,4,3,RO,2,NA,3,7,NA,1,2,NA,2,9,NA,NA,NA,NA,NA,1,2,NA,NA,NA,18,3,2,3,1,NA,2,5,0,0,0,0,0,0,0,0,0,0,0,2070,0,0,0,0,1,4.2391,72,2682,1,6,2,NA,RO11,RO11-3
2012,RO,27131,943.655589123867,NA,2,2012,20,4,1970,2,2,3,RO,1,5,3,10,NA,2,2,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,1,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,41,2713,1,2,2,NA,RO11,RO11-3
2012,RO,27331,943.655589123867,NA,2,2012,15,4,1972,1,1,3,RO,2,NA,3,1,NA,1,NA,NA,2,8,40,NA,f,NA,15,1,2,2,NA,NA,19,2,2,3,2,NA,2,NA,0,0,2473,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,39,2733,1,7,2,NA,RO11,RO11-5
2012,RO,27371,943.655589123867,NA,2,2012,20,2,1934,2,4,3,RO,2,NA,1,7,NA,1,2,NA,3,9,NA,NA,NA,NA,11,1,2,2,NA,NA,17,4,2,3,1,1,2,NA,0,0,0,0,0,0,0,0,0,0,0,1424,0,0,0,0,1,4.2391,77,2737,1,2,2,NA,RO11,RO11-1
2012,RO,27651,943.655589123867,NA,2,2012,15,2,1940,2,2,3,RO,2,NA,2,7,NA,NA,NA,NA,3,4,NA,NA,NA,NA,NA,1,2,2,NA,NA,22,3,2,3,2,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,827,555,0,0,0,1,4.2391,71,2765,1,6,2,NA,RO11,RO11-2
2012,RO,27831,943.655589123867,NA,2,2012,10,3,1953,1,2,3,RO,2,NA,3,7,NA,NA,2,1,3,8,30,NA,NA,NA,2,1,2,2,NA,NA,20,3,2,3,1,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,2688,0,0,0,0,1,4.2391,58,2783,1,NA,2,NA,RO11,RO11-3
2012,RO,28121,943.655589123867,NA,2,2012,20,2,1944,1,2,3,RO,2,NA,3,7,NA,NA,2,NA,3,8,40,NA,NA,NA,11,1,2,NA,NA,NA,21,3,2,3,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,3328,0,0,0,0,1,4.2391,67,2812,1,2,2,NA,RO11,RO11-3
2012,RO,28601,943.655589123867,NA,2,2012,20,1,1935,1,4,3,RO,2,NA,NA,7,NA,NA,NA,NA,3,6,40,NA,NA,NA,12,1,2,2,NA,NA,16,3,1,3,2,NA,2,4,0,0,0,0,0,0,0,0,0,0,0,2024,0,0,0,0,1,4.2391,76,2860,1,6,2,NA,RO11,RO11-2
2012,RO,29241,943.655589123867,NA,2,2012,15,3,1940,2,5,3,RO,2,NA,5,7,NA,1,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,18,1,1,1,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,925,0,0,0,0,1,4.2391,71,2924,1,6,2,NA,RO11,RO11-1
2012,RO,29461,943.655589123867,NA,2,2012,25,1,1931,2,4,3,RO,2,NA,3,7,NA,1,2,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,20,1,1,2,1,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,967,0,0,0,0,1,4.2391,80,2946,1,7,2,NA,RO11,RO11-4
2012,RO,29711,943.655589123867,NA,2,2012,30,1,1937,1,2,3,RO,2,NA,5,7,NA,1,2,NA,3,2,NA,NA,NA,NA,11,1,2,NA,NA,NA,25,3,2,2,2,NA,2,NA,0,0,0,0,0,0,0,0,393,0,0,2041,0,0,0,0,1,4.2391,74,2971,1,3,2,NA,RO11,RO11-3
2012,RO,29751,943.655589123867,NA,2,2012,40,3,1940,2,2,3,RO,2,NA,2,7,NA,1,NA,NA,3,8,40,NA,NA,NA,NA,1,2,2,NA,NA,20,3,2,3,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,2762,0,0,0,0,1,4.2391,71,2975,1,6,2,NA,RO11,RO11-3
2012,RO,29881,943.655589123867,NA,2,2012,10,1,1978,2,2,3,RO,2,3,3,10,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,33,2988,1,2,2,NA,RO11,RO11-4
2012,RO,29981,943.655589123867,NA,2,2012,12,3,1961,1,1,3,RO,2,NA,2,1,NA,1,NA,NA,3,7,40,NA,b-e,NA,13,1,2,2,NA,NA,20,2,2,3,2,NA,2,NA,0,0,4290,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,50,2998,1,2,2,NA,RO11,RO11-5
2012,RO,30491,943.655589123867,NA,2,2012,20,1,1954,2,2,3,RO,2,NA,3,7,NA,NA,2,NA,3,9,NA,NA,NA,NA,NA,1,1,2,NA,NA,21,3,2,3,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2421,0,1,4.2391,57,3049,1,7,2,NA,RO11,RO11-3
2012,RO,30581,943.655589123867,NA,2,2012,15,3,1940,2,2,3,RO,2,NA,5,7,NA,NA,NA,NA,3,2,48,NA,NA,NA,NA,1,2,NA,NA,NA,20,3,2,3,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,1363,0,0,0,0,1,4.2391,71,3058,1,6,2,NA,RO11,RO11-4
2012,RO,30601,943.655589123867,NA,2,2012,20,1,1931,2,4,3,RO,2,NA,1,7,NA,NA,NA,NA,3,9,40,NA,NA,NA,12,1,2,2,NA,NA,21,1,2,3,2,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,4361,0,0,0,0,1,4.2391,80,3060,1,3,2,NA,RO11,RO11-3
2012,RO,30621,943.655589123867,NA,2,2012,30,3,1949,1,2,3,RO,2,NA,3,7,NA,NA,NA,NA,2,8,40,NA,NA,NA,13,1,2,2,NA,NA,21,2,2,2,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,4955,0,0,0,0,1,4.2391,62,3062,1,NA,2,NA,RO11,RO11-4
2012,RO,31011,943.655589123867,NA,2,2012,23,4,1951,2,2,3,RO,2,NA,NA,7,NA,1,2,NA,3,9,40,NA,NA,NA,2,1,2,NA,NA,NA,24,3,2,3,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,1433,0,0,0,0,1,4.2391,60,3101,1,2,2,NA,RO11,RO11-4
2012,RO,31771,943.655589123867,NA,2,2012,10,2,1938,1,2,3,RO,2,NA,3,7,NA,NA,2,NA,3,3,40,NA,NA,NA,14,1,1,2,NA,NA,19,1,1,3,2,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,3153,0,0,0,0,1,4.2391,73,3177,1,3,2,NA,RO11,RO11-3
2012,RO,31811,943.655589123867,NA,2,2012,20,1,1935,2,2,3,RO,2,NA,3,7,NA,2,2,NA,2,2,40,NA,NA,NA,NA,1,NA,2,NA,NA,25,2,1,3,1,NA,2,1,0,0,0,0,0,0,0,0,0,0,0,1975,0,0,0,0,1,4.2391,76,3181,1,7,2,NA,RO11,RO11-1
2012,RO,31891,943.655589123867,NA,2,2012,20,1,1982,1,1,3,RO,2,NA,5,5,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,19,1,2,3,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,29,3189,1,6,2,NA,RO11,RO11-2
2012,RO,31941,943.655589123867,NA,2,2012,14,2,1933,2,4,3,RO,2,NA,2,7,NA,1,NA,NA,4,4,NA,NA,NA,NA,2,NA,NA,2,NA,NA,16,2,2,3,2,1,2,NA,0,0,0,0,0,0,0,0,0,0,0,824,0,0,0,0,1,4.2391,78,3194,1,2,2,NA,RO11,RO11-3
2012,RO,32171,943.655589123867,NA,2,2012,10,1,1931,2,4,3,RO,2,NA,3,7,NA,1,NA,NA,3,8,40,NA,NA,NA,NA,1,2,2,NA,NA,20,2,2,3,2,3,2,NA,0,0,0,0,0,0,0,0,516,0,0,1951,0,0,0,0,1,4.2391,80,3217,1,2,2,NA,RO11,RO11-4
2012,RO,32291,943.655589123867,NA,2,2012,20,1,1931,2,4,3,RO,2,NA,2,7,NA,NA,NA,NA,3,6,NA,NA,NA,NA,13,1,2,2,NA,NA,18,3,2,3,2,NA,2,1,0,0,0,0,0,0,0,0,0,0,0,2560,0,0,0,0,1,4.2391,80,3229,1,7,2,NA,RO11,RO11-3
2012,RO,32301,943.655589123867,NA,2,2012,24,2,1935,2,4,3,RO,2,NA,1,7,NA,NA,2,NA,2,6,NA,NA,NA,NA,4,1,NA,2,NA,NA,NA,2,2,3,2,NA,2,1,0,0,0,0,0,0,0,0,0,0,0,1291,0,0,0,0,1,4.2391,76,3230,1,2,2,NA,RO11,RO11-4
2012,RO,32381,943.655589123867,NA,2,2012,30,1,1931,2,4,3,RO,2,5,1,7,NA,NA,2,NA,3,9,40,NA,NA,NA,11,1,2,2,NA,NA,19,3,2,3,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,2215,156,0,0,0,1,4.2391,80,3238,1,2,2,NA,RO11,RO11-3
2012,RO,32421,943.655589123867,NA,2,2012,30,2,1931,2,4,2,RO,2,NA,1,7,NA,1,NA,NA,3,9,40,NA,NA,NA,NA,1,2,2,NA,NA,19,4,2,3,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,1453,0,0,0,0,1,4.2391,80,3242,1,7,2,NA,RO11,RO11-4
2012,RO,32661,943.655589123867,NA,2,2012,10,4,1941,1,2,3,RO,2,NA,2,7,NA,1,NA,NA,NA,9,NA,NA,NA,NA,NA,1,2,2,NA,NA,26,2,2,3,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,1992,0,0,0,1,4.2391,70,3266,1,2,2,NA,RO11,RO11-3
2012,RO,32761,943.655589123867,NA,2,2012,18,4,1948,2,4,3,RO,2,NA,2,7,NA,1,2,NA,3,9,40,NA,NA,NA,NA,1,2,NA,NA,NA,21,2,2,3,1,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,2123,0,0,0,0,1,4.2391,63,3276,1,6,2,NA,RO11,RO11-3
2012,RO,32861,943.655589123867,NA,2,2012,10,1,1931,1,4,3,RO,2,NA,1,7,NA,NA,NA,NA,2,9,NA,NA,NA,NA,3,1,NA,NA,NA,NA,19,2,2,1,1,1,2,NA,0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,1,4.2391,80,3286,1,3,2,NA,RO11,RO11-3
2012,RO,33091,943.655589123867,NA,2,2012,25,2,1940,2,4,3,RO,2,NA,2,7,NA,1,2,NA,3,7,NA,NA,NA,NA,NA,1,2,NA,NA,NA,20,1,1,3,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,1772,0,0,0,0,1,4.2391,71,3309,1,5,2,NA,RO11,RO11-5
2012,RO,33401,943.655589123867,NA,2,2012,21,4,1958,1,2,3,RO,2,NA,2,1,NA,NA,NA,NA,3,7,40,NA,f,NA,13,1,2,2,NA,NA,21,1,2,3,2,NA,2,NA,0,0,3758,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,53,3340,1,6,2,NA,RO11,RO11-1
2012,RO,33551,943.655589123867,NA,2,2012,17,4,1931,2,4,3,RO,2,NA,1,7,NA,NA,2,NA,3,6,NA,NA,NA,NA,15,1,2,NA,NA,NA,19,3,1,2,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,2440,0,0,0,0,1,4.2391,80,3355,1,2,2,NA,RO11,RO11-4
2012,RO,33621,943.655589123867,NA,2,2012,40,3,1936,2,4,3,RO,2,NA,2,7,NA,NA,NA,NA,3,9,48,NA,NA,NA,NA,1,2,2,NA,NA,25,2,2,3,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,3877,0,0,0,0,1,4.2391,75,3362,1,2,2,NA,RO11,RO11-3
2012,RO,33831,943.655589123867,NA,2,2012,20,2,1935,2,4,3,RO,2,NA,3,7,NA,NA,NA,NA,2,7,25,NA,NA,NA,2,NA,NA,2,NA,NA,19,2,2,3,2,NA,2,1,0,0,0,0,0,0,0,0,0,0,0,887,0,0,0,0,1,4.2391,76,3383,1,2,2,NA,RO11,RO11-5
