PB010,PB020,PB030,PB040,PB060,PB100,PB110,PB120,PB130,PB140,PB150,PB190,PB200,PB220A,PE010,PE020,PE040,PL031,PL035,PL015,PL020,PL025,PL040,PL051,PL060,PL100,PL111,PL120,PL130,PL140,PL150,PL160,PL170,PL180,PL190,PH010,PH020,PH030,PH040,PH050,PH060,PH070,PY020N,PY035N,PY010G,PY020G,PY021G,PY030G,PY031G,PY035G,PY050G,PY080G,PY090G,PY100G,PY110G,PY120G,PY130G,PY140G,PY200G,PD020,PD030,PD050,PD060,PD070,PD080,PD090,PW010,PW020,PW030,PW040,PW050,PW060,PW070,PW080,PW090,PW100,PW110,PW120,PW130,PW140,PW150,PW160,PW170,PW180,PW190,PW200,PW210,PW220,PX010,PX020,PX030,PX040,PX050,PX200,DB040,NR_ITW
2013,BE,7131,566.510903426791,NA,2,2013,NA,2,1948,2,1,3,BE,2,NA,5,1,NA,NA,2,NA,3,4,NA,NA,j,NA,NA,1,2,NA,NA,NA,32,2,2,3,2,NA,1,NA,0,1,10546,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,1,6,9,8,NA,7,3,3,1,4,2,NA,NA,8,2,4,0,10,1,1,5,4,8,2,1,64,713,1,2,1634.6873751,BE10,BE10-2
2013,BE,7521,566.510903426791,NA,4,2013,NA,1,1932,2,1,3,BE,2,NA,5,7,1,1,2,NA,3,5,40,NA,NA,NA,12,NA,2,2,NA,NA,19,2,2,3,2,NA,2,NA,0,1,0,0,0,0,1,0,0,0,0,17896,0,0,0,0,1,NA,2,2,1,2,1,1,2,NA,8,NA,3,3,2,5,3,NA,NA,9,6,0,6,9,1,1,6,3,9,NA,1,80,752,1,5,2248.7438062,BE10,BE10-4
2013,BE,7561,566.510903426791,NA,3,2013,NA,1,1949,1,2,1,BE,2,NA,5,3,NA,1,2,NA,3,7,60,NA,g,NA,1,1,1,NA,NA,NA,18,2,2,1,2,NA,2,NA,4074,1,0,0,0,0,1,0,25495,0,0,0,0,0,0,0,1,1,1,1,2,1,NA,5,5,1,NA,5,4,3,2,4,2,NA,NA,5,6,2,NA,8,1,1,7,8,9,2,1,63,756,1,2,905.71361998,BE10,BE10-4
2013,BE,7741,566.510903426791,NA,2,2013,NA,3,1969,2,1,3,BE,2,NA,5,1,1,NA,2,NA,3,0 - 1,NA,NA,g,NA,13,1,2,2,NA,NA,20,1,2,3,2,NA,2,NA,0,1,32264,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,1,5,9,8,6,NA,3,5,1,4,1,NA,NA,6,0,6,7,8,NA,1,8,8,NA,4,1,43,774,1,7,610.91889596,BE10,BE10-2
2013,BE,8141,566.510903426791,NA,2,2013,NA,2,1983,2,1,3,BE,2,NA,5,2,NA,1,NA,NA,2,3,NA,NA,q,3,NA,1,2,2,NA,NA,18,1,2,3,2,1,2,NA,0,1,17805,0,0,0,1,540,0,0,0,0,0,0,0,0,1,1,1,3,1,1,1,5,10,7,5,9,4,5,3,5,2,7,NA,8,4,7,8,8,1,1,8,8,5,2,1,29,814,1,7,740.38323889,BE10,BE10-5
2013,BE,8181,566.510903426791,NA,4,2013,NA,2,1983,2,1,3,BE,2,NA,5,1,1,1,NA,NA,3,2,38,NA,q,NA,13,1,2,2,NA,NA,17,1,1,3,2,NA,2,NA,0,1,34374,1230,0,0,1,0,0,0,131,0,0,0,0,0,1,1,1,2,2,1,2,6,9,NA,NA,9,3,3,2,3,2,5,10,9,4,6,NA,NA,1,1,8,9,8,3,1,29,818,1,6,1878.4920528,BE10,BE10-4
2013,BE,8231,566.510903426791,NA,2,2013,NA,2,1954,2,2,2,BE,2,NA,5,5,1,1,2,NA,1,3,NA,NA,NA,NA,13,1,2,2,NA,NA,17,5,2,3,2,5,2,NA,0,1,10483,0,0,23035,1,910,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,5,8,4,5,8,4,3,3,5,2,NA,7,8,NA,5,8,99,1,1,3,NA,8,2,1,58,823,1,7,1256.5116364,BE10,BE10-5
2013,BE,8501,566.510903426791,NA,2,2013,NA,1,1952,2,2,3,BE,1,NA,1,10,1,2,2,NA,3,4,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,3,2,NA,2,NA,0,1,214,0,0,0,1,432,0,0,0,0,0,0,0,0,1,1,1,1,2,1,1,1,NA,9,6,NA,3,NA,NA,3,NA,NA,NA,9,0,7,NA,7,1,NA,7,6,8,2,1,60,850,1,2,689.9276734,BE10,BE10-2
2013,BE,8631,566.510903426791,NA,2,2013,NA,4,1932,1,4,3,BE,2,NA,2,7,NA,NA,NA,1,3,5,30,NA,NA,NA,NA,1,1,2,NA,NA,21,1,1,3,1,NA,2,3,0,1,0,0,0,15285,1,0,0,8489,0,19686,0,0,0,0,1,1,1,1,1,1,1,1,NA,7,5,9,3,2,2,4,1,7,NA,6,5,4,6,NA,NA,1,7,8,7,3,1,80,863,1,6,1450.6600623,BE10,BE10-4
2013,BE,8661,566.510903426791,NA,3,2013,NA,3,1951,2,2,3,BE,2,NA,5,1,1,NA,NA,NA,3,2,38,NA,l-n,NA,13,1,1,2,NA,10,22,2,2,3,2,NA,2,NA,840,1,34996,0,0,6888,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,9,7,7,8,3,3,2,4,2,NA,6,8,8,NA,9,7,1,1,8,6,10,1,1,61,866,1,6,505.44646944,BE10,BE10-2
2013,BE,8871,566.510903426791,NA,2,2013,NA,3,1981,1,2,1,Other,2,NA,0,5,NA,1,2,NA,3,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,10,17,5,2,3,2,NA,2,NA,0,1,0,0,0,0,1,590,0,0,15738,0,0,0,0,1740,1,1,1,1,2,1,1,5,7,7,7,8,3,5,2,NA,2,NA,NA,NA,99,NA,5,7,1,1,5,8,3,1,1,31,887,1,3,687.45392447,BE10,BE10-2
2013,BE,9071,566.510903426791,NA,3,2013,NA,3,1954,2,2,1,BE,2,NA,3,1,1,NA,NA,NA,1,5,45,NA,i,NA,13,1,2,2,NA,NA,25,1,2,2,2,NA,2,NA,0,1,51830,0,0,0,1,0,0,0,0,0,0,0,0,412,1,1,1,1,1,1,2,1,10,8,8,8,5,5,NA,4,2,7,NA,NA,3,1,7,6,1,1,7,7,9,1,1,58,907,1,7,654.68270337,BE10,BE10-1
2013,BE,9081,566.510903426791,NA,2,2013,NA,2,1966,1,2,1,Other,2,NA,1,1,NA,NA,NA,NA,3,9,38,NA,r-u,NA,13,1,1,2,NA,NA,19,1,2,3,2,NA,2,NA,0,1,27651,0,0,0,1,920,0,0,0,0,0,0,0,0,1,1,1,1,3,1,1,6,8,6,6,8,NA,4,2,4,3,NA,NA,5,5,NA,6,8,1,1,6,10,8,1,1,46,908,1,2,830.76862411,BE10,BE10-1
2013,BE,9111,566.510903426791,NA,2,2013,NA,3,1968,2,2,3,EU,2,NA,5,10,NA,NA,2,NA,4,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,2,1,3,2,NA,2,NA,1800,1,0,0,0,4449,1,888,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,4,8,8,0,8,5,4,NA,5,2,NA,NA,NA,7,NA,8,9,1,1,NA,6,7,2,1,44,911,1,6,619.61971004,BE10,BE10-3
2013,BE,9171,566.510903426791,NA,2,2013,NA,1,1971,2,1,3,BE,2,NA,5,1,1,NA,NA,NA,3,2,NA,NA,p,NA,6,1,2,2,NA,NA,16,2,1,3,2,NA,2,NA,0,1,38262,602,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,7,10,6,8,4,2,3,5,2,7,3,7,6,5,6,8,1,1,5,10,7,2,1,41,917,1,7,873.98958835,BE10,BE10-3
2013,BE,9281,566.510903426791,NA,3,2013,NA,3,1971,1,2,3,BE,2,NA,5,1,1,NA,NA,NA,3,2,30,NA,q,NA,12,1,NA,2,NA,NA,23,2,2,3,2,NA,2,7,1404,1,61608,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,3,1,2,1,8,7,NA,8,3,5,2,5,2,6,10,7,8,3,7,NA,1,1,NA,NA,7,3,1,41,928,1,6,726.50452752,BE10,BE10-3
2013,BE,9391,566.510903426791,NA,2,2013,NA,3,1968,2,2,1,EU,2,NA,3,1,1,NA,NA,NA,3,9,40,NA,l-n,NA,13,1,2,2,NA,NA,21,2,2,3,2,NA,2,NA,0,1,131100,0,0,47000,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,NA,1,1,9,9,8,7,4,NA,2,4,1,NA,NA,8,0,6,7,10,1,NA,8,7,8,9,1,44,939,1,2,2321.9414414,BE10,BE10-4
2013,BE,9561,566.510903426791,NA,2,2013,NA,2,1987,2,1,1,BE,2,NA,3,1,NA,1,NA,1,3,5,20,NA,g,NA,13,1,2,NA,NA,NA,NA,2,2,3,2,NA,2,NA,0,1,13078,0,0,0,1,880,0,0,0,0,0,0,0,0,1,1,1,1,1,1,3,NA,8,NA,NA,8,4,5,2,3,2,NA,7,NA,99,6,5,8,2,1,5,8,8,4,1,25,956,1,2,2013.6722131,BE10,BE10-2
2013,BE,9691,566.510903426791,NA,2,2013,NA,1,1945,1,2,1,BE,2,NA,1,7,NA,NA,NA,NA,3,8,NA,NA,NA,NA,13,1,1,NA,NA,NA,NA,2,2,1,1,NA,2,NA,0,1,0,0,0,45936,1,0,0,0,0,22739,0,0,0,0,1,1,1,1,1,1,1,5,8,8,7,8,5,3,NA,5,2,NA,NA,7,0,6,6,8,1,1,5,8,7,2,1,67,969,1,2,651.16863185,BE10,BE10-4
2013,BE,9791,566.510903426791,NA,3,2013,NA,4,1932,2,4,1,BE,1,NA,3,7,NA,2,NA,NA,2,3,4,NA,NA,NA,NA,1,NA,2,NA,NA,24,4,2,2,2,NA,1,NA,1400,1,0,0,0,0,1,840,0,0,0,11565,0,0,0,0,1,1,1,1,1,3,1,1,6,0,5,7,5,4,3,3,NA,NA,7,6,NA,3,6,7,1,1,5,10,8,NA,1,80,979,1,6,1030.6150913,BE10,BE10-3
2013,BE,9871,566.510903426791,NA,3,2013,NA,3,1932,1,4,2,BE,2,NA,3,7,1,1,NA,NA,NA,3,NA,NA,NA,NA,NA,1,NA,1,NA,NA,16,2,2,3,2,NA,2,NA,0,1,0,0,0,0,1,0,0,0,0,12262,0,0,0,0,1,1,1,2,3,1,1,1,5,6,5,8,3,5,2,3,3,NA,NA,5,99,6,3,5,2,1,NA,6,7,2,1,80,987,1,2,589.68769506,BE10,BE10-1
2013,BE,9931,566.510903426791,NA,4,2013,NA,4,1932,1,1,3,BE,2,NA,5,7,1,1,NA,NA,3,3,38,NA,NA,NA,9,1,2,2,NA,NA,19,1,2,3,2,1,2,NA,0,1,0,0,0,0,1,0,0,0,0,30826,0,579,0,0,1,1,1,3,3,1,1,5,8,7,8,10,NA,3,5,4,2,8,9,9,NA,8,7,8,1,1,4,7,8,2,1,80,993,1,6,778.85782738,BE10,BE10-3
2013,BE,9981,566.510903426791,NA,3,2013,NA,3,1939,1,2,2,BE,2,NA,1,7,1,1,NA,NA,2,8,NA,NA,NA,NA,1,1,2,NA,NA,NA,23,2,1,2,2,NA,2,NA,0,1,0,0,0,0,1,0,0,0,0,23281,0,0,0,0,1,1,1,1,2,1,1,1,4,7,NA,9,2,5,2,4,1,NA,8,7,3,5,9,8,1,NA,6,6,8,4,1,73,998,1,2,NA,BE10,BE10-2
2013,BE,10231,566.510903426791,NA,2,2013,NA,2,1939,2,5,3,BE,2,NA,2,7,1,NA,NA,NA,3,4,NA,NA,NA,NA,NA,1,2,NA,NA,NA,16,3,1,1,2,NA,2,NA,0,1,0,0,0,0,1,0,0,0,0,24338,0,0,0,0,1,1,NA,1,1,2,1,5,NA,8,10,NA,2,5,NA,3,3,8,NA,8,7,99,7,6,NA,1,7,10,7,1,1,73,1023,1,7,553.49858287,BE10,BE10-2
2013,BE,10291,566.510903426791,NA,4,2013,NA,4,1958,1,1,3,BE,2,NA,5,1,1,NA,NA,NA,3,0 - 1,46,NA,o,NA,13,NA,2,2,NA,NA,24,2,2,3,2,NA,2,NA,714,1,87095,0,0,12436,1,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,1,1,NA,9,6,9,5,5,4,3,2,7,7,10,6,6,6,8,1,1,6,10,8,2,1,54,1029,1,5,NA,BE10,BE10-2
2013,BE,10301,566.510903426791,NA,4,2013,NA,3,1983,2,1,3,BE,1,5,5,6,NA,2,2,NA,NA,4,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,1,3,2,NA,2,NA,300,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,1,5,8,8,10,NA,3,NA,NA,1,NA,NA,NA,9,6,6,NA,6,1,1,NA,8,NA,2,1,29,1030,1,2,670.49393814,BE10,BE10-1
2013,BE,10561,566.510903426791,NA,2,2013,NA,3,1986,1,2,1,BE,2,NA,5,1,1,NA,NA,NA,3,9,38,NA,h,NA,13,NA,2,2,NA,12,15,2,2,1,2,NA,2,NA,400,1,27875,657,0,19880,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,1,1,5,NA,NA,5,8,3,5,2,NA,2,NA,8,7,6,2,5,8,NA,1,NA,8,9,NA,1,26,1056,1,6,803.29651677,BE10,BE10-2
2013,BE,10621,566.510903426791,NA,2,2013,NA,1,1935,2,4,3,BE,2,NA,2,7,1,1,2,NA,3,3,NA,NA,NA,NA,NA,1,2,NA,NA,NA,20,2,2,1,2,NA,2,NA,0,1,0,0,0,0,1,0,0,0,0,14430,0,0,0,0,1,1,1,1,1,2,1,5,8,NA,6,9,2,4,NA,2,NA,NA,NA,8,NA,0,5,NA,1,1,NA,6,8,3,1,77,1062,1,2,649.15251265,BE10,BE10-3
2013,BE,10691,566.510903426791,NA,2,2013,NA,1,1972,1,2,3,Other,2,5,1,11,1,1,2,NA,NA,5,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,3,2,3,2,NA,2,NA,1210,1,0,0,0,10295,1,910,0,0,2315,0,0,0,0,0,1,1,1,1,1,1,1,5,9,6,10,10,5,5,2,5,NA,NA,NA,10,NA,4,5,10,1,1,7,10,5,2,1,40,1069,1,2,NA,BE10,BE10-3
2013,BE,10711,566.510903426791,NA,3,2013,NA,3,1968,1,2,3,EU,2,NA,3,1,NA,NA,NA,NA,3,8,38,NA,NA,NA,NA,1,2,2,NA,NA,26,3,2,3,2,NA,2,NA,0,1,89721,5607,5607,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,3,3,1,9,10,8,9,4,3,3,5,2,7,4,8,8,4,7,7,1,1,6,7,9,1,1,44,1071,1,7,3637.6522876,BE10,BE10-4
2013,BE,10911,566.510903426791,NA,2,2013,NA,4,1952,1,5,1,BE,2,NA,5,1,1,NA,NA,NA,3,2,40,NA,j,NA,12,1,2,NA,NA,NA,22,2,2,3,2,NA,2,NA,0,1,39366,1061,0,21802,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,1,1,8,7,7,9,3,NA,2,4,2,8,9,7,4,7,4,7,NA,1,1,8,8,NA,1,60,1091,1,6,627.03835241,BE10,BE10-4
2013,BE,11031,566.510903426791,NA,3,2013,NA,4,1932,1,4,1,BE,2,NA,2,7,1,1,NA,NA,3,5,38,NA,NA,2,13,1,1,2,NA,NA,18,2,2,3,2,NA,2,NA,0,1,0,0,0,11904,1,0,0,0,0,29044,0,0,0,0,1,1,1,1,2,3,1,6,7,9,8,NA,3,4,2,5,1,8,10,8,0,8,5,8,1,1,7,NA,8,1,1,80,1103,1,6,464.63751737,BE10,BE10-4
2013,BE,11761,566.510903426791,NA,3,2013,NA,4,1954,2,2,1,EU,2,NA,3,5,1,1,NA,NA,3,7,NA,NA,NA,NA,NA,1,2,2,NA,NA,NA,2,2,3,2,NA,2,NA,1750,1,0,0,0,11992,1,0,0,0,12864,0,0,0,0,0,1,1,1,1,1,1,NA,4,6,9,8,7,NA,4,4,3,3,NA,NA,9,4,0,6,9,1,2,5,9,10,2,1,58,1176,1,2,884.40305423,BE10,BE10-2
2013,BE,12281,566.510903426791,NA,3,2013,NA,4,1932,2,4,1,EU,2,NA,2,7,NA,NA,NA,NA,3,3,30,NA,NA,NA,NA,1,NA,NA,NA,NA,20,3,2,3,2,NA,2,NA,0,1,0,0,0,0,1,0,0,0,0,15426,0,0,0,0,1,1,1,2,1,2,1,5,7,9,8,NA,1,4,3,3,2,NA,NA,NA,4,7,6,8,NA,1,5,7,9,2,1,80,1228,1,2,799.5426515,BE10,BE10-2
2013,BE,12331,566.510903426791,NA,2,2013,NA,3,1932,1,5,1,BE,2,NA,5,7,1,NA,NA,NA,3,2,38,NA,NA,NA,5,2,2,NA,NA,NA,18,2,2,2,2,NA,2,NA,0,1,0,0,0,0,1,300,0,0,0,17082,0,0,0,0,1,1,1,1,3,1,1,1,7,8,5,10,5,3,2,4,2,NA,NA,7,3,NA,NA,7,1,1,6,5,9,2,1,80,1233,1,3,NA,BE10,BE10-4
2013,BE,12481,566.510903426791,NA,2,2013,NA,2,1932,2,4,1,BE,2,NA,3,7,NA,1,NA,NA,3,4,NA,NA,NA,3,NA,2,2,2,NA,NA,25,2,1,2,2,NA,2,NA,0,1,0,0,0,9337,1,0,0,0,0,24898,0,0,0,0,1,1,2,1,1,1,1,5,7,7,8,9,3,4,3,2,2,6,NA,8,NA,5,8,9,1,1,2,9,8,2,1,80,1248,1,2,635.91650664,BE10,BE10-2
2013,BE,12671,566.510903426791,NA,2,2013,NA,3,1954,1,2,1,BE,2,NA,5,1,1,NA,1,NA,3,2,40,NA,p,NA,13,NA,2,2,NA,NA,16,1,2,3,2,NA,1,NA,0,1,68048,451,0,6252,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,5,NA,10,8,8,3,5,NA,5,NA,9,6,5,NA,7,5,8,1,1,6,6,8,1,1,58,1267,1,7,1599.0867581,BE10,BE10-1
2013,BE,12701,566.510903426791,NA,2,2013,NA,2,1934,2,2,1,BE,1,5,0,10,NA,1,NA,NA,NA,NA,NA,NA,NA,1,5,NA,NA,NA,NA,NA,NA,2,2,3,2,NA,2,NA,0,1,0,0,0,13789,1,910,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,5,3,7,8,5,5,3,3,NA,NA,NA,NA,NA,9,NA,NA,10,NA,1,4,5,5,3,1,78,1270,1,6,NA,BE10,BE10-4
2013,BE,13091,566.510903426791,NA,4,2013,NA,1,1976,1,1,1,EU,2,NA,5,1,1,NA,NA,NA,2,3,40,NA,l-n,NA,13,1,1,2,NA,NA,16,1,2,3,2,NA,2,NA,0,1,49307,0,0,17611,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,8,10,8,8,5,5,3,5,2,9,7,NA,5,3,6,NA,1,1,6,9,8,1,1,36,1309,1,7,952.05376127,BE10,BE10-2
2013,BE,13211,566.510903426791,NA,2,2013,NA,3,1944,2,4,1,BE,2,NA,3,7,NA,2,NA,NA,NA,0 - 1,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,1,2,3,2,NA,2,NA,0,1,0,0,0,0,1,0,0,0,0,1483,0,0,0,0,1,1,1,1,1,1,1,3,0,NA,3,NA,NA,4,2,NA,2,NA,NA,8,NA,NA,7,9,1,1,8,NA,NA,2,1,68,1321,1,6,NA,BE10,BE10-3
2013,BE,13661,566.510903426791,NA,3,2013,NA,2,1986,1,1,1,BE,2,5,5,11,NA,2,2,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,NA,2,NA,1470,1,0,0,0,0,1,864,0,0,0,0,0,0,0,0,1,2,1,2,3,1,1,1,NA,7,NA,5,3,3,NA,4,NA,NA,NA,7,NA,7,5,NA,1,1,3,8,8,1,1,26,1366,1,2,321.85939753,BE10,BE10-4
2013,BE,13691,566.510903426791,NA,2,2013,NA,2,1932,2,4,1,BE,2,4,0,7,1,1,NA,1,1,9,NA,NA,NA,NA,2,2,NA,NA,NA,NA,21,2,1,3,2,NA,2,NA,0,1,0,0,0,0,1,0,0,0,0,15881,0,0,0,0,1,1,1,2,3,1,1,1,8,10,7,8,4,5,2,4,2,NA,9,7,5,7,NA,NA,1,NA,2,9,7,2,1,80,1369,1,2,2398.2695449,BE10,BE10-2
2013,BE,13841,566.510903426791,NA,2,2013,NA,4,1937,2,2,3,EU,1,5,5,10,NA,2,2,NA,3,3,NA,NA,j,NA,NA,NA,2,NA,NA,NA,NA,1,2,3,2,NA,2,NA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,2,1,2,1,5,8,8,9,8,3,3,NA,5,1,NA,NA,99,6,6,6,NA,1,NA,5,NA,10,NA,1,75,1384,1,2,1002.076591,BE10,BE10-5
2013,BE,13861,566.510903426791,NA,2,2013,NA,4,1932,2,2,1,BE,2,NA,3,7,NA,1,NA,NA,3,0 - 1,NA,NA,NA,6,NA,NA,2,2,NA,NA,17,2,1,2,2,4,2,NA,0,1,0,0,0,0,1,0,0,0,0,14612,0,0,0,0,1,1,1,1,1,1,NA,5,NA,NA,5,8,NA,3,3,NA,2,NA,NA,8,3,3,1,8,1,1,7,10,7,NA,1,80,1386,1,2,687.13219418,BE10,BE10-3
2013,BE,14181,566.510903426791,NA,2,2013,NA,2,1982,2,2,3,BE,2,NA,3,5,1,NA,2,NA,3,4,63,NA,NA,NA,12,1,2,NA,NA,NA,14,1,1,3,2,NA,2,NA,250,1,16367,0,0,0,1,900,0,0,11842,0,0,0,0,0,1,1,1,1,1,1,1,1,7,8,8,7,NA,4,3,NA,2,6,8,NA,2,6,8,8,NA,1,9,8,NA,1,1,30,1418,1,2,464.10814269,BE10,BE10-4
2013,BE,14191,566.510903426791,NA,2,2013,NA,1,1965,1,1,3,EU,2,NA,5,1,1,NA,NA,NA,3,4,35,NA,g,NA,13,1,1,2,NA,NA,22,5,2,2,2,NA,2,NA,0,1,59972,3845,1936,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,6,8,8,7,10,3,4,1,4,2,8,8,8,5,6,7,8,NA,1,7,7,NA,NA,1,47,1419,1,2,3282.0781961,BE10,BE10-4
2013,BE,14321,566.510903426791,NA,3,2013,NA,2,1981,1,1,3,BE,2,NA,5,3,1,NA,NA,NA,3,2,38,NA,b-e,NA,13,1,2,2,NA,NA,25,1,2,3,2,NA,2,NA,1540,1,0,0,0,0,1,910,50095,0,0,0,0,0,0,0,1,1,1,2,1,1,1,1,8,8,7,9,5,NA,2,3,2,7,9,7,8,6,1,10,1,1,7,8,8,NA,1,31,1432,1,7,665.47523419,BE10,BE10-3
2013,BE,14331,566.510903426791,NA,2,2013,NA,1,1932,2,2,2,BE,2,NA,5,7,NA,1,NA,NA,3,2,NA,NA,NA,NA,12,1,1,NA,NA,10,21,4,2,2,2,NA,2,NA,0,1,0,0,0,14069,1,910,0,0,0,17968,0,0,0,0,1,1,1,1,1,1,1,5,7,10,8,NA,NA,4,2,3,2,10,NA,8,NA,5,8,7,1,1,NA,5,8,1,1,80,1433,1,6,1772.2755499,BE10,BE10-3
2013,BE,14361,566.510903426791,NA,4,2013,NA,2,1979,1,2,1,BE,2,NA,2,5,NA,NA,2,NA,3,9,19,NA,NA,NA,NA,1,1,NA,NA,NA,17,2,2,3,1,NA,2,NA,0,1,0,0,0,28000,1,0,0,0,9069,0,0,0,0,0,1,1,1,1,1,1,1,6,5,9,6,9,3,5,3,3,4,NA,9,6,2,1,7,8,1,1,NA,6,7,2,1,33,1436,1,3,NA,BE10,BE10-3
2013,BE,14511,566.510903426791,NA,3,2013,NA,3,1932,2,2,3,BE,2,NA,1,7,1,NA,NA,NA,3,9,50,NA,NA,NA,13,1,2,2,NA,NA,21,2,2,3,2,NA,2,NA,0,1,0,0,0,0,1,0,0,0,0,66508,0,0,0,0,1,1,1,1,1,2,1,5,NA,9,8,7,3,3,2,3,3,NA,8,7,6,3,6,8,1,1,7,8,8,2,1,80,1451,1,6,1149.2299247,BE10,BE10-2
2013,BE,14541,566.510903426791,NA,2,2013,NA,1,1949,2,2,NA,BE,2,NA,5,3,1,1,NA,NA,3,2,90,NA,p,NA,13,1,2,2,NA,NA,23,2,1,3,2,NA,2,NA,1138,1,0,0,0,0,1,0,33957,0,0,0,0,0,0,0,1,1,1,1,3,1,1,1,7,8,7,NA,1,3,4,1,2,8,6,8,6,7,7,7,NA,NA,7,7,6,1,1,63,1454,1,6,1132.1510201,BE10,BE10-2
2013,BE,14591,566.510903426791,NA,3,2013,NA,2,1933,2,4,1,BE,2,NA,1,7,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,1,1,2,NA,NA,18,1,2,3,2,NA,2,NA,0,1,0,0,0,11308,1,0,0,0,0,20258,0,0,0,0,1,1,1,1,1,1,1,1,99,8,7,7,3,3,3,5,2,NA,NA,3,3,6,0,9,NA,1,0,7,NA,2,1,79,1459,1,5,NA,BE10,BE10-3
2013,BE,14601,566.510903426791,NA,2,2013,NA,3,1941,2,2,1,BE,2,NA,5,7,NA,NA,NA,1,3,3,38,NA,NA,NA,NA,1,2,NA,NA,NA,16,2,2,3,2,NA,2,NA,0,1,0,0,0,0,1,940,0,0,0,20934,0,0,0,0,1,1,1,3,1,1,3,5,7,8,7,6,5,4,2,5,3,NA,NA,9,99,7,8,8,1,1,8,8,8,1,1,71,1460,1,7,552.78456013,BE10,BE10-4
2013,BE,14801,566.510903426791,NA,3,2013,NA,4,1937,2,5,3,BE,2,NA,3,7,NA,1,NA,NA,3,5,NA,NA,NA,NA,13,1,1,2,NA,NA,21,1,2,3,2,NA,1,NA,0,1,0,0,0,0,1,0,0,0,0,17984,0,0,0,0,1,1,1,1,1,1,1,6,10,7,2,9,5,5,2,NA,2,6,NA,8,NA,3,5,8,1,1,6,8,8,3,1,75,1480,1,6,607.5796622,BE10,BE10-3
2013,BE,14941,566.510903426791,NA,2,2013,NA,1,1932,1,4,1,BE,2,NA,1,7,1,NA,NA,NA,3,6,NA,NA,NA,NA,11,2,2,NA,NA,NA,14,2,2,3,2,NA,2,NA,0,1,0,0,0,0,1,0,0,0,0,17589,0,0,0,0,1,1,1,3,1,1,1,6,8,2,9,7,3,4,4,3,2,NA,9,7,99,2,5,8,1,1,NA,0,9,2,1,80,1494,1,5,390.4690287,BE10,BE10-3
2013,BE,15011,566.510903426791,NA,2,2013,NA,2,1966,1,1,1,BE,1,NA,5,4,NA,1,2,NA,1,2,NA,NA,j,NA,NA,NA,NA,NA,NA,NA,19,3,2,1,2,NA,1,NA,0,1,0,0,0,0,1,0,11877,0,0,0,0,0,0,0,1,2,1,1,1,1,1,6,8,6,3,8,3,NA,4,4,2,NA,NA,8,4,5,5,10,1,NA,1,6,NA,3,1,46,1501,1,7,1409.5382202,BE10,BE10-3
2013,BE,15081,566.510903426791,NA,3,2013,NA,4,1976,1,2,1,BE,2,NA,1,1,NA,NA,NA,NA,3,6,NA,NA,l-n,7,13,1,1,2,NA,NA,20,1,2,3,2,NA,1,NA,0,1,51067,980,0,880,1,0,0,0,0,0,0,0,0,0,1,1,1,1,3,1,1,4,9,1,8,8,3,3,1,5,2,5,10,9,3,NA,5,NA,1,1,5,6,9,2,1,36,1508,1,7,666.84597582,BE10,BE10-5
2013,BE,15101,566.510903426791,NA,2,2013,NA,2,1950,2,2,3,BE,1,NA,5,10,1,2,2,NA,3,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,16,4,2,2,2,NA,2,NA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,1,1,NA,NA,NA,8,4,1,3,5,2,9,NA,NA,NA,7,6,7,1,1,8,8,NA,4,1,62,1510,1,3,NA,BE10,BE10-4
