PB010,PB020,PB030,PB040,PB060,PB100,PB110,PB120,PB130,PB140,PB150,PB190,PB200,PB220A,PE010,PE020,PE040,PL030,PL035,PL015,PL020,PL025,PL040,PL050,PL060,PL070,PL072,PL100,PL120,PL130,PL140,PL150,PL160,PL170,PL180,PL190,PL210A,PL210B,PL210C,PL210D,PL210E,PL210F,PL210G,PL210H,PL210I,PL210J,PL210K,PL210L,PH010,PH020,PH030,PH040,PH050,PH060,PH070,PY020N,PY035N,PY070N,PY010G,PY020G,PY031G,PY035G,PY050G,PY070G,PY080G,PY090G,PY100G,PY110G,PY120G,PY130G,PY140G,PY200G,PX030,PX040,PY021G,PY030G,PX020,PX050,PX010,PL110,PL111,DB040,NR_ITW
2008,BE,9231,621.985383678441,NA,2,2008,19,1,1932,1,2,1,BE,2,NA,2,5,1,1,2,NA,NA,9,37,12,0,NA,NA,13,1,2,NA,NA,1,NA,1,5,2,6,2,6,2,6,6,6,2,6,2,2,3,2,NA,2,NA,0,0,0,0,0,1,0,0,0,0,0,15872,0,0,0,0,1,923,1,0,3833,75,6,1,NA,NA,BE10,BE10-2
2008,BE,9271,621.985383678441,NA,2,2008,12,2,1930,1,2,3,BE,2,NA,2,5,1,1,2,NA,2,7,NA,0,8,NA,3,NA,1,2,NA,NA,NA,20,5,6,6,2,6,6,2,1,6,1,5,6,1,2,3,2,NA,2,NA,720,0,0,0,0,1,0,0,0,0,0,15757,0,0,0,0,1,927,1,0,14765,77,1,1,c+d+e,NA,BE10,BE10-4
2008,BE,9331,621.985383678441,NA,3,2008,13,3,1947,1,2,3,BE,1,NA,5,9,NA,2,2,NA,3,5,NA,0,0,NA,NA,NA,1,NA,NA,NA,NA,21,7,7,7,8,8,7,8,8,7,6,7,8,3,2,3,2,NA,2,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,933,1,0,4305,60,6,1,NA,NA,BE10,BE10-5
2008,BE,9571,621.985383678441,NA,3,2008,5,3,1935,2,4,3,BE,1,NA,3,8,NA,1,2,NA,3,NA,NA,12,0,NA,NA,NA,2,NA,NA,NA,NA,20,8,1,8,7,7,8,8,7,8,7,8,8,3,1,3,2,NA,2,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,957,1,0,10318,72,7,1,NA,NA,BE10,BE10-2
2008,BE,9611,621.985383678441,NA,2,2008,8,4,1970,2,1,2,BE,2,NA,3,1,NA,1,2,NA,3,3,NA,0,0,NA,NA,1,1,2,2,NA,NA,20,6,2,6,3,1,6,8,2,6,8,2,6,2,2,2,2,NA,2,NA,0,0,0,21523,0,1,0,0,0,0,0,0,0,0,0,0,1,961,1,0,0,37,6,1,i,q,BE10,BE10-4
2008,BE,9881,621.985383678441,NA,2,2008,14,2,1938,2,5,3,BE,2,NA,3,5,NA,1,2,NA,3,4,NA,5,12,NA,6,NA,NA,NA,NA,NA,NA,15,2,6,1,1,2,2,1,2,6,2,6,3,3,2,3,2,NA,2,NA,0,0,0,0,0,1,0,0,0,0,0,21101,0,0,0,0,1,988,1,0,9164,69,1,1,n,NA,BE10,BE10-3
2008,BE,9911,621.985383678441,NA,2,2008,21,2,1942,2,2,3,EU,2,NA,2,5,1,NA,NA,NA,3,4,38,12,0,NA,NA,15,1,1,NA,NA,NA,29,1,1,1,1,1,1,1,2,1,1,1,1,2,2,3,2,NA,2,NA,0,0,0,0,0,1,0,0,0,0,0,28300,0,0,0,0,1,991,1,0,4151,65,7,1,NA,NA,BE10,BE10-4
2008,BE,9961,621.985383678441,NA,2,2008,8,3,1986,2,1,2,BE,2,NA,3,4,NA,NA,2,NA,NA,NA,NA,0,0,NA,NA,NA,NA,2,NA,NA,NA,16,8,7,8,8,8,7,6,7,7,8,7,7,1,2,3,2,NA,2,NA,1320,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,996,1,0,0,21,7,1,NA,NA,BE10,BE10-5
2008,BE,9991,621.985383678441,NA,2,2008,26,2,1973,1,1,3,BE,2,NA,5,1,1,NA,NA,NA,3,2,38,12,12,NA,NA,1,1,2,2,NA,NA,21,2,3,6,1,1,1,1,6,1,3,1,1,1,2,2,2,NA,2,NA,1320,0,0,0,0,1,0,30369,0,0,0,0,0,0,0,0,1,999,1,0,11142,34,1,1,n,j,BE10,BE10-4
2008,BE,10191,621.985383678441,NA,2,2008,7,2,1927,2,4,1,BE,2,NA,1,5,NA,NA,2,NA,3,NA,19,0,0,NA,NA,NA,1,2,NA,NA,NA,18,5,1,6,6,6,6,7,6,5,1,2,6,2,2,3,2,NA,2,NA,0,0,0,0,0,1,0,0,0,0,0,12487,0,0,0,0,1,1019,1,0,0,80,6,1,NA,NA,BE10,BE10-1
2008,BE,10281,621.985383678441,NA,2,2008,8,3,1938,2,5,3,BE,2,NA,3,5,1,NA,NA,NA,3,NA,NA,0,0,NA,3,NA,1,2,2,NA,NA,NA,1,1,1,6,6,8,6,6,5,6,6,1,1,2,1,2,NA,2,NA,1310,0,0,0,0,1,0,0,0,0,14446,0,0,0,0,0,1,1028,1,0,0,69,7,1,NA,NA,BE10,BE10-5
2008,BE,11001,621.985383678441,NA,2,2008,21,2,1963,1,4,3,Other,2,NA,2,3,NA,1,NA,NA,3,NA,NA,0,0,NA,NA,NA,1,1,NA,NA,4,20,5,6,6,6,6,5,1,1,3,6,7,1,2,1,1,2,NA,2,NA,500,0,0,11251,0,1,0,0,0,0,0,0,0,0,0,0,1,1100,1,0,0,44,7,1,NA,NA,BE10,BE10-2
2008,BE,11471,621.985383678441,NA,2,2008,38,2,1927,1,4,3,BE,2,5,1,5,1,1,2,NA,3,NA,NA,0,0,NA,NA,NA,2,NA,NA,NA,NA,29,5,2,6,5,8,6,2,8,2,2,1,6,2,2,2,2,NA,2,NA,0,0,0,0,0,1,0,0,0,0,0,3977,0,0,0,0,1,1147,1,0,0,80,1,1,NA,NA,BE10,BE10-2
2008,BE,11521,621.985383678441,NA,4,2008,7,3,1969,2,2,3,Other,2,3,NA,3,NA,NA,1,NA,NA,NA,NA,0,0,NA,NA,14,NA,NA,NA,NA,NA,NA,8,8,NA,7,8,7,7,7,7,7,7,8,4,2,3,2,NA,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1152,1,0,0,38,7,1,NA,NA,BE10,BE10-2
2008,BE,11621,621.985383678441,NA,2,2008,9,2,1981,1,1,1,BE,2,NA,5,9,NA,2,2,NA,NA,NA,NA,0,0,NA,NA,NA,1,NA,NA,NA,NA,NA,8,7,7,7,7,7,6,8,4,7,7,7,3,2,3,2,NA,2,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1162,1,0,682,26,NA,1,NA,NA,BE10,BE10-4
2008,BE,11871,621.985383678441,NA,3,2008,4,4,1972,2,3,3,BE,2,NA,3,1,NA,1,1,NA,3,9,NA,0,12,NA,NA,13,1,2,NA,NA,NA,17,2,6,8,2,2,6,5,7,6,1,6,6,2,2,3,2,NA,2,NA,1300,0,0,10770,0,1,0,0,0,0,0,0,0,0,0,0,1,1187,1,0,0,35,NA,1,o+p+q,i,BE10,BE10-4
2008,BE,12231,621.985383678441,NA,2,2008,10,2,1939,2,4,1,BE,2,NA,0,5,1,NA,NA,NA,3,9,NA,12,0,NA,NA,NA,1,2,NA,NA,NA,NA,2,6,6,1,2,3,1,1,6,2,6,6,2,2,2,2,NA,2,NA,1200,0,0,0,0,1,0,0,0,0,0,13535,0,0,0,0,1,1223,1,0,0,68,5,1,a+b,NA,BE10,BE10-3
2008,BE,12341,621.985383678441,NA,2,2008,8,4,1949,2,2,1,EU,2,3,5,2,1,2,2,NA,3,3,24,0,0,NA,NA,13,1,1,NA,NA,NA,20,5,5,6,2,6,5,8,5,5,6,6,6,4,1,2,2,NA,2,NA,0,0,0,7241,633,1,0,0,0,0,371,0,0,0,0,0,1,1234,1,468,5470,58,1,1,NA,h,BE10,BE10-4
2008,BE,12761,621.985383678441,NA,4,2008,12,3,1957,1,1,1,EU,2,NA,NA,1,1,NA,NA,NA,3,7,38,12,0,NA,NA,13,1,2,2,NA,NA,17,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,2,NA,2,NA,0,0,0,84421,3250,1,0,0,0,0,0,0,0,0,0,0,1,1276,1,0,1220,50,7,1,l,f,BE10,BE10-4
2008,BE,12801,621.985383678441,NA,2,2008,3,3,1969,1,1,3,BE,2,NA,5,1,1,NA,2,NA,2,2,38,12,0,NA,NA,13,NA,NA,2,NA,NA,23,3,2,1,1,1,6,1,2,2,1,3,1,2,2,3,2,NA,2,NA,0,0,0,27808,1342,1,0,0,0,0,0,0,0,0,0,0,1,1280,1,1342,5100,38,7,1,f,l-n,BE10,BE10-4
2008,BE,12921,621.985383678441,NA,2,2008,3,3,1927,1,2,1,BE,2,NA,NA,5,NA,NA,NA,NA,3,NA,40,0,0,NA,NA,NA,NA,2,2,NA,4,23,6,6,6,6,6,6,1,6,5,3,6,3,2,2,2,2,NA,2,NA,0,0,0,0,0,1,0,0,0,0,0,16889,0,0,0,0,1,1292,1,0,0,80,7,1,k,NA,BE10,BE10-5
2008,BE,12971,621.985383678441,NA,2,2008,10,3,1978,1,1,3,BE,2,NA,2,2,1,1,NA,NA,NA,3,NA,0,0,NA,NA,NA,NA,2,2,NA,NA,17,6,5,1,6,6,7,6,1,5,5,6,5,3,2,1,2,NA,2,NA,0,0,0,11307,0,1,0,0,0,0,0,0,0,0,0,0,1,1297,1,0,15350,29,6,1,NA,r-u,BE10,BE10-3
2008,BE,13271,621.985383678441,NA,2,2008,8,4,1971,1,2,1,BE,2,NA,5,1,1,1,NA,NA,3,4,39,12,0,NA,NA,13,NA,1,2,NA,NA,23,1,1,3,1,1,1,6,2,1,1,2,1,1,1,3,2,NA,2,NA,0,0,0,28843,1840,1,0,0,0,0,0,0,0,0,0,0,1,1327,1,1737,0,36,1,1,n,o,BE10,BE10-2
2008,BE,13341,621.985383678441,NA,2,2008,18,1,1956,1,3,1,Other,2,NA,1,9,NA,NA,2,NA,3,NA,NA,0,6,NA,NA,NA,NA,2,NA,NA,10,15,6,6,6,6,2,5,6,5,5,1,5,2,1,1,3,2,NA,2,NA,0,0,0,0,0,1,0,0,0,0,1159,0,0,0,6255,0,1,1334,1,0,0,51,1,1,NA,l-n,BE10,BE10-3
2008,BE,13401,621.985383678441,NA,2,2008,7,3,1936,1,2,3,BE,2,NA,5,5,1,NA,NA,NA,3,2,50,12,0,NA,NA,12,NA,2,2,NA,NA,17,1,1,1,3,1,1,1,1,1,1,3,2,1,2,3,2,NA,2,NA,1560,0,0,0,0,1,0,0,0,0,46820,0,0,0,0,0,1,1340,1,0,0,71,1,1,m,NA,BE10,BE10-3
2008,BE,13421,621.985383678441,NA,3,2008,18,4,1980,2,1,2,BE,1,NA,NA,NA,NA,2,2,NA,NA,NA,NA,0,0,NA,NA,NA,2,NA,NA,NA,NA,NA,7,6,8,8,6,8,8,7,8,7,8,8,2,2,2,2,NA,2,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1342,1,0,0,27,1,1,NA,NA,BE10,BE10-3
2008,BE,13561,621.985383678441,NA,3,2008,6,2,1967,2,3,1,EU,2,NA,1,2,1,2,2,NA,3,9,NA,12,0,NA,NA,NA,NA,2,NA,NA,4,15,6,1,3,6,7,6,2,6,6,6,1,6,4,1,3,2,NA,2,NA,0,0,0,18489,0,1,0,0,0,0,0,0,0,0,0,0,1,1356,1,0,7945,40,6,1,NA,f,BE10,BE10-2
2008,BE,13591,621.985383678441,NA,2,2008,13,2,1970,1,1,1,BE,2,NA,5,1,1,NA,NA,NA,3,5,36,12,0,NA,NA,13,2,2,2,NA,NA,23,2,1,1,6,1,8,6,1,1,1,2,1,2,2,3,2,NA,2,NA,1056,0,0,35394,0,1,0,0,0,0,0,0,0,0,0,0,1,1359,1,0,0,37,1,1,c+d+e,g,BE10,BE10-1
2008,BE,13631,621.985383678441,NA,4,2008,24,3,1974,2,1,3,EU,2,NA,5,1,1,NA,NA,NA,3,4,55,12,0,NA,NA,13,1,2,2,NA,NA,20,6,1,1,1,3,6,1,1,1,6,1,1,2,1,3,2,NA,2,NA,0,0,0,0,0,1,0,93938,0,0,0,0,0,0,0,0,1,1363,1,0,5894,33,5,1,m,r-u,BE10,BE10-1
2008,BE,13811,621.985383678441,NA,2,2008,7,4,1957,1,2,1,BE,2,NA,5,1,NA,NA,NA,NA,3,2,38,0,0,NA,NA,NA,1,2,NA,NA,NA,15,1,6,6,6,6,1,1,6,5,2,1,8,2,1,3,2,NA,2,NA,0,0,0,13981,2176,1,0,0,0,0,0,0,0,0,0,0,1,1381,1,1411,1038,50,6,1,NA,r-u,BE10,BE10-3
2008,BE,13921,621.985383678441,NA,2,2008,8,4,1974,2,5,3,BE,2,NA,3,1,1,1,NA,NA,3,4,30,12,0,NA,NA,13,2,1,NA,NA,NA,20,1,1,1,2,3,1,1,1,1,2,2,1,3,2,3,2,NA,2,1,800,0,0,0,0,1,0,33159,0,0,0,0,0,0,0,0,1,1392,1,0,0,33,7,1,n,o,BE10,BE10-3
2008,BE,14051,621.985383678441,NA,4,2008,3,1,1952,2,2,1,EU,2,NA,5,1,NA,NA,2,NA,3,2,38,0,0,NA,NA,1,NA,2,NA,NA,NA,15,1,6,6,6,6,2,2,6,6,6,2,2,2,2,3,2,NA,2,NA,0,0,0,18764,545,1,0,0,0,0,0,0,0,0,0,0,1,1405,1,0,0,55,6,1,NA,NA,BE10,BE10-3
2008,BE,14091,621.985383678441,NA,2,2008,4,4,1969,2,1,3,BE,2,NA,3,1,1,NA,NA,NA,3,3,38,12,0,NA,NA,11,1,2,2,NA,NA,25,1,1,2,1,3,1,3,6,2,3,1,6,1,1,3,2,NA,2,NA,0,0,0,32841,0,1,0,0,0,0,0,0,0,0,0,0,1,1409,1,0,9024,38,5,1,l,q,BE10,BE10-3
2008,BE,14211,621.985383678441,NA,2,2008,14,1,1930,1,2,1,BE,2,NA,3,1,1,NA,NA,NA,3,0 - 1,38,12,0,NA,NA,13,1,NA,2,NA,NA,18,1,1,1,2,3,1,1,1,1,2,1,1,2,2,3,2,NA,2,NA,660,0,0,24415,494,1,0,0,0,0,0,0,0,0,0,0,1,1421,1,0,0,77,1,1,o+p+q,g,BE10,BE10-2
2008,BE,14251,621.985383678441,NA,2,2008,3,1,1943,2,2,1,BE,2,NA,2,2,1,NA,NA,NA,3,9,40,12,12,NA,NA,5,1,1,2,NA,NA,18,1,2,1,3,1,1,1,1,1,1,1,1,1,2,3,2,NA,2,NA,0,0,0,0,0,1,0,10560,0,9354,0,16213,0,0,0,0,1,1425,1,0,0,64,1,1,l,i,BE10,BE10-4
2008,BE,14711,621.985383678441,NA,2,2008,12,2,1970,1,2,3,BE,2,NA,5,1,1,NA,NA,NA,1,0 - 1,70,12,0,NA,NA,13,1,2,NA,NA,3,20,1,1,1,1,1,1,1,1,1,1,1,3,1,2,3,2,NA,2,NA,0,0,0,57816,0,1,0,0,0,0,0,0,0,0,0,0,1,1471,1,0,0,37,1,1,m,l-n,BE10,BE10-4
2008,BE,14721,621.985383678441,NA,2,2008,6,3,1972,2,1,3,BE,2,NA,5,1,1,NA,NA,NA,3,3,45,12,0,NA,NA,8,1,1,2,NA,NA,21,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,2,NA,2,NA,0,0,0,0,0,1,0,46305,0,0,0,0,0,0,0,0,1,1472,1,0,15687,35,1,1,c+d+e,k,BE10,BE10-2
2008,BE,14781,621.985383678441,NA,2,2008,6,1,1972,1,1,3,EU,2,NA,2,2,1,1,2,NA,NA,9,NA,0,0,NA,4,NA,NA,NA,NA,NA,NA,15,6,2,7,8,5,6,6,1,6,5,5,6,1,1,2,2,NA,2,NA,0,0,0,4868,0,1,0,0,0,0,0,0,0,0,0,0,1,1478,1,0,9250,35,7,1,NA,i,BE10,BE10-1
2008,BE,15241,621.985383678441,NA,2,2008,7,3,1952,1,2,1,Other,2,NA,NA,1,1,NA,NA,NA,3,7,40,12,0,NA,NA,13,1,2,2,NA,NA,20,1,1,1,1,1,1,1,1,1,1,1,3,2,2,2,2,NA,2,NA,0,0,0,63748,0,1,0,0,0,0,0,0,0,0,0,0,1,1524,1,0,0,55,1,1,n,b-e,BE10,BE10-1
2008,BE,15861,621.985383678441,NA,3,2008,19,2,1929,1,2,1,BE,2,3,3,5,NA,1,2,1,NA,7,NA,0,0,NA,NA,NA,1,NA,2,NA,NA,13,8,5,6,6,4,5,8,8,6,5,5,5,2,2,2,2,NA,2,NA,0,0,0,0,0,1,0,0,0,76,0,13002,0,0,0,0,1,1586,1,0,17824,78,6,1,NA,NA,BE10,BE10-2
2008,BE,15901,621.985383678441,NA,2,2008,22,2,1957,1,2,1,BE,2,3,3,1,1,1,NA,NA,3,3,48,12,0,NA,NA,13,1,2,2,NA,NA,24,1,1,1,1,6,3,1,2,1,1,1,6,2,2,3,2,NA,2,NA,0,0,0,70497,0,1,0,0,0,0,0,0,0,0,0,0,1,1590,1,0,0,50,1,1,NA,b-e,BE10,BE10-3
2008,BE,15971,621.985383678441,NA,2,2008,17,3,1973,2,1,1,BE,2,NA,5,1,1,NA,NA,NA,3,2,38,5,0,NA,NA,13,1,2,2,NA,NA,24,1,1,1,1,1,1,1,1,3,1,1,8,2,2,3,2,NA,2,NA,0,0,0,0,0,1,0,35045,0,0,0,0,0,0,0,0,1,1597,1,0,15998,34,6,1,i,l-n,BE10,BE10-3
2008,BE,16221,621.985383678441,NA,2,2008,8,4,1938,1,5,1,BE,2,NA,3,5,NA,1,2,NA,3,0 - 1,41,0,0,NA,NA,NA,1,2,NA,NA,NA,23,8,6,5,8,2,5,6,2,5,5,8,1,2,1,3,2,NA,2,NA,0,0,0,0,0,1,0,0,0,0,0,10065,0,0,0,0,1,1622,1,0,0,69,7,1,NA,NA,BE10,BE10-4
2008,BE,16271,621.985383678441,NA,2,2008,8,4,1936,1,2,1,BE,2,NA,5,5,NA,NA,1,NA,1,2,NA,4,0,NA,NA,15,1,2,NA,NA,NA,NA,1,3,5,7,5,5,6,6,5,8,1,6,2,1,3,2,NA,2,NA,1170,0,0,0,0,1,0,0,0,0,0,12462,0,0,0,0,1,1627,1,0,0,71,6,1,NA,NA,BE10,BE10-3
2008,BE,16491,621.985383678441,NA,2,2008,6,1,1947,2,2,2,BE,2,NA,0,2,NA,1,2,NA,3,5,NA,12,0,NA,NA,13,1,2,NA,NA,NA,21,1,1,6,6,1,6,2,6,1,2,6,6,1,2,1,2,NA,2,NA,0,0,0,11800,349,1,0,0,0,0,3953,0,0,0,0,0,1,1649,1,0,0,60,7,1,m,r-u,BE10,BE10-1
2008,BE,16561,621.985383678441,NA,4,2008,8,2,1961,1,2,1,EU,2,NA,5,9,1,1,2,NA,NA,3,38,12,0,NA,NA,NA,1,2,2,NA,NA,16,2,8,6,6,6,1,6,2,1,1,1,1,2,1,2,2,NA,2,NA,0,0,0,0,0,1,0,0,0,0,15987,0,0,0,0,0,1,1656,1,0,0,46,1,1,c+d+e,NA,BE10,BE10-4
2008,BE,16821,621.985383678441,NA,2,2008,11,4,1927,2,4,1,BE,2,NA,1,5,1,1,2,NA,3,NA,NA,0,0,NA,NA,NA,1,2,NA,NA,NA,NA,1,6,6,2,6,6,5,6,6,6,8,5,2,1,2,2,NA,2,NA,1290,0,0,0,0,1,0,0,0,0,0,9738,0,0,0,0,1,1682,1,0,12660,80,1,1,NA,NA,BE10,BE10-3
2008,BE,16911,621.985383678441,NA,3,2008,5,1,1963,2,2,1,BE,2,NA,2,1,1,NA,NA,NA,3,9,20,12,0,NA,NA,3,1,NA,2,NA,NA,18,1,4,2,1,2,1,6,1,2,2,1,6,2,2,3,2,NA,2,NA,0,0,0,24534,0,1,0,0,0,0,0,0,0,0,0,0,1,1691,1,0,13781,44,7,1,k,q,BE10,BE10-3
2008,BE,16931,621.985383678441,NA,2,2008,3,4,1927,1,1,3,BE,2,NA,5,5,1,1,2,NA,3,4,NA,0,12,NA,NA,NA,1,1,2,NA,2,18,5,2,6,1,5,1,5,6,1,2,2,2,3,1,2,2,NA,2,NA,3554,0,0,0,0,1,0,0,0,0,0,15132,0,0,0,0,1,1693,1,0,16289,80,7,1,NA,NA,BE10,BE10-4
2008,BE,16941,621.985383678441,NA,2,2008,9,4,1963,1,1,3,BE,2,NA,5,1,NA,NA,NA,NA,3,2,22,12,0,NA,NA,12,1,1,2,NA,NA,24,1,6,1,1,1,1,1,2,6,1,1,3,2,2,3,2,NA,2,NA,0,0,0,29804,1109,1,0,0,0,0,0,0,0,0,0,0,1,1694,1,0,0,44,6,1,k,b-e,BE10,BE10-3
2008,BE,17051,621.985383678441,NA,2,2008,NA,2,1966,2,1,3,EU,2,NA,5,1,NA,NA,NA,NA,3,2,NA,0,0,NA,NA,11,1,2,2,NA,NA,25,1,2,1,2,1,2,2,3,1,1,2,1,2,2,3,2,NA,2,NA,650,0,0,31543,1374,1,0,0,0,0,0,0,0,0,0,0,1,1705,1,0,0,41,5,1,c+d+e,b-e,BE10,BE10-1
2008,BE,17231,621.985383678441,NA,2,2008,15,2,1927,1,4,1,BE,2,NA,5,5,NA,1,2,NA,3,NA,NA,0,0,NA,NA,13,1,NA,NA,NA,NA,20,5,2,6,6,6,6,2,3,5,2,6,1,2,1,1,2,NA,2,NA,0,0,0,0,0,1,0,0,0,0,0,12894,0,0,0,0,1,1723,1,0,0,80,1,1,NA,NA,BE10,BE10-4
2008,BE,17241,621.985383678441,NA,2,2008,20,3,1979,1,2,3,BE,2,NA,3,1,1,1,NA,NA,3,8,37,0,12,1,NA,4,1,NA,2,NA,NA,16,1,1,2,1,1,3,1,1,1,1,1,2,2,1,3,2,NA,2,NA,2226,0,0,72721,2892,1,0,0,0,0,0,0,0,0,0,0,1,1724,1,0,14422,28,1,1,f,h,BE10,BE10-2
2008,BE,17321,621.985383678441,NA,2,2008,6,4,1927,2,4,1,BE,2,NA,5,5,NA,1,2,NA,3,5,NA,12,0,NA,NA,NA,1,NA,1,NA,NA,14,7,6,6,5,6,5,2,5,5,5,6,2,4,2,3,2,NA,2,NA,0,0,0,0,0,1,0,0,0,0,0,8372,0,0,0,0,1,1732,1,0,1590,80,6,1,NA,NA,BE10,BE10-3
2008,BE,17431,621.985383678441,NA,2,2008,11,1,1969,1,2,1,BE,2,NA,NA,3,NA,1,NA,NA,3,9,20,0,11,NA,4,NA,1,NA,2,NA,NA,16,6,6,6,8,2,8,5,6,5,5,2,6,2,2,2,2,NA,2,NA,0,0,0,0,0,1,0,0,0,0,10761,0,0,0,0,0,1,1743,1,0,9188,38,5,1,NA,NA,BE10,BE10-3
2008,BE,17501,621.985383678441,NA,2,2008,5,2,1960,1,5,1,BE,2,NA,2,1,1,NA,NA,NA,3,3,40,8,0,NA,NA,12,1,2,2,NA,NA,23,1,1,1,1,1,6,1,2,1,1,1,1,3,2,3,2,NA,2,NA,0,0,0,34791,1259,1,0,0,0,0,0,0,0,0,0,0,1,1750,1,0,0,47,5,1,o+p+q,r-u,BE10,BE10-2
2008,BE,17681,621.985383678441,NA,2,2008,21,4,1949,1,5,3,BE,2,NA,2,3,1,2,NA,NA,NA,7,NA,0,0,NA,NA,NA,1,2,NA,NA,NA,18,5,2,2,6,7,6,2,6,6,6,1,6,2,2,3,2,NA,2,NA,0,0,0,0,0,1,0,0,0,0,7587,0,0,0,0,579,1,1768,1,0,2267,58,1,1,g,NA,BE10,BE10-3
2008,BE,17751,621.985383678441,NA,2,2008,8,3,1976,1,1,1,BE,2,NA,5,1,NA,NA,2,1,NA,4,NA,0,12,NA,3,NA,1,NA,2,NA,NA,16,2,6,5,8,8,6,2,6,2,5,1,6,2,2,1,2,NA,1,NA,0,0,0,10574,0,1,0,0,0,0,0,0,0,0,0,0,1,1775,1,0,0,31,1,1,a+b,l-n,BE10,BE10-1
2008,BE,17901,621.985383678441,NA,2,2008,NA,2,1985,1,1,3,BE,2,NA,3,4,NA,1,2,NA,NA,NA,NA,0,0,NA,NA,NA,1,2,NA,NA,NA,18,6,6,5,6,6,2,8,6,2,5,4,6,3,2,3,2,NA,2,NA,500,0,0,2906,0,1,0,0,0,0,0,0,0,0,0,0,1,1790,1,0,0,22,5,1,NA,NA,BE10,BE10-5
2008,BE,17961,621.985383678441,NA,3,2008,NA,1,1971,1,1,3,BE,2,NA,3,1,1,NA,NA,NA,3,7,39,12,0,NA,NA,13,1,1,2,NA,NA,23,1,8,1,1,1,1,1,1,1,1,1,1,2,2,3,2,NA,2,NA,0,0,0,50220,0,1,0,0,0,0,0,0,0,0,0,0,1,1796,1,0,0,36,6,1,k,f,BE10,BE10-4
2008,BE,18081,621.985383678441,NA,3,2008,7,2,1975,1,1,2,BE,2,NA,5,1,1,NA,2,NA,3,4,NA,12,0,NA,NA,6,1,2,2,NA,NA,16,1,1,1,6,1,1,3,6,1,6,1,1,4,2,3,2,NA,2,NA,0,0,0,29291,0,1,0,0,0,0,0,0,0,0,0,0,1,1808,1,0,4760,32,6,1,o+p+q,i,BE10,BE10-5
2008,BE,18111,621.985383678441,NA,2,2008,19,3,1950,2,5,1,BE,2,NA,3,2,1,NA,NA,NA,1,4,50,12,0,NA,NA,10,1,NA,2,NA,NA,18,1,6,1,1,3,1,1,1,1,1,1,6,4,1,3,2,NA,2,NA,0,0,0,28943,0,1,0,0,0,0,4192,0,0,0,0,0,1,1811,1,0,17487,57,7,1,c+d+e,o,BE10,BE10-2
2008,BE,18521,621.985383678441,NA,2,2008,5,2,1946,2,2,1,BE,2,NA,2,6,NA,NA,2,NA,NA,0 - 1,NA,0,0,NA,4,4,2,2,NA,NA,NA,18,6,2,2,2,8,8,5,1,8,1,6,6,3,2,3,2,NA,2,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,9845,0,0,1,1852,1,0,0,61,7,1,NA,NA,BE10,BE10-2
2008,BE,18621,621.985383678441,NA,2,2008,13,1,1977,1,2,3,EU,2,NA,5,1,1,NA,2,NA,3,3,38,12,0,NA,7,4,NA,2,2,NA,NA,23,1,1,1,6,1,1,1,1,1,1,3,1,2,2,3,2,NA,2,NA,0,0,0,0,0,1,0,30042,0,0,0,0,0,0,0,0,1,1862,1,0,11981,30,1,1,NA,f,BE10,BE10-3
2008,BE,18641,621.985383678441,NA,2,2008,11,1,1955,1,2,3,BE,2,NA,3,9,NA,2,1,NA,NA,3,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,21,7,7,8,8,7,7,7,7,7,7,7,7,1,1,3,2,NA,2,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1864,1,0,0,52,6,1,NA,NA,BE10,BE10-1
2008,BE,18741,621.985383678441,NA,3,2008,6,1,1944,2,2,1,BE,2,NA,5,5,NA,NA,NA,NA,2,2,38,0,0,NA,NA,5,1,2,NA,NA,NA,14,1,1,1,1,8,1,1,2,2,1,1,1,4,2,3,2,NA,2,NA,0,0,0,0,0,1,0,0,0,0,0,22957,0,0,0,0,1,1874,1,0,10490,63,7,1,n,NA,BE10,BE10-4
2008,BE,18971,621.985383678441,NA,2,2008,4,1,1944,1,2,1,Other,2,NA,5,5,NA,1,2,NA,1,2,NA,0,10,NA,NA,NA,1,2,NA,NA,NA,45,1,8,6,6,2,6,5,3,6,5,6,2,3,1,3,2,NA,1,NA,0,0,0,0,0,1,0,0,0,0,0,11905,0,0,0,0,1,1897,1,0,8674,63,1,1,NA,NA,BE10,BE10-4
