PB010,PB020,PB030,PB040,PB060,PB100,PB110,PB120,PB130,PB140,PB150,PB190,PB200,PB220A,PE010,PE020,PE040,PL030,PL035,PL015,PL020,PL025,PL040,PL050,PL060,PL070,PL072,PL100,PL120,PL130,PL140,PL150,PL160,PL170,PL180,PL190,PL210A,PL210B,PL210C,PL210D,PL210E,PL210F,PL210G,PL210H,PL210I,PL210J,PL210K,PL210L,PH010,PH020,PH030,PH040,PH050,PH060,PH070,PY020N,PY035N,PY070N,PY010G,PY020G,PY035G,PY050G,PY070G,PY080G,PY090G,PY100G,PY110G,PY120G,PY130G,PY140G,PY200G,PS005,PS010,PS020,PS030,PS040,PS050,PS060,PS070,PS080,PS090,PS100,PS110,PS120,PS130,PS140,PS150,PS160,PX030,PX040,PX020,PX050,PX010,PL110,DB040,NR_ITW
2006,BE,8601,628.125,NA,4,2006,15,1,1959,1,2,1,EU,1,NA,3,1,NA,NA,NA,NA,3,9,19,0,0,NA,NA,13,1,1,2,NA,NA,19,1,1,1,1,2,1,1,1,1,1,1,1,2,1,3,2,NA,2,NA,0,0,1,30874,0,0,0,1,0,9672,0,0,0,0,0,1,652.7081,1,2,4,3,5,2,1,2,1,2,NA,2,NA,1,2,2,860,1,46,1,1,p-q,BE10,BE10-5
2006,BE,8811,628.125,NA,4,2006,8,4,1960,1,1,1,BE,2,NA,5,1,NA,NA,NA,NA,3,4,40,12,0,NA,NA,13,1,2,NA,NA,NA,22,2,2,1,1,1,2,1,1,3,1,1,1,2,2,3,2,NA,2,NA,0,0,1,0,0,0,29817,1,0,0,0,0,0,0,0,1,681.5651,1,1,1,5,2,4,2,5,1,2,NA,2,NA,2,2,2,881,1,45,1,1,i,BE10,BE10-2
2006,BE,8901,628.125,NA,4,2006,9,3,1960,1,3,3,BE,2,5,2,2,NA,2,2,NA,NA,6,NA,4,0,NA,NA,12,2,2,1,NA,4,21,7,5,8,6,5,5,7,5,6,8,5,6,2,2,2,2,NA,2,NA,0,0,1,12139,0,0,0,1,0,0,0,0,0,0,0,1,558.0244,1,1,1,2,2,1,5,2,1,2,NA,2,NA,2,2,2,890,1,45,1,1,o,BE10,BE10-4
2006,BE,8961,628.125,NA,4,2006,20,3,1986,1,1,1,BE,1,5,2,4,NA,1,2,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,18,8,3,8,7,7,8,7,8,7,6,6,8,1,2,2,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,957.2037,1,1,2,3,1,2,4,6,1,2,NA,1,NA,2,2,2,896,1,19,1,1,NA,BE10,BE10-3
2006,BE,9081,628.125,NA,4,2006,32,4,1975,2,2,3,Other,1,NA,NA,8,NA,1,2,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,8,8,8,8,8,6,7,8,5,2,8,2,2,2,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,773.3931,5,4,2,1,3,1,NA,2,1,2,NA,2,NA,1,2,2,908,1,30,1,1,NA,BE10,BE10-1
2006,BE,9121,628.125,NA,4,2006,23,1,1925,2,4,3,BE,2,NA,2,5,NA,1,1,NA,3,NA,NA,0,0,NA,NA,11,1,NA,NA,NA,NA,16,6,8,6,6,5,8,4,7,5,6,NA,6,2,1,2,2,NA,2,NA,0,0,1,4115,0,0,0,1,0,7082,0,0,0,0,0,1,746.4709,1,1,3,1,2,4,2,2,1,2,NA,2,NA,1,2,2,912,1,80,4,1,NA,BE10,BE10-1
2006,BE,9181,628.125,NA,3,2006,60,2,1968,1,1,1,BE,2,NA,5,1,NA,1,NA,NA,3,4,NA,4,12,NA,NA,13,1,2,1,NA,NA,24,1,1,1,5,1,1,2,6,1,1,1,1,2,2,1,2,NA,1,NA,0,0,1,19088,0,0,5538,1,0,0,0,0,0,0,0,1,740.6033,3,2,1,1,1,2,2,3,1,2,NA,1,NA,1,2,2,918,1,37,1,1,k,BE10,BE10-4
2006,BE,9421,628.125,NA,3,2006,7,4,1925,2,4,1,BE,2,NA,NA,9,NA,1,2,NA,2,NA,NA,0,0,NA,NA,NA,NA,2,NA,NA,NA,NA,7,7,7,8,8,7,7,7,8,1,8,7,1,NA,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1326.11,1,1,1,1,1,2,2,3,1,2,NA,2,NA,NA,2,2,942,1,80,1,1,NA,BE10,BE10-3
2006,BE,9441,628.125,NA,4,2006,14,1,1925,2,4,3,BE,2,NA,3,5,NA,NA,1,NA,2,5,NA,0,0,NA,NA,1,NA,2,2,NA,NA,19,7,6,2,5,6,5,6,8,6,8,2,2,2,1,2,2,NA,2,NA,0,0,1,0,0,0,0,1,410,4642,4735,0,0,0,0,1,788.6392,1,1,1,1,3,4,2,2,1,2,NA,2,NA,2,2,2,944,1,80,3,1,NA,BE10,BE10-3
2006,BE,9451,628.125,NA,4,2006,17,1,1968,1,1,1,BE,2,NA,5,1,NA,NA,NA,NA,NA,0 - 1,NA,12,0,NA,NA,NA,1,2,2,NA,NA,23,1,1,1,1,1,1,1,1,1,2,1,1,2,1,3,2,NA,2,NA,0,0,1,70798,0,0,0,1,0,0,0,0,0,0,0,1,965.3017,1,2,1,3,3,4,1,3,1,2,NA,2,NA,2,2,2,945,1,37,1,1,j,BE10,BE10-2
2006,BE,9721,628.125,NA,4,2006,10,1,1967,2,5,1,BE,2,NA,2,3,NA,NA,NA,NA,NA,4,40,0,0,NA,NA,13,1,1,2,NA,NA,18,1,2,1,6,2,3,2,2,1,1,6,6,2,2,3,2,NA,2,NA,0,0,1,26583,0,0,0,1,0,0,0,0,0,0,0,1,594.1343,2,2,1,2,2,3,2,1,1,2,NA,2,NA,2,2,2,972,1,38,1,1,NA,BE10,BE10-1
2006,BE,9741,628.125,NA,4,2006,5,2,1925,1,2,3,BE,2,NA,2,5,NA,1,NA,NA,NA,9,60,12,0,NA,3,NA,1,2,NA,1,NA,18,3,6,2,2,2,2,1,1,1,8,6,1,3,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,14246,0,0,0,0,1,968.2641,2,1,1,1,1,2,2,2,1,2,NA,2,NA,2,2,2,974,1,80,1,1,NA,BE10,BE10-5
2006,BE,9791,628.125,NA,4,2006,8,3,1939,2,5,1,BE,2,NA,3,5,NA,2,NA,NA,3,3,NA,0,0,NA,NA,NA,1,2,NA,NA,NA,15,6,6,2,5,2,5,6,6,5,6,6,6,2,2,1,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,5624,0,0,0,0,1,611.1242,1,1,1,1,2,1,2,2,1,2,NA,2,NA,2,2,2,979,1,66,4,1,NA,BE10,BE10-2
2006,BE,9831,628.125,NA,4,2006,14,4,1926,2,2,3,BE,2,NA,3,2,NA,NA,NA,NA,3,4,NA,12,0,NA,NA,13,1,2,NA,NA,NA,18,3,1,1,1,6,1,1,1,1,1,1,6,2,1,3,2,NA,2,NA,0,0,1,0,0,0,4,1,0,0,0,47843,0,0,0,1,705.921,1,3,3,5,2,2,1,2,1,2,NA,2,NA,2,2,2,983,1,79,1,1,b-e,BE10,BE10-5
2006,BE,10021,628.125,NA,4,2006,7,4,1976,1,2,3,BE,2,NA,2,1,NA,NA,NA,NA,3,7,19,0,0,NA,NA,15,1,1,2,3,NA,20,1,6,1,1,3,1,3,1,6,6,1,1,2,2,3,2,NA,2,NA,0,0,1,28560,0,0,0,1,0,0,0,0,0,0,0,1,555.4247,2,2,3,1,2,4,1,2,1,2,NA,2,NA,2,2,2,1002,1,29,3,1,f,BE10,BE10-3
2006,BE,10101,628.125,NA,4,2006,20,3,1972,2,1,1,EU,2,NA,5,1,NA,NA,NA,NA,3,2,40,12,0,NA,NA,13,1,2,2,NA,4,26,2,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,NA,2,NA,0,0,1,91180,0,0,0,1,0,0,0,0,0,0,0,1,1141.374,1,1,2,3,2,4,2,2,1,2,NA,2,NA,1,2,1,1010,1,33,3,1,l-n,BE10,BE10-3
2006,BE,10831,628.125,NA,3,2006,9,4,1942,2,1,1,BE,2,NA,3,2,NA,1,NA,NA,3,9,16,NA,0,NA,NA,11,NA,2,1,NA,NA,14,5,1,1,1,1,5,1,3,1,1,1,1,1,2,1,2,NA,2,NA,0,0,1,0,0,0,5017,1,0,0,25350,0,0,0,0,1,658.854,3,1,1,1,2,2,2,2,1,2,NA,2,NA,1,2,2,1083,1,63,3,1,o,BE10,BE10-5
2006,BE,11281,628.125,NA,4,2006,25,3,1937,1,2,1,BE,2,NA,5,5,NA,1,2,NA,3,2,NA,11,0,NA,NA,15,NA,NA,NA,NA,NA,14,6,6,3,2,7,8,5,8,5,5,5,6,5,1,1,2,NA,2,NA,0,0,1,0,0,0,2361,1,0,0,3229,0,0,0,0,1,2107.382,1,1,1,1,4,NA,2,1,1,2,NA,1,NA,2,2,2,1128,1,68,4,1,NA,BE10,BE10-1
2006,BE,11331,628.125,NA,4,2006,34,2,1950,2,2,3,BE,2,NA,5,2,NA,1,2,NA,3,4,NA,2,0,NA,NA,NA,1,1,2,NA,NA,26,8,5,3,5,5,8,6,5,5,8,5,5,2,1,3,2,NA,2,NA,0,0,1,12312,0,0,0,1,0,0,0,0,0,0,0,1,754.1067,1,1,1,1,3,NA,2,NA,1,2,NA,2,NA,2,2,2,1133,1,55,1,1,j,BE10,BE10-4
2006,BE,11421,628.125,NA,3,2006,19,2,1936,2,4,1,BE,2,NA,5,5,NA,NA,NA,NA,3,2,NA,12,0,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,2,1,8,6,1,1,1,1,1,1,2,1,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,24811,0,0,0,0,1,849.1339,2,2,1,2,NA,3,2,4,1,1,NA,2,NA,2,2,2,1142,1,69,4,1,NA,BE10,BE10-4
2006,BE,11671,628.125,NA,4,2006,6,2,1975,1,2,1,BE,2,NA,5,1,NA,NA,2,NA,3,2,36,12,0,NA,NA,12,2,2,2,7,NA,21,6,1,6,1,1,1,3,1,1,2,5,1,1,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,25809,0,0,0,0,0,1,588.6271,2,1,2,1,2,4,3,6,1,2,NA,2,NA,2,2,2,1167,1,30,1,1,l-n,BE10,BE10-4
2006,BE,12021,628.125,NA,4,2006,3,2,1986,2,1,1,BE,2,NA,3,4,NA,NA,2,NA,2,NA,NA,0,0,NA,NA,6,NA,NA,2,NA,NA,17,6,8,8,6,5,5,5,8,2,5,6,6,2,1,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3691,1,488.7832,1,1,1,1,3,NA,2,1,1,1,NA,2,NA,2,2,2,1202,1,19,NA,1,NA,BE10,BE10-3
2006,BE,12131,628.125,NA,4,2006,12,1,1964,2,1,1,EU,2,3,5,3,NA,1,NA,NA,3,2,NA,0,0,NA,NA,12,1,NA,NA,NA,NA,19,5,6,5,6,5,6,1,6,5,6,6,2,2,2,3,2,NA,2,1,0,0,1,0,0,0,0,1,0,8363,0,0,0,0,0,1,719.0858,1,2,1,1,2,4,2,1,1,2,NA,2,NA,2,2,2,1213,1,41,2,1,NA,BE10,BE10-1
2006,BE,12541,628.125,NA,4,2006,12,3,1965,1,2,1,BE,2,NA,3,3,NA,NA,NA,1,1,4,NA,12,0,NA,NA,NA,1,NA,NA,NA,NA,15,5,1,6,6,8,6,5,5,5,8,5,5,2,1,2,NA,NA,2,NA,0,0,1,0,0,0,0,1,0,10970,0,0,0,0,0,1,1288.618,5,1,1,1,3,2,2,4,1,2,NA,2,NA,2,2,2,1254,1,40,4,1,NA,BE10,BE10-3
2006,BE,12601,628.125,NA,3,2006,12,1,1977,2,1,1,BE,2,NA,5,2,NA,NA,NA,NA,2,4,NA,0,0,NA,NA,1,2,2,NA,NA,NA,42,6,6,6,1,6,6,6,1,6,5,6,5,3,1,3,2,NA,2,NA,0,0,1,7225,0,0,0,1,0,0,0,0,0,0,0,1,1015.023,3,2,2,1,2,1,4,2,1,2,NA,1,NA,1,2,2,1260,1,28,1,1,g,BE10,BE10-3
2006,BE,12701,628.125,NA,3,2006,24,4,1969,1,2,2,BE,2,NA,5,1,NA,NA,NA,NA,NA,4,43,0,0,NA,NA,13,1,1,2,NA,NA,20,1,1,1,1,1,1,6,3,1,1,1,1,2,2,3,2,NA,2,NA,0,0,1,36356,0,0,0,1,0,0,0,0,0,0,0,1,1565.27,4,1,2,1,2,2,1,1,1,2,NA,2,NA,2,2,2,1270,1,36,1,1,l-n,BE10,BE10-4
2006,BE,12761,628.125,NA,3,2006,23,3,1942,1,2,1,BE,2,NA,1,5,NA,NA,NA,NA,3,7,38,0,0,NA,6,NA,1,1,2,NA,NA,19,6,5,6,6,5,2,5,2,6,8,5,6,2,1,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,13136,0,0,0,0,1,763.3067,1,1,3,5,1,2,1,NA,1,2,NA,2,NA,2,2,2,1276,1,63,4,1,NA,BE10,BE10-1
2006,BE,13051,628.125,NA,4,2006,25,3,1952,2,2,1,Other,2,NA,5,1,NA,1,2,NA,3,5,NA,0,4,NA,NA,13,1,1,NA,NA,NA,17,2,1,1,6,2,6,5,1,6,6,6,6,5,2,3,2,NA,2,NA,0,0,1,0,0,0,17500,1,0,0,0,0,0,0,0,1,846.3357,1,3,1,1,1,5,1,2,1,2,NA,2,NA,2,2,1,1305,1,53,1,1,o,BE10,BE10-2
2006,BE,13181,628.125,NA,4,2006,14,3,1951,2,2,3,BE,2,NA,2,3,NA,1,2,NA,NA,4,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,17,6,5,8,8,6,6,8,8,1,6,5,6,2,1,1,2,NA,2,NA,0,0,1,0,0,0,0,1,0,8059,0,0,0,0,0,1,966.9935,1,2,1,1,3,3,2,1,1,2,NA,2,NA,2,2,2,1318,1,54,4,1,NA,BE10,BE10-2
2006,BE,13201,628.125,NA,4,2006,19,1,1939,2,2,1,BE,2,3,NA,8,NA,2,1,NA,3,NA,NA,0,0,NA,NA,NA,NA,2,NA,NA,NA,NA,7,7,8,6,7,7,7,7,7,7,7,7,1,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,803.7572,3,1,1,1,2,2,2,2,1,2,NA,2,NA,2,2,2,1320,1,66,1,1,NA,BE10,BE10-3
2006,BE,13341,628.125,NA,4,2006,15,4,1954,2,1,3,EU,2,NA,5,1,NA,NA,NA,NA,3,2,36,12,0,NA,NA,13,NA,1,NA,NA,NA,21,3,2,3,1,1,3,1,1,1,1,1,1,2,1,3,2,NA,2,NA,0,0,1,119756,0,0,0,1,0,0,0,0,0,0,0,1,715.9282,1,1,2,5,2,2,2,4,1,2,NA,1,NA,1,2,2,1334,1,51,3,1,o,BE10,BE10-4
2006,BE,13361,628.125,NA,3,2006,11,3,1925,2,4,3,BE,1,NA,5,5,NA,NA,2,NA,3,NA,NA,0,0,NA,NA,NA,1,2,2,NA,NA,18,1,8,6,2,5,6,8,6,6,5,6,5,2,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,4581,0,0,0,0,1,647.791,1,1,1,1,2,1,1,3,1,2,NA,2,NA,2,2,2,1336,1,80,1,1,NA,BE10,BE10-1
2006,BE,13401,628.125,NA,4,2006,12,1,1974,1,2,1,BE,2,NA,1,1,NA,NA,2,NA,3,7,44,12,0,NA,NA,11,1,2,2,NA,NA,16,1,1,1,1,3,2,8,1,1,1,6,3,1,2,3,2,NA,2,NA,0,0,1,23749,0,0,0,1,0,0,0,0,0,0,0,1,756.8436,1,2,2,1,3,2,2,2,1,2,NA,2,NA,2,2,2,1340,1,31,1,1,f,BE10,BE10-2
2006,BE,13581,628.125,NA,4,2006,30,2,1929,1,2,1,BE,2,NA,1,5,NA,1,NA,NA,3,8,29,0,12,NA,NA,NA,1,1,NA,NA,NA,14,6,2,1,2,2,8,1,1,5,1,2,1,3,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,14861,0,0,0,0,1,531.9352,2,2,2,1,2,3,3,4,1,2,NA,2,NA,2,2,1,1358,1,76,3,1,NA,BE10,BE10-3
2006,BE,13681,628.125,NA,4,2006,12,4,1986,2,2,2,BE,2,NA,3,4,NA,2,2,1,3,NA,NA,0,NA,NA,NA,NA,1,2,NA,NA,NA,12,5,5,8,8,8,6,6,5,6,6,5,6,4,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2209,1,506.5253,2,1,1,5,5,1,3,6,1,2,NA,2,NA,2,2,2,1368,1,19,1,1,NA,BE10,BE10-3
2006,BE,13821,628.125,NA,3,2006,12,4,1938,1,5,1,BE,2,NA,1,5,NA,NA,NA,NA,3,7,60,0,0,NA,NA,NA,1,1,2,NA,NA,19,3,1,1,1,1,6,6,2,1,1,1,1,2,1,3,2,NA,2,NA,0,0,1,8070,0,0,0,1,0,0,25163,0,0,0,0,1,1020.811,1,3,4,1,2,2,2,2,2,2,NA,2,NA,2,2,2,1382,1,67,1,1,NA,BE10,BE10-4
2006,BE,13861,628.125,NA,4,2006,16,1,1951,1,5,1,BE,2,NA,5,1,NA,NA,NA,NA,3,4,40,12,12,NA,NA,13,1,1,2,NA,NA,17,1,2,1,6,1,1,1,1,1,1,1,2,2,2,3,2,NA,2,NA,0,0,1,0,0,0,100084,1,0,0,0,0,0,0,0,1,767.7719,1,2,1,1,2,2,2,4,1,2,NA,2,NA,1,2,2,1386,1,54,3,1,k,BE10,BE10-3
2006,BE,13971,628.125,NA,4,2006,18,3,1955,1,5,3,BE,2,NA,3,1,NA,1,NA,NA,3,3,30,12,0,NA,NA,13,1,2,2,NA,NA,20,1,1,1,1,3,1,1,1,1,1,1,2,1,2,3,2,NA,2,NA,0,0,1,0,0,0,48176,1,0,0,0,0,0,0,0,1,725.4851,1,5,1,1,4,NA,1,2,1,2,NA,2,NA,1,2,2,1397,1,50,1,1,l-n,BE10,BE10-4
2006,BE,14011,628.125,NA,4,2006,30,4,1926,2,4,1,BE,2,NA,2,5,NA,1,NA,NA,3,9,20,0,0,NA,NA,NA,1,2,2,NA,3,20,2,2,5,2,3,6,6,5,6,2,1,2,3,2,2,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,17984,0,0,0,0,1,653.0717,1,2,1,5,1,2,2,2,1,2,NA,2,NA,2,2,2,1401,1,79,2,1,NA,BE10,BE10-2
2006,BE,14021,628.125,NA,3,2006,10,3,1937,2,2,1,BE,2,NA,5,5,NA,1,NA,1,4,3,NA,0,0,NA,NA,13,1,2,NA,NA,NA,19,3,2,6,6,6,5,5,2,5,8,6,5,2,1,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,4677,0,0,0,0,1,666.9203,5,1,1,1,2,2,2,2,1,2,NA,1,NA,2,2,2,1402,1,68,2,1,NA,BE10,BE10-2
2006,BE,14471,628.125,NA,4,2006,14,3,1953,1,1,1,EU,2,NA,2,1,NA,NA,2,NA,3,2,40,12,0,NA,NA,13,1,2,2,NA,NA,16,1,1,1,2,1,1,1,2,1,1,1,1,2,2,3,2,NA,2,NA,0,0,1,95691,0,0,0,1,0,0,0,0,0,0,0,1,710.5515,2,2,1,1,4,5,2,3,1,2,NA,2,NA,2,2,2,1447,1,52,4,1,f,BE10,BE10-5
2006,BE,14541,628.125,NA,4,2006,20,4,1956,2,2,3,Other,1,NA,5,1,NA,NA,NA,NA,3,2,11,12,0,NA,NA,NA,1,NA,NA,NA,NA,24,1,1,1,6,3,1,1,1,2,1,6,2,2,2,3,2,NA,2,NA,0,0,1,23528,441,0,0,1,0,0,0,0,0,0,0,1,733.385,3,1,1,2,2,3,1,2,1,2,NA,2,NA,2,2,1,1454,1,49,1,1,l-n,BE10,BE10-2
2006,BE,14991,628.125,NA,4,2006,10,3,1925,2,5,1,BE,2,NA,2,5,NA,2,NA,NA,NA,4,NA,0,0,NA,NA,NA,NA,2,NA,NA,NA,NA,5,6,6,5,8,6,6,5,8,6,2,2,2,2,3,NA,NA,2,NA,0,0,1,0,0,0,0,1,0,0,8839,0,0,0,0,1,829.7771,1,1,1,1,5,5,NA,4,1,2,NA,2,NA,2,2,2,1499,1,80,3,1,NA,BE10,BE10-4
2006,BE,15591,628.125,NA,3,2006,9,2,1934,1,2,1,Other,2,NA,NA,5,NA,1,2,NA,3,NA,NA,0,0,NA,NA,NA,1,2,NA,NA,NA,18,6,2,6,7,8,6,6,5,6,5,6,5,4,1,3,2,NA,2,NA,0,0,1,0,0,0,0,1,177,2006,2047,0,0,0,0,1,771.3682,2,2,5,5,2,2,1,2,2,2,NA,2,NA,2,2,2,1559,1,71,3,1,g,BE10,BE10-2
2006,BE,15611,628.125,NA,4,2006,14,1,1962,2,1,1,BE,2,NA,5,1,NA,1,NA,NA,1,2,40,12,0,20,NA,13,1,2,2,NA,NA,20,1,6,1,1,1,1,2,1,1,3,1,1,2,2,3,2,NA,2,NA,0,0,1,69617,0,0,0,1,0,0,0,0,0,0,0,1,991.3303,3,5,2,2,2,2,2,2,1,2,NA,2,NA,2,2,2,1561,1,43,1,1,l-n,BE10,BE10-3
2006,BE,15651,628.125,NA,3,2006,13,3,1954,1,5,1,BE,2,NA,2,1,NA,NA,NA,NA,3,3,43,12,0,NA,NA,11,1,2,2,NA,NA,18,1,1,1,1,1,1,6,1,1,2,1,1,1,2,3,2,NA,2,NA,0,0,1,0,0,0,32674,1,0,0,0,0,0,0,88,1,742.8537,1,2,1,1,3,2,2,4,1,2,NA,2,NA,1,1,2,1565,1,51,4,1,f,BE10,BE10-2
2006,BE,15701,628.125,NA,4,2006,24,1,1938,2,2,2,BE,2,NA,3,8,NA,2,2,NA,NA,NA,NA,0,0,NA,NA,NA,NA,2,NA,NA,NA,21,7,8,7,8,1,8,8,6,5,7,8,7,4,1,1,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,923.6919,2,1,1,1,1,1,2,2,1,2,NA,1,NA,1,2,2,1570,1,67,3,1,NA,BE10,BE10-1
2006,BE,15941,628.125,NA,4,2006,5,3,1951,2,2,1,BE,2,NA,5,1,NA,NA,NA,NA,3,4,38,12,0,NA,NA,11,1,2,2,NA,1,22,1,1,6,1,1,1,1,1,1,1,1,2,1,2,3,2,NA,2,NA,0,0,1,32773,0,0,0,1,0,0,0,0,0,0,0,1,616.3805,2,4,1,1,6,2,3,2,1,2,NA,2,NA,1,2,2,1594,1,54,4,1,k,BE10,BE10-3
2006,BE,16001,628.125,NA,4,2006,23,1,1964,1,1,1,BE,2,3,3,1,NA,1,NA,NA,1,5,32,0,0,NA,NA,13,1,2,2,NA,NA,26,1,2,1,6,1,1,1,1,2,6,6,3,2,2,3,2,NA,2,NA,0,0,1,0,0,0,23712,1,0,0,0,0,0,0,0,1,632.6472,1,NA,2,1,3,6,2,2,1,2,NA,2,NA,1,2,2,1600,1,41,2,1,g,BE10,BE10-2
2006,BE,16221,628.125,NA,4,2006,8,4,1925,2,2,3,BE,2,NA,2,5,NA,2,NA,NA,3,7,38,0,0,NA,NA,1,NA,2,NA,NA,NA,16,1,6,1,2,NA,5,5,2,2,8,8,1,2,1,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,13757,0,0,0,0,1,533.7459,2,2,1,3,5,2,2,4,1,2,NA,2,NA,2,2,2,1622,1,80,4,1,NA,BE10,BE10-2
2006,BE,16301,628.125,NA,4,2006,6,4,1937,2,2,1,EU,2,NA,NA,8,NA,1,NA,1,NA,NA,NA,0,0,NA,NA,NA,1,NA,2,NA,NA,42,6,5,8,6,6,1,5,5,6,5,6,6,2,2,1,2,NA,1,NA,0,0,1,0,0,0,0,1,0,0,0,0,2118,0,0,1,914.8417,1,1,1,1,5,2,2,2,1,1,NA,1,NA,1,2,2,1630,1,68,4,1,NA,BE10,BE10-3
2006,BE,16531,628.125,NA,4,2006,15,3,1925,2,2,1,BE,2,NA,3,8,NA,1,2,NA,NA,NA,NA,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,7,8,7,5,7,7,8,8,7,8,8,8,1,2,2,2,NA,2,NA,2456,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,580.8104,1,1,2,1,3,1,2,1,1,2,NA,2,NA,2,2,2,1653,1,80,3,1,NA,BE10,BE10-1
2006,BE,16631,628.125,NA,4,2006,15,2,1939,2,2,1,BE,1,5,NA,8,NA,NA,2,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,8,7,8,7,8,7,8,7,7,7,8,2,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,640.6976,3,2,2,1,1,2,1,NA,1,2,NA,2,NA,1,2,2,1663,1,66,1,1,NA,BE10,BE10-2
2006,BE,16771,628.125,NA,3,2006,13,2,1944,1,2,1,BE,2,NA,NA,6,NA,1,NA,NA,3,9,38,0,0,NA,NA,NA,1,2,NA,NA,NA,14,6,2,1,5,6,2,2,1,NA,5,3,6,1,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,14701,0,1,801.0516,2,1,1,1,1,4,2,1,1,2,NA,2,NA,2,2,2,1677,1,61,1,1,NA,BE10,BE10-5
2006,BE,16941,628.125,NA,3,2006,11,2,1964,1,2,1,EU,2,5,NA,9,NA,NA,2,NA,3,5,NA,0,0,NA,NA,NA,2,NA,NA,NA,NA,NA,7,6,8,7,7,7,8,8,5,8,7,7,1,2,2,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,601,0,1,762.4402,2,1,NA,1,3,1,2,2,1,2,NA,2,NA,2,2,2,1694,1,41,1,1,NA,BE10,BE10-2
2006,BE,16951,628.125,NA,3,2006,18,2,1946,2,2,1,BE,2,NA,1,5,NA,2,2,NA,3,4,10,0,0,NA,NA,13,1,1,NA,NA,10,15,5,6,2,5,6,6,8,6,6,5,8,5,2,2,2,2,NA,2,NA,0,0,1,0,0,0,0,1,0,6671,0,0,0,0,0,1,805.3827,1,1,5,1,2,4,2,3,1,2,NA,2,NA,2,2,2,1695,1,59,1,1,NA,BE10,BE10-5
2006,BE,17031,628.125,NA,3,2006,11,4,1936,2,4,2,EU,2,NA,NA,NA,NA,2,2,NA,3,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,45,7,8,8,7,8,7,8,7,7,7,8,8,2,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,851.7906,5,5,3,4,1,1,1,1,1,2,NA,2,NA,1,2,2,1703,1,69,NA,1,NA,BE10,BE10-4
2006,BE,17141,628.125,NA,4,2006,8,3,1979,1,1,1,BE,2,NA,5,1,NA,NA,2,NA,3,5,30,12,12,NA,NA,NA,NA,2,2,NA,NA,18,1,1,1,2,1,6,1,3,6,6,6,1,4,2,3,2,NA,NA,NA,0,0,1,25652,0,0,0,1,0,0,0,0,0,0,0,1,780.3343,2,2,3,1,2,2,1,2,1,2,NA,2,NA,2,2,2,1714,1,26,4,1,g,BE10,BE10-3
2006,BE,17201,628.125,NA,3,2006,23,3,1925,1,2,1,BE,2,NA,1,5,NA,2,2,NA,NA,9,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,8,8,7,7,5,7,8,7,7,7,2,2,3,2,NA,NA,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,538.4161,2,1,2,1,4,2,3,2,1,2,NA,2,NA,2,1,2,1720,1,80,1,1,NA,BE10,BE10-2
