PB010,PB020,PB030,PB040,PB060,PB100,PB110,PB120,PB130,PB140,PB150,PB190,PB200,PB220A,PE010,PE020,PE040,PL030,PL035,PL015,PL020,PL025,PL040,PL050,PL060,PL070,PL072,PL100,PL110,PL120,PL130,PL140,PL150,PL160,PL170,PL180,PL190,PL210A,PL210B,PL210C,PL210D,PL210E,PL210F,PL210G,PL210H,PL210I,PL210J,PL210K,PL210L,PH010,PH020,PH030,PH040,PH050,PH060,PH070,PY020N,PY035N,PY070N,PY010G,PY020G,PY035G,PY050G,PY070G,PY080G,PY090G,PY100G,PY110G,PY120G,PY130G,PY140G,PY200G,PX030,PX040,PX020,PX050,PX010,DB040,NR_ITW
2004,BE,10661,677.291381668947,NA,3,2004,16,1,1946,2,2,2,BE,2,NA,5,2,1,NA,NA,NA,3,3,38,12,0,NA,l-n,NA,13,1,NA,2,NA,NA,24,1,1,1,1,1,1,1,1,1,3,1,1,2,2,3,2,NA,2,NA,0,0,1,31479,0,0,0,1,0,0,0,0,0,0,0,1300,1066,1,57,1,1,BE10,BE10-5
2004,BE,11111,677.291381668947,NA,4,2004,30,1,1942,1,2,1,BE,2,NA,5,1,1,NA,NA,NA,3,NA,40,12,0,NA,b-e,NA,12,1,1,2,NA,NA,15,1,1,1,1,1,1,1,1,5,1,1,3,2,1,3,2,NA,2,NA,0,0,1,31613,0,0,0,1,0,0,0,0,0,0,0,1300,1111,1,61,4,1,BE10,BE10-2
2004,BE,11151,677.291381668947,NA,4,2004,5,1,1961,1,2,1,BE,2,NA,0,1,1,NA,NA,NA,3,9,37,12,0,NA,b-e,NA,NA,1,2,2,NA,NA,20,6,1,1,1,1,6,1,1,5,1,1,6,2,1,3,1,NA,2,NA,0,0,1,31304,0,0,0,1,0,0,0,0,0,0,0,1300,1115,1,42,3,1,BE10,BE10-4
2004,BE,11491,677.291381668947,NA,3,2004,9,2,1923,2,4,1,BE,2,NA,3,5,NA,1,2,NA,3,NA,NA,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,5,5,2,NA,6,8,6,5,8,8,6,6,2,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,10895,0,0,0,0,1300,1149,1,80,2,1,BE10,BE10-5
2004,BE,11841,677.291381668947,NA,4,2004,11,3,1965,1,1,NA,Other,2,NA,3,1,1,NA,NA,NA,1,NA,35,12,0,NA,i,NA,13,1,1,2,NA,NA,16,1,1,1,1,1,2,1,1,3,1,1,1,1,2,3,2,NA,1,NA,0,0,1,65990,0,0,0,1,0,0,0,0,0,0,0,1300,1184,1,38,3,1,BE10,BE10-2
2004,BE,11951,677.291381668947,NA,3,2004,10,3,1944,2,4,1,BE,2,NA,5,5,NA,NA,2,NA,3,NA,NA,12,0,NA,NA,NA,13,NA,NA,NA,3,NA,14,1,5,1,5,2,5,6,5,3,3,5,5,2,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,17400,0,0,0,0,0,1300,1195,1,59,4,1,BE10,BE10-4
2004,BE,12351,677.291381668947,NA,4,2004,5,4,1954,1,2,NA,BE,2,NA,5,1,1,NA,NA,NA,3,3,38,12,0,NA,o,NA,NA,NA,2,2,NA,NA,16,1,1,1,1,5,2,1,8,NA,1,6,6,1,2,3,1,NA,2,NA,0,0,1,28499,499,0,0,1,0,0,0,0,0,0,0,1300,1235,1,49,3,1,BE10,BE10-4
2004,BE,12411,677.291381668947,NA,4,2004,10,1,1930,1,2,1,BE,2,NA,2,5,NA,1,NA,1,3,4,NA,0,0,NA,NA,NA,NA,NA,NA,2,NA,NA,8,6,8,2,8,1,5,8,6,8,NA,6,8,4,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,8673,0,0,0,0,128,1241,1,73,4,1,BE10,BE10-3
2004,BE,12511,677.291381668947,NA,4,2004,6,3,1944,2,2,NA,BE,1,NA,5,8,NA,2,2,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,7,7,8,8,7,7,7,8,8,8,7,2,1,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,400,1251,1,59,1,1,BE10,BE10-3
2004,BE,12571,677.291381668947,NA,4,2004,15,4,1965,1,2,1,BE,2,NA,3,1,1,NA,NA,NA,3,7,38,12,0,NA,b-e,NA,13,1,NA,NA,NA,NA,23,1,1,1,8,1,1,5,1,1,2,1,2,1,2,3,2,NA,2,NA,0,0,1,27952,0,0,0,1,0,0,0,0,0,0,0,1300,1257,1,38,4,1,BE10,BE10-2
2004,BE,12861,677.291381668947,NA,4,2004,15,1,1942,1,3,1,Other,1,3,0,5,NA,2,2,1,3,8,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,7,7,8,7,8,7,8,8,8,8,8,8,2,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1300,1286,1,61,1,1,BE10,BE10-3
2004,BE,12981,677.291381668947,NA,3,2004,40,1,1981,1,1,3,BE,1,NA,5,4,NA,1,NA,NA,3,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,8,8,8,8,8,7,8,8,8,7,8,5,3,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1300,1298,1,22,3,1,BE10,BE10-4
2004,BE,13001,677.291381668947,NA,4,2004,8,3,1923,2,4,3,BE,2,NA,1,5,NA,2,NA,NA,3,7,38,12,0,NA,NA,NA,13,NA,NA,2,NA,NA,21,5,1,5,6,1,6,8,5,2,6,6,NA,2,2,2,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,15639,0,0,0,0,1007,1300,1,80,1,1,BE10,BE10-1
2004,BE,13141,677.291381668947,NA,4,2004,6,4,1933,2,2,1,Other,2,NA,1,5,NA,NA,NA,NA,3,NA,22,0,0,NA,NA,6,NA,NA,NA,NA,NA,NA,14,6,6,3,5,1,1,6,8,6,6,6,2,4,2,1,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,12772,0,0,0,0,1300,1314,1,70,1,1,BE10,BE10-2
2004,BE,13161,677.291381668947,NA,3,2004,20,4,1964,2,5,1,BE,2,3,3,3,NA,1,NA,NA,3,9,38,12,0,NA,NA,3,NA,NA,NA,NA,3,NA,16,6,2,6,2,1,6,2,NA,6,1,1,1,1,2,1,2,NA,2,NA,0,0,1,0,0,0,0,1,0,13927,0,0,0,0,1754,128,1316,1,39,4,1,BE10,BE10-3
2004,BE,13201,677.291381668947,NA,4,2004,11,4,1972,1,1,NA,Other,2,NA,3,1,NA,NA,2,NA,3,4,NA,0,0,NA,i,NA,NA,NA,NA,NA,1,NA,32,8,1,1,6,1,5,6,5,NA,5,3,6,2,2,2,2,NA,2,5,0,0,1,13929,0,0,0,1,0,0,0,0,0,0,0,1300,1320,1,31,1,1,BE10,BE10-4
2004,BE,13371,677.291381668947,NA,3,2004,15,1,1972,2,2,3,Other,2,NA,3,9,NA,2,NA,NA,NA,5,8,0,0,NA,NA,NA,NA,NA,2,2,NA,NA,24,NA,6,5,7,5,8,6,5,8,6,5,7,2,2,3,2,NA,2,NA,0,0,1,641,0,0,0,1,0,0,0,0,0,0,0,1300,1337,1,31,1,1,BE10,BE10-1
2004,BE,13471,677.291381668947,NA,3,2004,18,2,1923,2,4,1,BE,2,NA,1,5,1,NA,2,NA,3,NA,NA,2,12,NA,NA,NA,NA,NA,NA,NA,NA,1,16,1,2,6,NA,5,6,5,6,6,5,2,1,3,2,2,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,14655,0,0,0,0,245,1347,1,80,4,1,BE10,BE10-2
2004,BE,13621,677.291381668947,NA,4,2004,27,1,1923,2,4,3,BE,2,NA,1,5,NA,1,NA,NA,3,7,20,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,1,5,5,2,5,6,6,8,6,NA,5,6,4,2,2,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,7278,0,0,0,0,1203,1362,1,80,1,1,BE10,BE10-4
2004,BE,13651,677.291381668947,NA,4,2004,29,1,1931,2,4,1,BE,2,NA,0,5,NA,NA,2,1,NA,NA,NA,0,0,NA,NA,NA,4,NA,NA,2,NA,NA,15,7,NA,NA,5,3,6,6,NA,5,7,6,5,4,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,7490,0,0,0,0,1300,1365,1,72,1,1,BE10,BE10-4
2004,BE,13751,677.291381668947,NA,4,2004,20,2,1923,2,2,3,BE,1,NA,3,5,NA,2,1,NA,NA,5,56,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,6,5,2,7,8,NA,8,6,3,2,NA,2,2,1,1,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,4376,0,0,0,0,1300,1375,1,80,1,1,BE10,BE10-2
2004,BE,13801,677.291381668947,NA,3,2004,5,4,1947,2,5,1,BE,2,NA,2,3,NA,NA,NA,NA,3,3,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,6,6,6,NA,NA,6,6,1,8,6,6,6,2,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,11489,0,0,0,0,0,1300,1380,1,56,1,1,BE10,BE10-2
2004,BE,14251,677.291381668947,NA,4,2004,22,4,1962,2,2,1,Other,2,NA,3,8,NA,1,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,7,7,8,8,8,8,8,8,7,8,7,8,2,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1300,1425,1,41,2,1,BE10,BE10-2
2004,BE,14321,677.291381668947,NA,3,2004,9,3,1967,1,2,NA,BE,2,NA,6,1,1,NA,NA,NA,3,2,NA,0,0,NA,o,4,13,1,NA,2,NA,NA,21,2,1,1,1,1,NA,3,1,1,6,1,1,1,2,3,2,NA,2,NA,0,0,1,0,0,0,24043,1,0,0,0,0,0,0,0,646,1432,1,36,1,1,BE10,BE10-5
2004,BE,14771,677.291381668947,NA,4,2004,11,1,1933,2,1,2,BE,2,NA,2,5,1,NA,NA,NA,2,0 - 1,NA,0,0,NA,NA,NA,13,NA,NA,NA,NA,NA,17,1,6,1,5,1,6,6,6,1,6,8,1,3,1,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,14267,0,0,0,0,1300,1477,1,70,1,1,BE10,BE10-2
2004,BE,15351,677.291381668947,NA,4,2004,39,1,1979,2,2,NA,BE,2,NA,3,3,NA,2,NA,NA,3,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,6,6,6,6,6,7,8,5,6,NA,7,6,2,2,3,2,NA,2,5,0,0,1,0,0,0,0,1,0,9023,0,0,0,0,0,619,1535,1,24,1,1,BE10,BE10-3
2004,BE,15371,677.291381668947,NA,3,2004,29,2,1923,2,1,NA,BE,2,NA,1,5,NA,1,2,NA,3,9,55,6,0,NA,NA,NA,NA,NA,2,2,NA,NA,15,6,6,6,6,6,5,5,8,6,2,3,6,1,2,1,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,14340,0,0,0,0,1300,1537,1,80,4,1,BE10,BE10-4
2004,BE,15411,677.291381668947,NA,3,2004,20,1,1947,1,2,3,BE,1,5,2,4,NA,2,2,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,8,3,8,7,8,8,8,7,8,8,7,7,1,1,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,735,1541,1,56,4,1,BE10,BE10-1
2004,BE,15471,677.291381668947,NA,3,2004,18,4,1926,2,4,NA,BE,2,NA,1,5,1,NA,NA,NA,3,4,30,0,0,NA,NA,NA,13,1,2,2,NA,NA,19,1,1,1,1,1,1,1,1,1,1,6,1,4,2,2,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,35439,0,0,0,0,569,1547,1,77,3,1,BE10,BE10-1
2004,BE,15691,677.291381668947,NA,4,2004,24,1,1925,2,2,1,BE,2,NA,1,5,1,NA,2,NA,3,3,45,12,0,NA,NA,NA,13,1,2,2,NA,NA,25,1,NA,1,1,1,1,6,1,1,1,8,1,2,2,2,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,39476,0,0,0,0,105,1569,1,78,4,1,BE10,BE10-5
2004,BE,15771,677.291381668947,NA,4,2004,7,3,1925,2,2,1,BE,2,NA,1,5,NA,1,1,NA,2,3,NA,0,1,NA,NA,3,14,NA,NA,NA,NA,NA,18,NA,5,6,6,5,6,6,6,2,5,8,8,3,2,3,2,NA,2,1,0,0,1,0,0,0,0,1,0,0,6324,0,0,0,0,676,1577,1,78,1,1,BE10,BE10-3
2004,BE,15981,677.291381668947,NA,3,2004,25,3,1967,1,5,NA,BE,2,NA,6,1,1,NA,NA,NA,3,2,50,12,0,NA,l-n,NA,NA,1,NA,2,NA,NA,23,3,1,1,1,1,1,1,1,3,1,1,1,1,2,3,2,NA,2,NA,0,0,1,57608,0,0,0,1,0,0,0,0,0,0,0,1300,1598,1,36,3,1,BE10,BE10-3
2004,BE,16051,677.291381668947,NA,4,2004,19,1,1925,2,2,1,BE,2,NA,2,5,NA,2,NA,NA,2,3,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,2,5,6,6,6,8,2,2,5,5,6,6,3,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,6426,0,0,0,0,209,1605,1,78,1,1,BE10,BE10-2
2004,BE,16271,677.291381668947,NA,3,2004,10,4,1949,1,5,2,BE,2,NA,3,2,1,NA,NA,NA,3,7,NA,12,0,3,f,NA,NA,1,1,2,NA,NA,23,1,1,1,3,1,1,1,1,1,1,1,1,2,2,3,2,NA,2,NA,0,0,1,37269,0,0,0,1,0,0,0,0,0,0,0,1204,1627,1,54,1,1,BE10,BE10-5
2004,BE,16371,677.291381668947,NA,4,2004,12,1,1975,2,1,1,BE,1,5,2,1,NA,2,2,NA,NA,9,NA,0,0,NA,o,NA,NA,NA,NA,NA,NA,NA,24,8,8,7,7,7,8,8,7,7,8,8,8,3,2,1,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,713,1637,1,28,1,1,BE10,BE10-3
2004,BE,16511,677.291381668947,NA,3,2004,17,1,1974,1,2,1,Other,1,NA,0,2,1,NA,NA,NA,3,8,NA,0,0,48,b-e,NA,2,NA,1,2,NA,NA,14,NA,1,3,NA,1,2,1,6,1,3,1,1,2,2,3,2,NA,2,NA,0,0,1,29808,0,0,0,1,0,0,0,0,0,0,0,241,1651,1,29,3,1,BE10,BE10-2
2004,BE,16691,677.291381668947,NA,4,2004,2,1,1951,1,2,NA,BE,1,NA,2,8,NA,2,NA,NA,3,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,8,8,7,8,8,8,7,7,8,7,7,1,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,867,1669,1,52,3,1,BE10,BE10-3
2004,BE,16771,677.291381668947,NA,3,2004,19,1,1950,2,2,3,Other,2,NA,3,8,NA,2,2,1,3,5,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,8,7,7,7,3,8,7,7,8,8,7,1,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1300,1677,1,53,1,1,BE10,BE10-3
2004,BE,16871,677.291381668947,NA,4,2004,5,2,1937,2,4,1,BE,2,NA,1,5,NA,1,2,NA,NA,NA,40,0,0,NA,NA,NA,NA,NA,NA,2,NA,3,20,1,6,2,1,6,5,1,1,6,NA,6,6,2,2,2,1,NA,2,NA,0,0,1,0,0,0,0,1,0,0,14594,0,0,0,0,126,1687,1,66,3,1,BE10,BE10-3
2004,BE,16931,677.291381668947,NA,3,2004,7,3,1925,1,2,NA,BE,2,NA,1,5,1,1,2,NA,3,7,NA,0,12,NA,NA,NA,NA,NA,NA,NA,NA,3,19,NA,8,2,2,6,6,5,6,8,6,5,5,2,1,1,2,NA,2,NA,0,0,1,12710,0,0,0,1,0,0,1101,0,0,0,0,1300,1693,1,78,1,1,BE10,BE10-4
2004,BE,17101,677.291381668947,NA,4,2004,17,4,1927,2,4,1,BE,2,5,1,5,NA,NA,2,NA,NA,9,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,8,7,8,7,8,8,8,1,8,7,7,7,3,1,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,900,1710,1,76,3,1,BE10,BE10-2
2004,BE,17211,677.291381668947,NA,4,2004,13,4,1937,2,4,3,Other,2,NA,1,5,NA,2,2,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,8,7,7,8,8,8,7,8,8,8,8,8,1,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1300,1721,1,66,4,1,BE10,BE10-4
2004,BE,17341,677.291381668947,NA,4,2004,20,2,1926,1,1,1,Other,2,NA,3,5,NA,NA,2,NA,3,9,80,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,6,5,6,NA,6,1,6,6,2,2,1,1,1,2,3,1,NA,2,NA,0,0,1,0,0,0,0,1,0,0,13417,0,0,0,0,1300,1734,1,77,3,1,BE10,BE10-2
2004,BE,17381,677.291381668947,NA,4,2004,9,1,1962,1,2,3,BE,2,NA,5,1,NA,1,NA,NA,3,3,40,0,0,NA,k,NA,2,1,2,2,1,NA,22,2,1,1,6,1,1,1,6,6,6,1,6,2,2,3,2,NA,2,NA,0,0,1,19543,0,0,0,1,0,0,0,0,0,0,0,456,1738,1,41,1,1,BE10,BE10-4
2004,BE,17501,677.291381668947,NA,4,2004,11,3,1942,2,1,3,BE,2,NA,0,6,NA,1,2,NA,NA,7,NA,12,0,NA,NA,NA,NA,NA,2,2,NA,NA,20,6,5,5,6,5,6,8,6,6,2,5,5,3,1,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,0,0,13530,0,0,1300,1750,1,61,3,1,BE10,BE10-3
2004,BE,17521,677.291381668947,NA,4,2004,12,4,1943,1,2,3,BE,2,NA,5,2,1,NA,NA,NA,3,0 - 1,40,12,0,NA,l-n,NA,13,1,1,2,NA,NA,19,1,1,1,NA,1,1,1,1,1,2,1,1,1,2,3,2,NA,2,NA,0,0,1,0,0,0,89097,1,0,0,0,0,0,7344,0,1300,1752,1,60,4,1,BE10,BE10-5
2004,BE,17931,677.291381668947,NA,3,2004,15,4,1929,2,4,3,BE,2,NA,3,5,1,NA,NA,NA,3,NA,45,11,0,NA,NA,NA,13,1,NA,2,NA,NA,25,1,2,1,5,6,1,1,1,6,6,2,1,1,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,25036,0,0,0,0,1300,1793,1,74,1,1,BE10,BE10-4
2004,BE,18051,677.291381668947,NA,4,2004,20,3,1956,2,1,NA,BE,2,NA,5,1,1,NA,NA,NA,3,4,38,12,0,NA,p-q,NA,13,NA,1,2,NA,NA,22,1,4,1,1,1,1,1,1,1,1,1,1,2,2,3,2,NA,2,NA,0,0,1,32566,0,0,0,1,0,0,0,0,0,0,0,1300,1805,1,47,4,1,BE10,BE10-5
2004,BE,18061,677.291381668947,NA,4,2004,11,3,1939,2,2,1,Other,1,NA,5,9,NA,1,2,NA,NA,NA,NA,0,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,8,8,8,7,8,8,8,7,8,7,8,8,2,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,704,1806,1,64,4,1,BE10,BE10-3
2004,BE,18161,677.291381668947,NA,4,2004,16,3,1965,1,NA,3,Other,2,NA,3,3,NA,1,NA,NA,3,9,NA,0,12,NA,NA,NA,NA,1,2,2,NA,NA,17,6,6,2,6,2,2,6,6,6,6,6,NA,2,2,3,2,NA,2,NA,0,0,1,9798,0,0,0,1,0,850,0,0,554,0,93,344,1816,1,38,1,1,BE10,BE10-2
2004,BE,18361,677.291381668947,NA,3,2004,16,3,1949,2,1,1,BE,2,NA,5,2,1,NA,NA,NA,3,2,38,12,0,NA,l-n,NA,15,NA,2,2,NA,NA,17,6,1,1,2,2,1,1,3,6,NA,1,1,2,2,3,2,NA,2,5,0,0,1,78777,0,0,0,1,0,0,0,0,0,0,0,610,1836,1,54,1,1,BE10,BE10-3
2004,BE,18551,677.291381668947,NA,4,2004,15,4,1974,1,1,3,BE,2,NA,5,1,1,1,2,NA,NA,3,NA,0,0,NA,o,NA,1,NA,NA,2,NA,NA,16,8,6,2,5,8,6,1,6,NA,6,6,1,1,2,3,2,NA,2,NA,0,0,1,16748,0,0,0,1,0,0,0,0,0,0,0,1300,1855,1,29,3,1,BE10,BE10-3
2004,BE,18741,677.291381668947,NA,3,2004,10,1,1923,2,4,1,EU,2,NA,2,5,1,1,2,NA,2,9,38,12,0,NA,NA,NA,NA,NA,NA,2,NA,NA,21,6,6,5,5,5,5,5,6,8,6,5,8,2,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,8940,0,0,0,0,130,1874,1,80,3,1,BE10,BE10-2
2004,BE,18791,677.291381668947,NA,3,2004,17,2,1937,2,2,3,BE,1,NA,5,5,NA,1,2,NA,3,3,38,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,16,6,1,5,5,6,6,5,6,6,5,6,6,2,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,6968,0,0,0,0,1300,1879,1,66,3,1,BE10,BE10-1
2004,BE,18981,677.291381668947,NA,4,2004,10,1,1940,2,2,1,BE,2,NA,1,5,NA,2,2,NA,3,9,NA,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,6,6,4,3,5,8,NA,3,2,6,1,5,2,2,2,2,NA,2,1,0,0,1,0,0,0,0,1,0,0,8981,0,0,0,0,1300,1898,1,63,1,1,BE10,BE10-3
2004,BE,19031,677.291381668947,NA,4,2004,8,4,1960,1,2,1,Other,2,NA,1,1,NA,2,NA,NA,NA,9,NA,0,0,NA,p-q,NA,NA,NA,NA,NA,NA,NA,20,8,7,8,8,8,8,8,8,7,8,8,8,1,1,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,96,1903,1,43,4,1,BE10,BE10-3
2004,BE,19061,677.291381668947,NA,4,2004,2,4,1961,2,2,NA,BE,2,NA,5,1,1,NA,NA,NA,1,2,27,12,0,NA,l-n,NA,1,1,2,2,NA,NA,20,2,2,5,1,6,1,1,1,1,6,1,2,2,2,3,2,NA,2,NA,0,0,1,22162,587,0,0,1,0,0,0,0,0,0,0,1300,1906,1,42,1,1,BE10,BE10-2
2004,BE,19301,677.291381668947,NA,4,2004,40,4,1972,1,2,1,BE,2,NA,0,3,NA,1,NA,NA,3,8,NA,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,1,6,6,1,2,3,6,5,1,6,6,6,1,2,2,2,NA,2,NA,0,0,1,0,0,0,0,1,0,13699,0,0,0,0,0,1300,1930,1,31,3,1,BE10,BE10-3
2004,BE,19311,677.291381668947,NA,4,2004,25,4,1972,2,2,NA,BE,2,NA,1,1,NA,1,NA,NA,3,5,40,0,0,NA,k,NA,13,NA,NA,NA,NA,NA,15,8,5,5,3,5,7,6,7,6,5,5,3,2,1,2,2,NA,2,NA,0,0,1,10440,0,0,0,1,0,0,0,0,0,0,0,619,1931,1,31,1,1,BE10,BE10-1
2004,BE,19561,677.291381668947,NA,3,2004,16,2,1948,2,1,1,BE,1,NA,1,5,NA,2,NA,NA,3,9,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,8,8,8,8,7,7,8,7,8,8,7,3,1,2,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1300,1956,1,55,1,1,BE10,BE10-3
2004,BE,19771,677.291381668947,NA,4,2004,29,3,1976,1,1,NA,BE,2,NA,1,3,NA,1,2,NA,3,9,40,0,0,NA,NA,NA,4,2,2,NA,NA,NA,20,6,6,2,6,1,6,3,1,1,2,5,2,3,2,2,2,NA,2,NA,0,0,1,0,0,0,0,1,0,12238,0,0,0,0,0,1300,1977,1,27,3,1,BE10,BE10-4
2004,BE,19841,677.291381668947,NA,4,2004,9,4,1929,2,2,1,BE,2,NA,2,8,NA,1,2,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,5,2,6,6,2,5,6,NA,5,6,5,6,2,1,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,5312,0,0,0,0,1300,1984,1,74,1,1,BE10,BE10-3
2004,BE,19921,677.291381668947,NA,4,2004,25,3,1947,1,1,2,BE,2,NA,2,1,1,NA,NA,NA,3,7,40,0,0,NA,b-e,NA,NA,NA,2,NA,NA,NA,18,6,6,1,8,2,1,NA,2,1,1,1,2,2,1,3,2,NA,2,NA,0,0,1,24592,0,0,0,1,0,0,0,0,0,0,0,1300,1992,1,56,2,1,BE10,BE10-1
2004,BE,19931,677.291381668947,NA,4,2004,6,3,1974,2,1,1,Other,1,NA,5,3,NA,1,NA,NA,NA,2,NA,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,8,8,8,8,8,7,8,7,8,7,2,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1300,1993,1,29,1,1,BE10,BE10-3
2004,BE,20241,677.291381668947,NA,4,2004,23,2,1943,2,2,3,EU,2,NA,5,8,NA,1,NA,NA,NA,0 - 1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,8,7,8,7,7,7,8,8,7,7,7,7,3,2,2,1,NA,2,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1300,2024,1,60,4,1,BE10,BE10-1
2004,BE,20281,677.291381668947,NA,3,2004,14,4,1959,1,2,1,BE,2,NA,0,3,NA,NA,NA,NA,2,9,NA,0,12,NA,NA,NA,NA,1,2,1,NA,NA,30,8,6,5,8,6,5,6,5,8,5,5,5,2,2,1,2,NA,2,NA,0,0,1,0,0,0,2105,1,0,6603,0,0,0,0,61,1300,2028,1,44,1,1,BE10,BE10-4
2004,BE,20551,677.291381668947,NA,4,2004,24,4,1974,1,1,3,Other,2,NA,5,1,NA,2,NA,NA,4,2,40,0,0,NA,i,NA,NA,2,NA,NA,NA,NA,17,2,6,6,5,8,8,6,6,5,6,5,6,4,2,3,2,NA,2,NA,0,0,1,5023,0,0,0,1,0,0,0,0,0,0,0,1300,2055,1,29,4,1,BE10,BE10-4
2004,BE,20601,677.291381668947,NA,4,2004,18,2,1974,2,1,1,BE,2,NA,5,1,1,NA,NA,NA,3,3,60,0,0,NA,l-n,NA,13,1,2,1,NA,NA,25,1,3,1,6,5,1,1,1,1,1,1,1,2,2,2,2,NA,2,NA,0,0,1,19435,0,0,0,1,0,0,0,0,0,0,0,1300,2060,1,29,1,1,BE10,BE10-2
2004,BE,20661,677.291381668947,NA,4,2004,28,2,1930,1,NA,1,NA,2,NA,NA,NA,NA,2,2,1,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,8,8,8,8,8,7,8,8,8,7,7,1,2,1,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1300,2066,1,73,4,1,BE10,BE10-5
2004,BE,20781,677.291381668947,NA,3,2004,30,4,1940,1,5,3,Other,2,NA,2,5,NA,NA,2,NA,3,7,20,0,12,NA,NA,4,13,NA,NA,2,1,NA,18,6,7,1,6,6,8,6,2,5,6,NA,6,2,2,2,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,13035,0,0,0,0,1300,2078,1,63,1,1,BE10,BE10-4
