PB010,PB020,PB030,PB040,PB060,PB100,PB110,PB120,PB130,PB140,PB150,PB190,PB200,PB220A,PE010,PE020,PE040,PL030,PL035,PL015,PL020,PL025,PL040,PL050,PL060,PL070,PL072,PL100,PL120,PL130,PL140,PL150,PL160,PL170,PL180,PL190,PL210A,PL210B,PL210C,PL210D,PL210E,PL210F,PL210G,PL210H,PL210I,PL210J,PL210K,PL210L,PH010,PH020,PH030,PH040,PH050,PH060,PH070,PY020N,PY035N,PY070N,PY010G,PY020G,PY021G,PY030G,PY035G,PY050G,PY070G,PY080G,PY090G,PY100G,PY110G,PY120G,PY130G,PY140G,PY200G,PX030,PX040,PX020,PX050,PX010,PY031G,PL110,DB040,NR_ITW
2007,BE,8651,590.128504672897,NA,2,2007,13,2,1926,2,4,1,Other,2,5,2,8,NA,2,2,NA,NA,NA,NA,0,0,NA,NA,4,NA,NA,NA,NA,NA,14,7,7,7,7,8,7,8,8,7,8,7,7,2,2,3,2,NA,2,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,865,1,80,1,1,1,NA,BE10,BE10-3
2007,BE,8851,590.128504672897,NA,2,2007,9,3,1970,1,1,1,EU,2,NA,5,1,1,NA,NA,NA,3,0 - 1,50,12,0,NA,NA,13,1,2,2,NA,NA,24,1,1,1,1,1,1,1,1,1,1,2,1,1,1,3,2,NA,1,NA,0,0,0,0,0,0,707,0,105506,0,0,0,0,0,0,0,0,1,885,1,36,4,1,1,i,BE10,BE10-3
2007,BE,8951,590.128504672897,NA,2,2007,5,2,1926,2,4,1,BE,2,NA,2,5,1,1,2,NA,4,2,NA,3,0,NA,NA,NA,1,2,NA,NA,4,18,6,5,5,6,6,1,8,NA,8,2,5,6,4,2,2,2,NA,2,NA,0,0,0,0,0,0,1,0,0,0,0,0,8080,0,0,0,0,1,895,1,80,1,1,1,NA,BE10,BE10-2
2007,BE,9021,590.128504672897,NA,2,2007,18,1,1926,2,4,1,BE,1,NA,2,5,1,NA,2,NA,3,9,NA,7,0,NA,NA,2,NA,1,NA,NA,NA,29,5,2,6,8,5,6,3,1,6,6,6,3,2,2,3,2,NA,2,NA,1080,0,0,0,0,0,1,0,0,0,0,14819,0,0,0,0,0,1,902,1,80,1,1,1,NA,BE10,BE10-4
2007,BE,9131,590.128504672897,NA,2,2007,38,1,1926,2,2,3,Other,2,3,NA,8,NA,2,2,NA,3,NA,NA,0,0,NA,NA,NA,NA,2,NA,NA,NA,17,7,7,7,3,8,8,8,5,7,8,8,8,1,2,3,2,NA,2,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,913,1,80,1,1,1,NA,BE10,BE10-3
2007,BE,9171,590.128504672897,NA,2,2007,10,2,1957,1,2,2,BE,2,NA,5,1,1,NA,NA,NA,2,4,45,12,0,NA,NA,13,1,1,2,NA,NA,18,1,3,1,1,7,1,1,1,6,1,1,1,2,2,3,2,NA,2,NA,1281,0,0,75216,0,0,1,0,12045,0,0,0,0,0,0,0,0,1,917,1,49,1,1,1,b-e,BE10,BE10-4
2007,BE,9231,590.128504672897,NA,2,2007,10,2,1974,1,2,1,Other,2,NA,3,1,1,1,NA,NA,3,2,NA,0,12,NA,NA,NA,1,NA,2,NA,NA,17,5,1,6,6,6,2,6,6,8,6,3,6,1,2,3,2,NA,2,NA,0,0,0,0,0,0,1,0,17929,0,0,0,0,0,0,0,0,1,923,1,32,1,1,1,b-e,BE10,BE10-3
2007,BE,9471,590.128504672897,NA,2,2007,17,2,1972,2,1,3,EU,2,NA,3,1,1,NA,NA,NA,3,4,39,12,0,NA,NA,NA,NA,NA,2,NA,NA,23,2,1,1,6,2,8,2,1,1,6,1,1,1,2,3,2,NA,2,NA,3200,0,0,32270,0,0,1,0,0,0,0,0,0,0,0,0,0,1,947,1,34,4,1,1,o,BE10,BE10-3
2007,BE,9501,590.128504672897,NA,2,2007,11,4,1960,1,1,1,EU,2,NA,5,1,NA,NA,NA,NA,3,2,40,0,0,NA,NA,8,1,2,2,NA,NA,17,2,1,1,3,3,1,6,1,1,1,1,1,2,2,3,2,NA,2,NA,0,0,0,38031,1048,1048,494,0,0,0,0,0,0,0,0,0,0,1,950,1,46,1,1,1,p-q,BE10,BE10-3
2007,BE,9771,590.128504672897,NA,2,2007,6,1,1975,1,1,3,BE,2,NA,5,1,1,NA,NA,NA,3,2,38,0,0,NA,NA,13,1,2,2,NA,NA,25,1,1,1,2,2,1,2,1,6,6,1,1,2,2,3,2,NA,2,NA,1081,0,0,27303,0,0,695,0,0,0,0,0,0,0,0,0,0,1,977,1,31,3,1,1,j,BE10,BE10-4
2007,BE,9791,590.128504672897,NA,2,2007,11,3,1952,2,2,1,EU,2,NA,3,1,NA,1,2,NA,3,4,NA,12,0,NA,NA,NA,1,2,2,NA,1,19,5,1,6,6,1,2,6,2,1,8,6,6,1,2,3,2,NA,2,NA,0,0,0,17046,0,0,1498,0,0,0,0,0,0,0,0,0,0,1,979,1,54,4,1,1,l-n,BE10,BE10-4
2007,BE,9841,590.128504672897,NA,2,2007,6,1,1936,2,4,3,BE,2,NA,1,5,1,NA,2,NA,NA,NA,NA,0,0,NA,NA,NA,2,2,2,NA,NA,15,2,3,3,8,6,6,6,5,6,2,8,1,1,1,3,2,NA,2,NA,0,0,0,0,0,0,466,0,0,0,0,0,20565,0,0,0,0,1,984,1,70,1,1,1,NA,BE10,BE10-4
2007,BE,9881,590.128504672897,NA,2,2007,49,1,1968,1,2,3,EU,2,NA,1,1,1,1,NA,NA,3,9,36,0,0,NA,7,3,1,2,NA,NA,NA,21,1,1,1,1,6,3,5,2,2,1,2,2,2,2,3,2,NA,2,NA,0,0,0,20739,304,0,1,0,0,0,0,6023,0,0,0,0,0,1,988,1,38,3,1,1,k,BE10,BE10-2
2007,BE,10081,590.128504672897,NA,2,2007,8,2,1959,1,2,3,BE,1,3,NA,8,NA,2,2,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,24,7,7,7,8,6,8,7,7,7,8,8,7,2,2,1,2,NA,2,NA,0,0,0,0,0,0,2299,0,0,0,0,0,0,0,0,0,0,1,1008,1,47,1,1,1,NA,BE10,BE10-4
2007,BE,10161,590.128504672897,NA,2,2007,14,3,1932,2,5,3,Other,2,NA,2,5,1,1,NA,NA,2,9,NA,0,0,NA,NA,NA,1,2,NA,1,NA,14,6,8,6,5,8,6,5,NA,1,6,5,1,3,2,3,2,NA,2,NA,600,0,0,0,0,0,2513,0,0,0,0,0,8594,0,0,0,0,1,1016,1,74,1,1,1,NA,BE10,BE10-5
2007,BE,10881,590.128504672897,NA,2,2007,14,2,1926,2,5,1,BE,2,NA,3,5,1,2,2,NA,NA,4,40,0,0,NA,NA,11,2,NA,NA,NA,NA,NA,6,7,8,7,5,6,6,6,6,6,6,6,2,1,1,2,NA,2,NA,0,0,0,0,0,0,1,0,0,0,0,0,10638,0,0,0,0,1,1088,1,80,3,1,1,NA,BE10,BE10-5
2007,BE,11341,590.128504672897,NA,2,2007,45,3,1966,1,1,1,BE,2,NA,5,1,1,NA,NA,NA,3,2,50,12,0,NA,NA,12,1,NA,2,NA,NA,24,1,1,1,1,1,1,1,1,1,1,1,1,3,2,3,2,NA,2,NA,0,0,0,40519,0,0,2941,0,0,0,0,0,0,0,0,0,0,1,1134,1,40,1,1,1,l-n,BE10,BE10-3
2007,BE,11391,590.128504672897,NA,2,2007,8,2,1947,2,5,1,BE,2,NA,NA,6,NA,2,2,NA,3,4,NA,0,0,NA,NA,NA,1,NA,NA,NA,NA,17,5,5,6,8,6,6,1,5,5,6,6,6,4,1,1,2,NA,2,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9282,0,0,1,1139,1,59,4,1,1,NA,BE10,BE10-4
2007,BE,11491,590.128504672897,NA,2,2007,19,4,1947,1,1,1,BE,2,NA,5,3,1,1,NA,NA,1,4,NA,0,0,NA,NA,NA,2,1,NA,NA,NA,15,6,2,5,5,2,5,2,6,8,8,5,2,4,2,3,2,NA,2,NA,210,0,0,0,0,0,2007,0,2684,0,0,0,0,0,6107,0,0,1,1149,1,59,4,1,1,NA,BE10,BE10-2
2007,BE,11731,590.128504672897,NA,2,2007,7,2,1943,2,2,3,BE,2,NA,NA,1,NA,NA,NA,NA,3,5,NA,12,0,NA,NA,NA,1,2,NA,NA,NA,18,1,5,6,5,1,1,6,6,5,6,8,6,2,2,3,2,NA,2,NA,2284,0,0,0,0,0,12,0,18742,0,0,0,0,0,0,0,0,1,1173,1,63,NA,1,1,h,BE10,BE10-2
2007,BE,12091,590.128504672897,NA,2,2007,11,4,1962,2,2,3,Other,2,NA,2,2,1,1,2,NA,3,9,NA,0,0,NA,NA,NA,1,2,NA,NA,NA,18,6,6,5,5,5,5,6,6,8,8,6,6,4,2,3,2,NA,2,NA,0,0,0,10806,0,0,341,0,0,0,0,0,0,0,483,0,0,1,1209,1,44,3,1,1,p-q,BE10,BE10-4
2007,BE,12201,590.128504672897,NA,2,2007,7,3,1947,1,1,3,BE,2,NA,NA,1,1,NA,NA,NA,3,4,39,12,0,NA,NA,NA,NA,2,NA,NA,NA,21,2,1,1,1,1,4,1,1,1,1,1,2,1,2,3,2,NA,2,NA,0,0,0,110672,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1220,1,59,3,1,1,j,BE10,BE10-2
2007,BE,12611,590.128504672897,NA,4,2007,32,2,1926,2,4,3,BE,2,NA,2,5,NA,2,2,NA,3,4,NA,0,0,NA,NA,13,1,2,NA,NA,NA,17,6,3,6,3,6,6,6,1,1,6,2,1,3,2,3,2,NA,2,NA,0,0,0,0,0,0,2446,0,0,0,0,0,0,12630,0,0,0,1,1261,1,80,3,1,1,NA,BE10,BE10-5
2007,BE,12661,590.128504672897,NA,3,2007,4,1,1965,1,1,1,Other,2,NA,5,1,NA,NA,NA,NA,3,3,38,0,0,12,NA,13,1,2,2,NA,NA,19,6,1,2,1,6,1,5,1,1,6,3,1,2,1,3,2,NA,2,NA,1300,0,0,21079,524,0,2719,0,0,0,0,0,0,0,0,0,0,1,1266,1,41,2,1,1,p-q,BE10,BE10-4
2007,BE,12771,590.128504672897,NA,2,2007,12,4,1958,2,1,1,BE,2,NA,3,1,1,1,2,NA,3,5,38,12,NA,NA,NA,NA,1,2,1,NA,NA,18,6,2,2,1,8,8,5,1,6,3,6,6,1,2,3,2,NA,2,NA,0,0,0,18109,0,0,2999,0,0,0,0,290,0,0,0,0,0,1,1277,1,48,1,1,1,l-n,BE10,BE10-4
2007,BE,12821,590.128504672897,NA,2,2007,6,3,1974,2,2,3,Other,2,5,1,8,NA,2,2,NA,NA,NA,NA,0,0,NA,NA,11,NA,NA,NA,NA,NA,NA,7,8,7,1,8,8,7,7,8,7,5,7,2,2,3,2,NA,2,NA,1386,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1282,1,32,4,1,1,NA,BE10,BE10-3
2007,BE,13121,590.128504672897,NA,2,2007,3,3,1926,2,4,1,BE,2,NA,2,5,NA,2,NA,NA,NA,4,NA,0,0,NA,NA,NA,1,2,NA,NA,NA,38,6,5,7,1,6,5,5,6,8,2,6,2,1,2,2,2,NA,2,NA,1225,0,0,0,0,0,796,0,0,0,0,0,15834,0,0,0,0,1,1312,1,80,4,1,1,NA,BE10,BE10-3
2007,BE,13181,590.128504672897,NA,2,2007,9,2,1944,1,2,3,BE,2,NA,3,5,1,NA,2,NA,3,9,35,12,0,NA,NA,12,1,1,1,NA,NA,18,1,1,1,1,1,1,2,1,1,3,1,1,2,1,3,2,NA,2,NA,0,0,0,0,0,0,3080,0,0,0,0,0,50312,0,0,0,0,1,1318,1,62,1,1,1,NA,BE10,BE10-2
2007,BE,13251,590.128504672897,NA,2,2007,34,1,1926,2,2,1,BE,1,NA,3,5,1,1,2,NA,NA,4,NA,0,0,NA,NA,NA,NA,2,NA,NA,NA,NA,6,5,6,7,5,6,1,6,6,5,3,5,2,2,3,2,NA,2,NA,480,0,0,0,0,0,2795,0,0,0,0,0,8141,0,0,0,0,1,1325,1,80,3,1,1,NA,BE10,BE10-2
2007,BE,13271,590.128504672897,NA,2,2007,14,2,1929,1,4,3,BE,2,NA,NA,5,NA,NA,1,NA,3,8,NA,12,0,NA,NA,NA,1,2,NA,NA,NA,21,5,2,2,5,6,5,5,6,5,5,6,5,4,1,3,2,NA,2,NA,0,0,0,0,0,0,1,0,0,0,0,0,10081,0,0,0,0,1,1327,1,77,1,1,1,NA,BE10,BE10-2
2007,BE,13421,590.128504672897,NA,2,2007,9,1,1974,2,2,3,EU,2,NA,5,1,1,NA,NA,NA,3,3,50,12,0,NA,NA,13,1,1,2,NA,NA,19,6,3,1,1,2,1,3,1,1,1,1,1,2,2,3,2,NA,2,NA,0,0,0,78528,5073,0,56,0,0,0,0,0,0,0,0,0,0,1,1342,1,32,1,1,1,p-q,BE10,BE10-4
2007,BE,13431,590.128504672897,NA,2,2007,18,3,1969,2,5,1,BE,2,NA,5,1,1,NA,NA,NA,3,2,40,9,0,NA,NA,NA,1,2,2,1,NA,20,1,1,2,1,6,6,1,8,2,3,1,2,1,2,3,2,NA,2,NA,0,0,0,24269,53,0,1,0,0,0,0,0,0,0,0,0,0,1,1343,1,37,4,1,1,l-n,BE10,BE10-1
2007,BE,13481,590.128504672897,NA,2,2007,11,3,1940,2,5,1,BE,2,NA,NA,5,NA,NA,NA,NA,3,3,40,12,0,NA,NA,NA,1,1,2,NA,NA,19,3,1,1,1,1,1,2,1,1,3,1,1,2,2,3,2,NA,2,NA,0,0,0,0,0,0,1,0,0,0,0,0,62608,0,0,0,0,1,1348,1,66,NA,1,1,NA,BE10,BE10-3
2007,BE,13661,590.128504672897,NA,2,2007,15,4,1926,1,2,1,BE,2,NA,1,5,NA,1,2,NA,3,7,NA,0,0,NA,NA,NA,NA,NA,2,NA,NA,NA,6,6,6,6,6,7,1,8,7,1,6,3,2,1,3,2,NA,2,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10827,0,1,1366,1,80,1,1,1,NA,BE10,BE10-3
2007,BE,13761,590.128504672897,NA,2,2007,15,3,1944,1,1,3,EU,2,NA,5,5,1,1,NA,NA,NA,4,NA,0,9,NA,NA,15,1,2,NA,NA,NA,20,5,6,6,6,8,6,5,8,5,2,8,3,NA,2,2,2,NA,2,NA,0,0,0,0,0,0,299,0,0,0,0,0,11805,0,0,0,0,1,1376,1,62,2,1,1,NA,BE10,BE10-5
2007,BE,13871,590.128504672897,NA,2,2007,9,1,1961,2,1,1,BE,2,NA,3,2,1,NA,NA,NA,3,4,40,12,0,5,NA,4,NA,2,1,NA,NA,26,6,2,1,1,1,1,5,1,1,1,1,2,3,2,3,2,NA,2,NA,0,0,0,23977,901,0,1,0,0,0,0,0,0,0,0,0,0,1,1387,1,45,1,1,1,l-n,BE10,BE10-2
2007,BE,13901,590.128504672897,NA,2,2007,10,2,1938,1,2,2,BE,2,NA,3,5,1,1,1,NA,3,7,38,0,0,NA,NA,NA,1,NA,2,NA,4,19,1,3,6,6,6,2,1,2,2,6,3,8,2,2,3,2,NA,2,NA,0,0,0,0,0,0,279,0,0,0,0,0,15399,0,0,0,0,1,1390,1,68,3,1,1,NA,BE10,BE10-2
2007,BE,13941,590.128504672897,NA,2,2007,8,1,1973,1,2,1,Other,2,NA,NA,2,NA,1,2,NA,NA,9,30,0,0,NA,NA,NA,1,2,NA,NA,NA,21,5,6,8,8,6,6,8,8,6,6,5,4,2,1,1,2,NA,2,NA,0,0,0,8325,173,0,1812,0,0,0,0,0,0,0,0,0,0,1,1394,1,33,3,1,1,b-e,BE10,BE10-2
2007,BE,14051,590.128504672897,NA,2,2007,6,2,1930,2,4,3,BE,2,NA,3,5,NA,1,2,1,3,4,38,0,0,NA,NA,NA,1,2,NA,NA,NA,20,6,8,6,3,2,2,6,2,2,8,6,2,2,2,3,2,NA,2,NA,0,0,0,0,0,0,1,0,0,0,0,6434,8189,0,0,0,0,1,1405,1,76,1,1,1,NA,BE10,BE10-2
2007,BE,14091,590.128504672897,NA,2,2007,8,4,1972,2,2,1,BE,1,NA,5,1,1,NA,NA,NA,3,4,39,12,0,NA,NA,4,1,NA,2,NA,NA,22,1,1,1,1,1,2,5,1,6,1,3,1,3,2,3,2,NA,2,NA,857,0,0,26985,2244,1517,93,0,0,0,0,0,0,0,0,0,0,1,1409,1,34,3,1,1,g,BE10,BE10-1
2007,BE,14321,590.128504672897,NA,2,2007,13,4,1928,2,4,1,BE,2,NA,1,5,1,NA,NA,NA,NA,5,80,12,0,NA,NA,13,1,2,2,NA,NA,24,1,1,2,3,1,1,1,2,1,1,2,4,2,2,3,2,NA,2,NA,0,0,0,0,0,0,1955,0,0,0,0,0,28447,0,0,0,0,1,1432,1,78,NA,1,1,NA,BE10,BE10-4
2007,BE,14551,590.128504672897,NA,2,2007,8,2,1944,1,1,1,BE,2,NA,1,9,1,NA,NA,NA,3,NA,38,12,0,NA,NA,13,2,1,2,1,NA,20,2,1,1,1,6,1,1,6,1,2,1,2,1,2,3,2,NA,2,NA,1100,0,0,0,0,0,1,0,0,0,0,0,21366,0,0,0,0,1,1455,1,62,2,1,1,NA,BE10,BE10-1
2007,BE,14561,590.128504672897,NA,2,2007,10,3,1958,2,2,1,EU,2,NA,5,1,NA,2,2,NA,3,2,NA,0,0,NA,NA,NA,1,NA,NA,NA,NA,14,5,5,6,6,5,6,5,6,8,5,8,6,5,2,3,2,NA,2,NA,0,0,0,943,28,0,2601,0,0,0,0,0,0,0,0,0,0,1,1456,1,48,4,1,1,p-q,BE10,BE10-3
2007,BE,14611,590.128504672897,NA,2,2007,14,3,1984,2,1,1,EU,2,NA,5,4,NA,1,2,NA,NA,NA,NA,0,0,NA,NA,2,NA,2,NA,NA,NA,18,7,7,8,6,7,8,6,8,7,7,8,7,1,1,3,2,NA,2,NA,0,0,0,0,0,0,203,0,0,0,0,0,0,0,0,0,0,1,1461,1,22,1,1,1,NA,BE10,BE10-2
2007,BE,15071,590.128504672897,NA,2,2007,7,1,1971,1,2,1,EU,2,NA,3,1,1,NA,NA,NA,NA,7,38,12,12,NA,NA,13,1,1,NA,3,NA,25,1,1,6,1,1,1,1,1,5,3,2,1,2,2,3,2,NA,2,NA,0,0,0,72816,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1507,1,35,3,1,1,f,BE10,BE10-2
2007,BE,15681,590.128504672897,NA,2,2007,6,3,1957,1,2,1,BE,2,NA,2,1,1,NA,NA,NA,3,0 - 1,40,12,0,NA,NA,5,NA,1,2,NA,NA,21,1,1,1,1,3,2,1,1,1,1,1,1,1,2,3,2,NA,2,NA,655,0,0,38742,1408,0,2259,0,0,0,0,0,0,0,0,0,0,1,1568,1,49,1,1,1,l-n,BE10,BE10-1
2007,BE,15691,590.128504672897,NA,2,2007,15,4,1964,2,1,3,EU,2,NA,5,2,NA,1,2,NA,3,2,NA,0,12,NA,NA,13,NA,2,NA,NA,NA,24,1,1,3,6,6,5,1,1,6,2,6,6,4,2,3,2,NA,2,NA,0,0,0,13586,0,0,1375,0,0,0,0,0,0,0,0,0,0,1,1569,1,42,1,1,1,l-n,BE10,BE10-3
2007,BE,15731,590.128504672897,NA,2,2007,17,3,1926,2,2,3,BE,2,NA,NA,5,1,NA,NA,NA,3,4,40,0,0,NA,NA,13,NA,2,2,NA,NA,26,1,1,1,6,1,1,1,3,1,2,1,1,2,2,2,2,NA,2,NA,0,0,0,0,0,0,951,0,0,0,0,23347,0,0,0,0,0,1,1573,1,80,4,1,1,NA,BE10,BE10-4
2007,BE,15791,590.128504672897,NA,2,2007,26,3,1975,1,2,3,Other,2,NA,5,1,1,NA,NA,NA,3,8,38,12,0,NA,NA,13,1,NA,2,NA,NA,24,1,1,1,1,1,1,6,1,1,2,1,6,2,2,3,2,NA,2,NA,4136,0,0,66468,3048,0,2441,0,0,0,0,0,0,0,0,0,0,1,1579,1,31,4,1,1,i,BE10,BE10-1
2007,BE,16031,590.128504672897,NA,3,2007,32,4,1959,1,1,1,BE,2,NA,NA,6,NA,1,2,NA,3,3,NA,0,0,NA,NA,NA,1,2,NA,NA,NA,18,6,6,6,7,8,5,5,6,8,6,2,5,1,1,3,2,NA,1,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11379,0,1,1603,1,47,1,1,1,NA,BE10,BE10-4
2007,BE,16091,590.128504672897,NA,2,2007,8,3,1939,2,5,1,BE,1,NA,NA,5,NA,1,2,2,NA,9,NA,0,0,NA,NA,NA,NA,2,2,NA,NA,18,7,6,7,2,8,8,6,5,8,5,6,1,3,1,1,2,NA,2,NA,0,0,0,0,0,0,2731,0,0,0,0,0,11045,0,0,0,0,1,1609,1,67,1,1,1,NA,BE10,BE10-4
2007,BE,16311,590.128504672897,NA,3,2007,13,2,1975,1,1,3,BE,2,NA,5,1,1,NA,NA,NA,3,0 - 1,NA,12,0,NA,NA,13,1,1,2,NA,NA,20,3,1,1,1,2,1,1,6,1,6,1,1,4,2,3,2,NA,2,NA,0,0,0,58795,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1631,1,31,1,1,1,b-e,BE10,BE10-3
2007,BE,16381,590.128504672897,NA,2,2007,6,3,1971,1,2,1,BE,2,NA,NA,1,NA,1,NA,NA,3,9,NA,12,0,NA,NA,NA,1,2,2,7,3,18,1,2,5,1,6,1,1,3,1,1,1,2,2,2,2,2,NA,2,NA,960,0,0,27664,0,0,1800,0,0,0,0,0,0,0,0,0,0,1,1638,1,35,3,1,1,j,BE10,BE10-4
2007,BE,16621,590.128504672897,NA,3,2007,19,3,1946,1,2,3,BE,2,NA,5,1,1,NA,NA,NA,3,0 - 1,47,12,0,NA,NA,13,1,1,2,NA,NA,24,1,1,1,1,3,1,2,1,1,6,1,1,2,2,3,2,NA,2,NA,0,0,0,29093,2159,2159,2243,0,0,0,0,0,0,0,0,0,0,1,1662,1,60,3,1,1,p-q,BE10,BE10-3
2007,BE,16721,590.128504672897,NA,2,2007,3,2,1974,1,2,3,BE,2,NA,5,1,1,NA,NA,NA,3,2,40,12,0,NA,NA,13,1,1,2,NA,NA,23,1,1,1,1,6,1,1,1,1,1,1,1,1,2,3,2,NA,2,NA,0,0,0,53792,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1672,1,32,4,1,1,o,BE10,BE10-1
2007,BE,16731,590.128504672897,NA,2,2007,9,3,1932,1,2,3,BE,1,NA,3,5,NA,1,2,NA,NA,7,NA,0,0,NA,NA,NA,NA,NA,NA,1,NA,18,7,8,7,7,6,7,8,6,5,7,7,8,1,2,3,2,NA,2,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1673,1,74,1,1,1,NA,BE10,BE10-4
2007,BE,16741,590.128504672897,NA,2,2007,8,1,1929,2,4,1,BE,1,NA,5,5,NA,2,2,NA,NA,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,20,8,7,8,8,8,7,8,8,5,5,5,6,3,2,3,2,NA,2,NA,0,0,0,0,0,0,1,0,0,0,0,0,391,0,0,0,0,1,1674,1,77,1,1,1,NA,BE10,BE10-4
2007,BE,16861,590.128504672897,NA,3,2007,9,2,1970,1,1,3,BE,1,5,5,2,NA,1,2,NA,3,3,NA,0,0,NA,NA,NA,1,2,NA,NA,10,23,6,8,6,6,6,5,5,8,5,5,6,6,1,2,2,2,NA,2,NA,0,0,0,11191,84,0,2485,0,0,0,0,0,0,0,0,0,52,1,1686,1,36,1,1,1,j,BE10,BE10-3
2007,BE,17041,590.128504672897,NA,2,2007,11,4,1963,2,1,1,BE,2,5,5,8,NA,1,2,NA,NA,2,NA,0,0,NA,NA,NA,2,2,NA,NA,NA,22,7,7,8,8,7,6,8,8,6,8,7,8,1,2,3,2,NA,2,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1704,1,43,1,1,1,NA,BE10,BE10-3
2007,BE,17131,590.128504672897,NA,2,2007,12,1,1977,2,1,3,BE,2,3,5,4,NA,2,2,NA,3,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,8,8,7,8,7,8,8,7,7,8,8,3,2,3,2,NA,2,NA,0,0,0,0,0,0,843,0,0,0,0,0,0,0,0,0,0,1,1713,1,29,1,1,1,NA,BE10,BE10-3
2007,BE,17231,590.128504672897,NA,2,2007,8,3,1955,1,1,3,BE,2,NA,5,1,NA,NA,2,NA,3,3,NA,0,0,NA,NA,13,1,2,NA,NA,NA,32,5,6,5,8,6,6,6,8,6,2,3,8,3,2,1,2,NA,2,NA,0,0,0,4692,222,0,691,0,0,0,0,0,0,0,0,0,0,1,1723,1,51,1,1,1,l-n,BE10,BE10-4
2007,BE,17301,590.128504672897,NA,2,2007,14,1,1951,1,2,3,BE,2,NA,2,1,1,NA,NA,NA,3,7,38,12,0,NA,NA,13,NA,1,2,NA,NA,23,1,1,1,4,1,1,1,1,1,1,1,1,1,2,3,2,NA,2,NA,0,0,0,31043,1564,0,1,0,0,0,0,0,0,0,0,0,0,1,1730,1,55,3,1,1,l-n,BE10,BE10-2
2007,BE,17401,590.128504672897,NA,2,2007,8,2,1947,1,2,1,BE,2,NA,NA,1,1,NA,NA,NA,3,7,38,12,0,NA,NA,11,1,2,2,NA,NA,18,1,1,1,1,1,1,1,1,8,1,1,1,1,2,3,2,NA,2,NA,800,0,0,171165,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1740,1,59,3,1,1,b-e,BE10,BE10-4
2007,BE,17471,590.128504672897,NA,2,2007,18,2,1963,2,2,3,Other,2,NA,NA,8,NA,2,2,NA,NA,8,NA,5,0,NA,NA,NA,NA,2,NA,NA,NA,NA,7,8,8,5,8,7,7,7,8,8,8,8,1,2,3,2,NA,1,NA,2744,0,0,0,0,0,1672,0,0,0,0,0,0,0,0,0,0,1,1747,1,43,1,1,1,NA,BE10,BE10-1
2007,BE,17561,590.128504672897,NA,2,2007,14,2,1948,1,5,3,BE,2,NA,4,3,1,NA,NA,NA,3,9,30,12,0,NA,NA,13,NA,1,2,NA,NA,24,1,3,1,1,1,1,1,1,1,1,1,1,1,2,3,2,NA,2,NA,750,0,0,0,0,0,1248,0,0,0,0,37703,0,0,0,0,0,1,1756,1,58,1,1,1,NA,BE10,BE10-2
2007,BE,17701,590.128504672897,NA,2,2007,90,3,1926,2,4,1,BE,2,NA,1,5,1,1,2,NA,3,NA,28,0,0,NA,NA,4,1,2,2,NA,NA,22,2,8,5,6,2,7,6,6,6,6,8,8,1,2,3,2,NA,2,NA,0,0,0,7654,0,0,1,0,0,0,0,0,5305,0,0,0,0,1,1770,1,80,3,1,1,NA,BE10,BE10-5
2007,BE,17761,590.128504672897,NA,2,2007,22,1,1927,2,2,3,BE,2,NA,3,5,1,NA,NA,NA,3,NA,NA,0,12,NA,NA,13,1,2,2,NA,NA,42,1,8,6,3,6,5,1,2,6,2,2,1,2,2,1,2,NA,2,NA,0,0,0,0,0,0,888,0,0,0,0,0,24337,0,0,0,0,1,1776,1,79,4,1,1,NA,BE10,BE10-1
2007,BE,17881,590.128504672897,NA,2,2007,5,3,1926,1,2,1,EU,2,NA,NA,5,NA,1,NA,NA,NA,7,32,0,0,NA,NA,NA,NA,2,NA,NA,NA,14,8,5,5,5,6,5,6,8,6,6,1,8,3,2,3,1,NA,2,NA,0,0,0,0,0,0,1,0,0,0,0,0,8655,0,0,0,0,1,1788,1,80,1,1,1,NA,BE10,BE10-5
